uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,collegeId,is_latest
5286589_mlb,5286589,mlb, Cross ,,Cross ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286484_mlb,5286484,mlb, Dawson ,,Dawson ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286213_mlb,5286213,mlb,S. Fernandez ,S.,Fernandez ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286508_mlb,5286508,mlb,James Davis ,James,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286482_mlb,5286482,mlb,Leon Day ,Leon,Day ,UN,,True,170.0,69.0,108.0,1916-10-30T08:00Z,,Alexandria,VA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286483_mlb,5286483,mlb,Johnnie Dawson ,Johnnie,Dawson ,UN,,True,176.0,73.0,110.0,1914-11-08T08:00Z,,Shreveport,LA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286505_mlb,5286505,mlb,Horace Davis ,Horace,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286504_mlb,5286504,mlb,James Davis ,James,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286503_mlb,5286503,mlb,Jack Davis ,Jack,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286502_mlb,5286502,mlb,L. Davis ,L.,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286501_mlb,5286501,mlb,Oscar Davis ,Oscar,Davis ,UN,,True,186.0,66.0,129.0,1896-03-06T08:00Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286500_mlb,5286500,mlb,Leland Davis ,Leland,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286499_mlb,5286499,mlb,John Howard Davis ,John,Davis ,UN,,True,217.0,74.0,108.0,1917-02-06T08:00Z,,Ashland,VA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286497_mlb,5286497,mlb,Lee Davis ,Lee,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286496_mlb,5286496,mlb,Robert Davis ,Robert,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286507_mlb,5286507,mlb,John Barton Davis ,John,Davis ,UN,,True,173.0,69.0,142.0,1883-07-13T07:59Z,,Muncie,IN,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286495_mlb,5286495,mlb,Clarence Davis ,Clarence,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286494_mlb,5286494,mlb,Robert Davis ,Robert,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286493_mlb,5286493,mlb,John Henry Davis ,John,Davis ,UN,,True,174.0,69.0,139.0,1886-10-07T08:00Z,,Terre Haute,IN,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286492_mlb,5286492,mlb,Lorenzo Davis ,Lorenzo,Davis ,UN,,True,188.0,75.0,108.0,1917-07-03T08:00Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286491_mlb,5286491,mlb,Roosevelt Davis ,Roosevelt,Davis ,UN,,True,168.0,69.0,120.0,1904-11-19T08:00Z,,Bartlesville,OK,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286490_mlb,5286490,mlb,William Spencer Davis ,William,Davis ,UN,,True,158.0,72.0,117.0,1908-06-23T08:00Z,,Winston-Salem,NC,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286489_mlb,5286489,mlb,Ross Davis ,Ross,Davis ,UN,,True,165.0,73.0,107.0,1918-07-28T07:00Z,,Greenville,MS,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286488_mlb,5286488,mlb,Walter Davis ,Walter,Davis ,UN,,True,175.0,73.0,129.0,1896-06-22T08:00Z,,Wortham,TX,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286487_mlb,5286487,mlb,Saul Henry Davis Jr.,Saul,Davis Jr.,UN,,True,176.0,71.0,124.0,1901-02-22T08:00Z,,Monticello,AR,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286486_mlb,5286486,mlb,Sherman Davis ,Sherman,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286485_mlb,5286485,mlb,Leroy Dawson ,Leroy,Dawson ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286455_mlb,5286455,mlb,Ceferino Delgado ,Ceferino,Delgado ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286479_mlb,5286479,mlb, Day ,,Day ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286454_mlb,5286454,mlb,Felix Rafael Delgado ,Felix,Delgado ,UN,,True,175.0,68.0,116.0,1909-03-31T08:00Z,,Coamo,,Puerto Rico,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286412_mlb,5286412,mlb,James Direaux ,James,Direaux ,UN,,True,168.0,69.0,,,,Pasadena,CA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286423_mlb,5286423,mlb,Fernando Diaz ,Fernando,Diaz ,UN,,True,180.0,71.0,101.0,1924-05-30T08:00Z,,Marianao,,Cuba,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286422_mlb,5286422,mlb,Jesus Diaz ,Jesus,Diaz ,UN,,True,165.0,71.0,100.0,1925-01-18T08:00Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286421_mlb,5286421,mlb,Pedro Diaz ,Pedro,Diaz ,UN,,True,,67.0,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286420_mlb,5286420,mlb,Paul Benjamin Dietz ,Paul,Dietz ,UN,,True,162.0,67.0,138.0,1887-09-06T08:00Z,,New York,NY,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286419_mlb,5286419,mlb,Martin Magdaleno Dihigo ,Martin,Dihigo ,UN,,True,195.0,74.0,120.0,1905-05-25T08:00Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286418_mlb,5286418,mlb,Walter Claude Dickey ,Walter,Dickey ,UN,,True,,,129.0,1896-06-02T08:00Z,,Morganton,GA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286417_mlb,5286417,mlb,Tano Diaz ,Tano,Diaz ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286416_mlb,5286416,mlb,Rufino R. Diaz ,Rufino,Diaz ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286415_mlb,5286415,mlb,Edwin Charles Dimes ,Edwin,Dimes ,UN,,True,160.0,69.0,121.0,1904-06-23T08:00Z,,New Orleans,LA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286414_mlb,5286414,mlb, Dillard ,,Dillard ,UN,,True,200.0,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286413_mlb,5286413,mlb,Arthur Lavert Dilworth ,Arthur,Dilworth ,UN,,True,175.0,68.0,131.0,1894-09-21T08:00Z,,Jacksonville,FL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286411_mlb,5286411,mlb, Dinan ,,Dinan ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286452_mlb,5286452,mlb,Gilberto Delgado ,Gilberto,Delgado ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286410_mlb,5286410,mlb,Lamon Jack Dillard ,Lamon,Dillard ,UN,,True,155.0,66.0,128.0,1896-10-25T08:00Z,,Houma,LA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286409_mlb,5286409,mlb,George Dixon ,George,Dixon ,UN,,True,,,129.0,1896-01-04T08:00Z,,Greenwood,SC,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286408_mlb,5286408,mlb,David A. Dischler ,David,Dischler ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286407_mlb,5286407,mlb,William Dismukes ,William,Dismukes ,UN,,True,180.0,72.0,135.0,1890-03-13T08:00Z,,Birmingham,AL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286406_mlb,5286406,mlb, Dixon ,,Dixon ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286405_mlb,5286405,mlb, Dixon ,,Dixon ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286404_mlb,5286404,mlb,Eddie Lee Dixon ,Eddie,Dixon ,UN,,True,167.0,66.0,109.0,1916-05-15T08:00Z,,Bonifay,FL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286376_mlb,5286376,mlb,Jesse Warren Douglas ,Jesse,Douglas ,UN,,True,170.0,68.0,109.0,1916-03-27T08:00Z,,Longview,TX,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286426_mlb,5286426,mlb,Enrique Diaz ,Enrique,Diaz ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286399_mlb,5286399,mlb,Steven Dixon ,Steven,Dixon ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286321_mlb,5286321,mlb,Melvin Woodson Echols ,Melvin,Echols ,UN,,True,,,110.0,1914-11-10T08:00Z,,Atlanta,GA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286425_mlb,5286425,mlb,M. Diaz ,M.,Diaz ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286289_mlb,5286289,mlb, English ,,English ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286403_mlb,5286403,mlb,Herbert Alphonso Dixon ,Herbert,Dixon ,UN,,True,185.0,71.0,123.0,1902-09-15T08:00Z,,Kingston,GA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286317_mlb,5286317,mlb, Edwards ,,Edwards ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286481_mlb,5286481,mlb,Wilson Connie Day ,Wilson,Day ,UN,,True,160.0,68.0,127.0,1897-12-30T08:00Z,,Lima,OH,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286451_mlb,5286451,mlb, Demont ,,Demont ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286450_mlb,5286450,mlb, Dennings ,,Dennings ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286449_mlb,5286449,mlb,James DeMoyne ,James,DeMoyne ,UN,,True,,,151.0,1873-12-30T07:59Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286448_mlb,5286448,mlb,Rodolfo Denis ,Rodolfo,Denis ,UN,,True,,67.0,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286447_mlb,5286447,mlb, DeShield ,,DeShield ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286446_mlb,5286446,mlb,Wesley Lewis Dennis ,Wesley,Dennis ,UN,,True,170.0,72.0,107.0,1918-02-10T08:00Z,,Nashville,TN,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286445_mlb,5286445,mlb,Leon B. Derrick ,Leon,Derrick ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286444_mlb,5286444,mlb,Thomas Stephen DeNoville ,Thomas,DeNoville ,UN,,True,,,132.0,1893-04-24T08:00Z,,New York,NY,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286443_mlb,5286443,mlb,Frederick Bonner Derrick ,Frederick,Derrick ,UN,,True,175.0,72.0,137.0,1888-06-19T08:00Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286442_mlb,5286442,mlb,William Lawson Deveney ,William,Deveney ,UN,,True,170.0,69.0,162.0,1863-07-19T07:59Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286441_mlb,5286441,mlb,Jake Deufel ,Jake,Deufel ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286440_mlb,5286440,mlb,William Dewberry ,William,Dewberry ,UN,,True,,,151.0,1874-09-05T07:59Z,,Rome,GA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286439_mlb,5286439,mlb,Joseph Vincenzo Desiderato ,Joseph,Desiderato ,UN,,True,170.0,70.0,115.0,1910-04-12T08:00Z,,Chicago,IL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286438_mlb,5286438,mlb,James Daniel Despert ,James,Despert ,UN,,True,,,134.0,1891-04-03T08:00Z,,Washington,DC,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286437_mlb,5286437,mlb,Kermit Nathern Dial ,Kermit,Dial ,UN,,True,191.0,73.0,117.0,1908-01-10T08:00Z,,Chicago,IL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286436_mlb,5286436,mlb,Oland Cecil Dials ,Oland,Dials ,UN,,True,185.0,70.0,121.0,1904-01-10T08:00Z,,Hot Springs,AR,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286435_mlb,5286435,mlb,Alejo Diaz ,Alejo,Diaz ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286434_mlb,5286434,mlb,Samuel Dewitt ,Samuel,Dewitt ,UN,,True,,,131.0,1893-12-17T08:00Z,,Bristol,TN,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286433_mlb,5286433,mlb,Fred Dewitt ,Fred,Dewitt ,UN,,True,215.0,73.0,124.0,1900-10-19T08:00Z,,Elkville,IL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286432_mlb,5286432,mlb,Amador Diaz ,Amador,Diaz ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286430_mlb,5286430,mlb,E. Diaz ,E.,Diaz ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286453_mlb,5286453,mlb,Alejandro Delgado ,Alejandro,Delgado ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286509_mlb,5286509,mlb,Earl Davis ,Earl,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286511_mlb,5286511,mlb,Edward Davis ,Edward,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286372_mlb,5286372,mlb,Charles Dougherty ,Charles,Dougherty ,UN,,True,,,145.0,1879-10-26T07:59Z,,Summer Shade,KY,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286579_mlb,5286579,mlb,Ezequiel Cruz ,Ezequiel,Cruz ,UN,,True,,66.0,107.0,1917-12-10T08:00Z,,Monterrey,,Mexico,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286563_mlb,5286563,mlb,Harry Smythe Cummings ,Harry,Cummings ,UN,,True,,,159.0,1866-05-13T07:59Z,,Baltimore,MD,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286566_mlb,5286566,mlb,Chick Cummings ,Chick,Cummings ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286588_mlb,5286588,mlb,George Dewey Crosson ,George,Crosson ,UN,,True,178.0,69.0,126.0,1898-11-11T08:00Z,,Rutherford,NJ,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286560_mlb,5286560,mlb, Cunningham ,,Cunningham ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286587_mlb,5286587,mlb,Russell George Cross ,Russell,Cross ,UN,,True,,,135.0,1889-10-21T08:00Z,,Portsmouth,OH,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286585_mlb,5286585,mlb,Columbus Croxton ,Columbus,Croxton ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286584_mlb,5286584,mlb,Amado Crucet ,Amado,Crucet ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286583_mlb,5286583,mlb,Sam Crowe ,Sam,Crowe ,UN,,True,170.0,68.0,139.0,1886-04-15T08:00Z,,Wyandotte,OK,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286582_mlb,5286582,mlb,William Robert Crowell ,William,Crowell ,UN,,True,,,134.0,1891-04-03T08:00Z,,Brooklyn,NY,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286581_mlb,5286581,mlb,Martin Joseph Crue Jr.,Martin,Crue Jr.,UN,,True,170.0,70.0,106.0,1919-09-14T07:00Z,,Mobile,AL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286580_mlb,5286580,mlb,John William Crutchfield ,John,Crutchfield ,UN,,True,150.0,67.0,115.0,1910-03-25T08:00Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286578_mlb,5286578,mlb,Mario Cruz ,Mario,Cruz ,UN,,True,,68.0,105.0,1919-12-19T08:00Z,,Veracruz,,Mexico,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286592_mlb,5286592,mlb, Crittenden ,,Crittenden ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286577_mlb,5286577,mlb,Willis Crump ,Willis,Crump ,UN,,True,,,132.0,1893-01-18T08:00Z,,Jacksonville,FL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286576_mlb,5286576,mlb,James Oscar Crump ,James,Crump ,UN,,True,167.0,64.0,127.0,1898-03-14T08:00Z,,Jacksonville,FL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286575_mlb,5286575,mlb,Alex Crumbley Jr.,Alex,Crumbley Jr.,UN,,True,,,,,,Sparta,GA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286574_mlb,5286574,mlb,Daniel Cuervo ,Daniel,Cuervo ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286573_mlb,5286573,mlb,Basilio Cueria ,Basilio,Cueria ,UN,,True,197.0,71.0,127.0,1898-06-14T08:00Z,,Marianao,,Cuba,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286572_mlb,5286572,mlb,Rafael Cruz ,Rafael,Cruz ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286571_mlb,5286571,mlb,William Cullens ,William,Cullens ,UN,,True,165.0,68.0,133.0,1892-04-02T08:00Z,,Pacific,MO,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286570_mlb,5286570,mlb,Valente Cruz ,Valente,Cruz ,UN,,True,,69.0,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286569_mlb,5286569,mlb, Culp ,,Culp ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286568_mlb,5286568,mlb, Cummings ,,Cummings ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286567_mlb,5286567,mlb,Napoleon Cummings ,Napoleon,Cummings ,UN,,True,175.0,71.0,133.0,1892-06-08T08:00Z,,Jacksonville,FL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286539_mlb,5286539,mlb, Daniels ,,Daniels ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286595_mlb,5286595,mlb,Frank Leo Crockett ,Frank,Crockett ,UN,,True,,,132.0,1893-01-08T08:00Z,,Jacksonville,FL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286513_mlb,5286513,mlb,Frank Davis ,Frank,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286609_mlb,5286609,mlb,Allie Crafton ,Allie,Crafton ,UN,,True,180.0,67.0,129.0,1896-01-19T08:00Z,,Marvell,AR,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286593_mlb,5286593,mlb,Leroy Oliver Cromartie ,Leroy,Cromartie ,UN,,True,152.0,68.0,102.0,1922-12-15T08:00Z,,Miami,FL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286619_mlb,5286619,mlb,Johnnie Wart Cowan ,Johnnie,Cowan ,UN,,True,160.0,70.0,112.0,1913-05-31T08:00Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286536_mlb,5286536,mlb,Lloyd Benjamon Davenport ,Lloyd,Davenport ,UN,,True,155.0,66.0,113.0,1911-10-28T08:00Z,,New Orleans,LA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286641_mlb,5286641,mlb,Thomas Cooper ,Thomas,Cooper ,UN,,True,175.0,71.0,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286618_mlb,5286618,mlb,Theodore Roosevelt Cox ,Theodore,Cox ,UN,,True,,,,,,Baton Rouge,LA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286616_mlb,5286616,mlb,Marzellous Douglas Cox ,Marzellous,Cox ,UN,,True,202.0,73.0,117.0,1908-03-14T08:00Z,,Fort Myers,FL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286591_mlb,5286591,mlb,Bunnie Cross ,Bunnie,Cross ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286613_mlb,5286613,mlb,Haywood Cozart ,Haywood,Cozart ,UN,,True,240.0,76.0,108.0,1917-04-17T08:00Z,,Holly Springs,NC,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286612_mlb,5286612,mlb,Homer Craig ,Homer,Craig ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286611_mlb,5286611,mlb,William Craddock ,William,Craddock ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286610_mlb,5286610,mlb,Charles F. Craig ,Charles,Craig ,UN,,True,,,119.0,1906-01-20T08:00Z,,Martinsburg,WV,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286608_mlb,5286608,mlb,Hubert Crawford ,Hubert,Crawford ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286596_mlb,5286596,mlb,Walter Charles Crosby Jr.,Walter,Crosby Jr.,UN,,True,164.0,68.0,104.0,1921-05-05T08:00Z,,Laurel,MS,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286607_mlb,5286607,mlb,Samuel Crawford ,Samuel,Crawford ,UN,,True,200.0,73.0,133.0,1892-04-15T08:00Z,,Dallas,TX,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286606_mlb,5286606,mlb,Joseph P. Craig ,Joseph,Craig ,UN,,True,175.0,72.0,107.0,1918-03-22T08:00Z,,Darby,PA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286605_mlb,5286605,mlb,John Crain ,John,Crain ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286604_mlb,5286604,mlb,Edward Cramer ,Edward,Cramer ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286603_mlb,5286603,mlb,Albert Dewey Creacy ,Albert,Creacy ,UN,,True,171.0,70.0,125.0,1900-04-13T08:00Z,,Dallas,TX,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286602_mlb,5286602,mlb,Willie Creek ,Willie,Creek ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286601_mlb,5286601,mlb,Ralph Crespo ,Ralph,Crespo ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286600_mlb,5286600,mlb,Rogelio Crespo ,Rogelio,Crespo ,UN,,True,170.0,70.0,131.0,1894-09-16T08:00Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286599_mlb,5286599,mlb,Alejandro Crespo ,Alejandro,Crespo ,UN,,True,206.0,73.0,110.0,1915-02-26T08:00Z,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286598_mlb,5286598,mlb,Wilbur Charles Crelin ,Wilbur,Crelin ,UN,,True,,,136.0,1888-12-03T08:00Z,,Newark,NJ,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286597_mlb,5286597,mlb, Crigler ,,Crigler ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286431_mlb,5286431,mlb,Andres Diaz ,Andres,Diaz ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286590_mlb,5286590,mlb,William Chester Crowder ,William,Crowder ,UN,,True,180.0,69.0,127.0,1898-02-26T08:00Z,,Cluster Springs,VA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286615_mlb,5286615,mlb,James Cox ,James,Cox ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286526_mlb,5286526,mlb, Davis ,,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286512_mlb,5286512,mlb,Robert Lomax Davis ,Robert,Davis ,UN,,True,220.0,72.0,109.0,1916-05-04T08:00Z,,Charlotte,NC,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286614_mlb,5286614,mlb,Comer Lane Cox ,Comer,Cox ,UN,,True,150.0,66.0,120.0,1905-05-09T08:00Z,,Athens,AL,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286537_mlb,5286537,mlb,George Daniels ,George,Daniels ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286535_mlb,5286535,mlb,James Daniels ,James,Daniels ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286510_mlb,5286510,mlb,Frank Davis ,Frank,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286532_mlb,5286532,mlb,Hammond Daniels ,Hammond,Daniels ,UN,,True,,,153.0,1872-08-20T07:59Z,,Thomasville,GA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286531_mlb,5286531,mlb, Davis ,,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286530_mlb,5286530,mlb, Davidson ,,Davidson ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286529_mlb,5286529,mlb,Charles William Davidson ,Charles,Davidson ,UN,,True,155.0,72.0,109.0,1916-09-27T08:00Z,,Cheraw,SC,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286528_mlb,5286528,mlb, Davis ,,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286527_mlb,5286527,mlb, Davis ,,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286525_mlb,5286525,mlb, Davis ,,Davis ,UN,,True,,,,,,,,,,,,,,,,,2025-10-07T15:33:51.419770,,0
5286586_mlb,5286586,mlb,Norman Cross ,Norman,Cross ,UN,,True,,,115.0,1910-08-16T08:00Z,,New Orleans,LA,United States,,,,,,,,,2025-10-07T15:33:51.419770,,0
