uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,collegeId,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,is_latest
267_nfl,267,nfl,Robert Bailey,Robert,Bailey,DB,35.0,False,182.0,70.0,57.0,1968-09-03T07:00Z,11.0,,,Barbados,1991.0,Miami,2390.0,direct,,,,,DET,2025-10-11T16:21:53.132055,1
15216_nfl,15216,nfl,Antwon Bailey,Antwon,Bailey,RB,34.0,False,195.0,67.0,35.0,1990-07-16T07:00Z,,Landover,MD,,2012.0,Syracuse,183.0,collegeAthlete,,,,,WSH,2025-10-11T16:21:53.132055,1
4373335_nfl,4373335,nfl,Habakkuk Baldonado,Habakkuk,Baldonado,LB,45.0,False,260.0,77.0,26.0,1999-09-06T07:00Z,,Rome,,Italy,,Pittsburgh,221.0,collegeAthlete,,,,,NYG,2025-10-11T16:21:53.132055,1
2971279_nfl,2971279,nfl,Alex Balducci,Alex,Balducci,G,60.0,False,310.0,76.0,31.0,1994-03-01T08:00Z,1.0,Portland,OR,,2016.0,Oregon,2483.0,collegeAthlete,,,,,NYJ,2025-10-11T16:21:53.132055,1
1900_nfl,1900,nfl,Jerry Azumah,Jerry,Azumah,CB,23.0,False,192.0,70.0,48.0,1977-09-01T07:00Z,7.0,Oklahoma City,OK,,1999.0,New Hampshire,160.0,direct,,,,,CHI,2025-10-11T16:21:53.132055,1
6556_nfl,6556,nfl,Brian David Baldinger,Brian,Baldinger,OG,,False,255.0,76.0,65.0,1960-01-07T08:00Z,12.0,Pittsburgh,PA,,,Duke,150.0,direct,,,,,IND,2025-10-11T16:21:53.132055,1
15963_nfl,15963,nfl,David Bakhtiari,David,Bakhtiari,OT,69.0,True,310.0,76.0,34.0,1991-09-30T07:00Z,11.0,Burlingame,CA,USA,2013.0,Colorado,38.0,collegeAthlete,2013.0,4.0,109.0,GB,GB,2025-10-11T16:21:53.132055,1
867_nfl,867,nfl,Jon Baker,Jon,Baker,PK,12.0,False,170.0,73.0,53.0,1972-08-13T07:00Z,1.0,Orange,CA,,,Arizona State,9.0,direct,,,,,KC,2025-10-11T16:21:53.132055,1
11612_nfl,11612,nfl,Eric Bakhtiari,Eric,Bakhtiari,LB,96.0,False,250.0,75.0,40.0,1984-12-02T08:00Z,1.0,San Mateo,CA,,2008.0,San Diego,301.0,collegeAthlete,,,,,SF,2025-10-11T16:21:53.132055,1
5878_nfl,5878,nfl,Rashad Baker,Rashad,Baker,S,32.0,False,200.0,70.0,43.0,1982-02-22T08:00Z,6.0,Camden,NJ,,2004.0,Tennessee,2633.0,collegeAthlete,,,,,OAK,2025-10-11T16:21:53.132055,1
3915507_nfl,3915507,nfl,Jerome Baker,Jerome,Baker,LB,17.0,True,232.0,74.0,28.0,1996-12-25T08:00Z,8.0,Cleveland,OH,USA,2018.0,Ohio State,194.0,collegeAthlete,2018.0,3.0,73.0,MIA,CLE,2025-10-11T16:21:53.132055,1
4893659_nfl,4893659,nfl,Jelani Baker,Jelani,Baker,WR,,False,195.0,74.0,,,,Snellville,GA,USA,,Limestone,2336.0,collegeAthlete,,,,,BAL,2025-10-11T16:21:53.132055,1
4692022_nfl,4692022,nfl,Javon Baker,Javon,Baker,WR,,False,202.0,73.0,23.0,2002-02-18T08:00Z,2.0,Atlanta,GA,USA,,UCF,2116.0,collegeAthlete,2024.0,4.0,110.0,NE,PHI,2025-10-11T16:21:53.132055,1
2845_nfl,2845,nfl,Jason Baker,Jason,Baker,P,7.0,False,205.0,74.0,47.0,1978-05-17T07:00Z,11.0,Fort Wayne,IN,,2001.0,Iowa,2294.0,collegeAthlete,,,,,CAR,2025-10-11T16:21:53.132055,1
2576746_nfl,2576746,nfl,Jared Baker,Jared,Baker,RB,0.0,False,192.0,68.0,32.0,1993-08-06T07:00Z,,Los Angeles,CA,USA,2016.0,Arizona,12.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
17433_nfl,17433,nfl,James Baker,James,Baker,FB,,False,228.0,74.0,34.0,1991-07-13T07:00Z,,Deerfield Beach,FL,USA,2014.0,Idaho,70.0,collegeAthlete,,,,,KC,2025-10-11T16:21:53.132055,1
16546_nfl,16546,nfl,George Baker,George,Baker,DB,,False,180.0,71.0,35.0,1989-12-02T08:00Z,,,,,2013.0,South Florida,58.0,collegeAthlete,,,,,TEN,2025-10-11T16:21:53.132055,1
1917_nfl,1917,nfl,Eugene Baker,Eugene,Baker,WR,,False,167.0,73.0,49.0,1976-03-18T08:00Z,4.0,Monroeville,PA,,1999.0,Kent State,2309.0,direct,,,,,CAR,2025-10-11T16:21:53.132055,1
14892_nfl,14892,nfl,Edwin Baker,Edwin,Baker,RB,27.0,False,210.0,68.0,34.0,1991-06-01T07:00Z,1.0,Detroit,MI,,2012.0,Michigan State,127.0,collegeAthlete,2012.0,7.0,250.0,SD,NO,2025-10-11T16:21:53.132055,1
3126325_nfl,3126325,nfl,Dorian Baker,Dorian,Baker,WR,19.0,False,213.0,75.0,29.0,1996-06-01T07:00Z,,Cleveland Heights,OH,USA,2019.0,Kentucky,96.0,collegeAthlete,,,,,CLE,2025-10-11T16:21:53.132055,1
7484_nfl,7484,nfl,Myron Baker,Myron,Baker,LB,53.0,False,234.0,73.0,54.0,1971-01-06T08:00Z,5.0,Haughton,LA,,1993.0,Louisiana Tech,2348.0,direct,,,,,CAR,2025-10-11T16:21:53.132055,1
10406_nfl,10406,nfl,Remi Ayodele,Remi,Ayodele,DT,92.0,False,300.0,74.0,42.0,1983-04-22T08:00Z,6.0,,,,2006.0,Oklahoma,201.0,collegeAthlete,,,,,NO,2025-10-11T16:21:53.132055,1
7702_nfl,7702,nfl,Aaron Bailey,Aaron,Bailey,WR,80.0,False,185.0,70.0,53.0,1971-10-24T07:00Z,5.0,Ann Arbor,MI,,,Louisville,97.0,direct,,,,,IND,2025-10-11T16:21:53.132055,1
15296_nfl,15296,nfl,Joe Banyard,Joe,Banyard,RB,22.0,False,213.0,71.0,36.0,1988-11-12T08:00Z,5.0,Sweetwater,TX,USA,2012.0,UTEP,2638.0,collegeAthlete,,,,,BUF,2025-10-11T16:21:53.132055,1
3892271_nfl,3892271,nfl,Rasheed Bailey,Rasheed,Bailey,WR,16.0,False,210.0,73.0,32.0,1993-07-29T07:00Z,1.0,Philadelphia,PA,,2015.0,Delaware Valley,2808.0,direct,,,,,CAR,2025-10-11T16:21:53.132055,1
10839_nfl,10839,nfl,Dek Bake,Dek,Bake,DT,77.0,False,272.0,77.0,41.0,1984-02-06T08:00Z,,Sacramento,CA,USA,2007.0,Texas Tech,2641.0,collegeAthlete,,,,,NYG,2025-10-11T16:21:53.132055,1
6674_nfl,6674,nfl,Johnny Bailey,Johnny,Bailey,RB,,False,190.0,68.0,58.0,1967-03-17T08:00Z,6.0,Houston,TX,,1990.0,Arizona,12.0,collegeAthlete,,,,,STL,2025-10-11T16:21:53.132055,1
4036507_nfl,4036507,nfl,Joe Bachie,Joe,Bachie,LB,48.0,False,235.0,74.0,27.0,1998-02-26T08:00Z,6.0,Brook Park,OH,USA,2020.0,Michigan State,127.0,collegeAthlete,,,,,IND,2025-10-11T16:21:53.132055,1
3886809_nfl,3886809,nfl,Andre Baccellia,Andre,Baccellia,WR,82.0,False,175.0,70.0,28.0,1997-01-07T08:00Z,2.0,Thousand Oaks,CA,USA,2020.0,Washington,264.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
3126158_nfl,3126158,nfl,Stephen Baggett,Stephen,Baggett,TE,86.0,False,245.0,77.0,30.0,1995-09-20T07:00Z,,,,,2018.0,East Carolina,151.0,collegeAthlete,,,,,CLE,2025-10-11T16:21:53.132055,1
4434153_nfl,4434153,nfl,Tyson Bagent,Tyson,Bagent,QB,17.0,True,212.0,75.0,25.0,2000-06-08T07:00Z,3.0,Martinsburg,WV,USA,,Shepherd,2974.0,collegeAthlete,,,,,CHI,2025-10-11T16:21:53.132055,1
16297_nfl,16297,nfl,Brett Baer,Brett,Baer,PK,5.0,False,194.0,70.0,35.0,1990-01-30T08:00Z,,,,,2013.0,Louisiana,309.0,collegeAthlete,,,,,LAR,2025-10-11T16:21:53.132055,1
4362748_nfl,4362748,nfl,Tyler Badie,Tyler,Badie,RB,28.0,True,197.0,68.0,25.0,2000-02-07T08:00Z,2.0,Memphis,TN,USA,,Missouri,142.0,collegeAthlete,2022.0,6.0,196.0,BAL,DEN,2025-10-11T16:21:53.132055,1
3041102_nfl,3041102,nfl,Sherman Badie,Sherman,Badie,RB,45.0,False,194.0,71.0,30.0,1995-01-31T08:00Z,,,,,2018.0,Tulane,2655.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
3123052_nfl,3123052,nfl,Michael Badgley,Michael,Badgley,PK,12.0,True,188.0,70.0,30.0,1995-07-28T07:00Z,7.0,Summit,NJ,USA,2018.0,Miami,2390.0,collegeAthlete,,,,,IND,2025-10-11T16:21:53.132055,1
4429184_nfl,4429184,nfl,Elijhah Badger,Elijhah,Badger,WR,80.0,False,192.0,73.0,24.0,2001-08-15T07:00Z,,Sacramento,CA,USA,,Florida,57.0,collegeAthlete,,,,,KC,2025-10-11T16:21:53.132055,1
1319_nfl,1319,nfl,Brad Badger,Brad,Badger,OG,,False,320.0,76.0,50.0,1975-01-11T08:00Z,11.0,Corvallis,OR,USA,1997.0,Stanford,24.0,direct,,,,,OAK,2025-10-11T16:21:53.132055,1
3053760_nfl,3053760,nfl,Jeff Badet,Jeff,Badet,WR,14.0,False,179.0,73.0,31.0,1994-08-02T07:00Z,3.0,,,,2018.0,Oklahoma,201.0,collegeAthlete,,,,,LV,2025-10-11T16:21:53.132055,1
15359_nfl,15359,nfl,Johnson Bademosi,Johnson,Bademosi,CB,29.0,False,219.0,72.0,35.0,1990-07-23T07:00Z,9.0,Silver Spring,MD,USA,2012.0,Stanford,24.0,collegeAthlete,,,,,NO,2025-10-11T16:21:53.132055,1
4037239_nfl,4037239,nfl,Boogie Basham,Boogie,Basham,LB,54.0,False,274.0,75.0,27.0,1997-12-16T08:00Z,5.0,Roanoke,VA,USA,,Wake Forest,154.0,collegeAthlete,2021.0,2.0,61.0,BUF,CAR,2025-10-11T16:21:53.132055,1
8060_nfl,8060,nfl,Sammy Burroughs,Sammy,Burroughs,LB,,False,,72.0,52.0,1973-06-21T07:00Z,3.0,Pomona,CA,,,Portland State,2502.0,direct,,,,,IND,2025-10-11T16:21:53.132055,1
4428241_nfl,4428241,nfl,Levelle Bailey,Levelle,Bailey,LB,56.0,False,225.0,74.0,24.0,2000-12-04T08:00Z,2.0,Sacramento,CA,USA,,Fresno State,278.0,collegeAthlete,,,,,DEN,2025-10-11T16:21:53.132055,1
2972337_nfl,2972337,nfl,Caleb Azubike,Caleb,Azubike,-,,False,260.0,76.0,31.0,1994-03-31T08:00Z,,Nashville,TN,USA,2016.0,Vanderbilt,238.0,collegeAthlete,,,,,DAL,2025-10-11T16:21:53.132055,1
3042451_nfl,3042451,nfl,Aaron Bailey,Aaron,Bailey,-,,False,222.0,74.0,,,,Bolingbrook,IL,USA,2017.0,Northern Iowa,2460.0,collegeAthlete,,,,,BAL,2025-10-11T16:21:53.132055,1
3915240_nfl,3915240,nfl,Derrick Baity Jr.,Derrick,Baity Jr.,CB,35.0,False,197.0,75.0,28.0,1996-12-23T08:00Z,,,,USA,2019.0,Kentucky,96.0,collegeAthlete,,,,,NYG,2025-10-11T16:21:53.132055,1
2582311_nfl,2582311,nfl,Kennard Backman,Kennard,Backman,TE,49.0,False,245.0,75.0,32.0,1993-02-26T08:00Z,2.0,Atlanta,GA,,2015.0,UAB,5.0,collegeAthlete,2015.0,6.0,213.0,GB,DET,2025-10-11T16:21:53.132055,1
8663_nfl,8663,nfl,Billy Bajema,Billy,Bajema,TE,86.0,False,259.0,76.0,42.0,1982-10-31T07:00Z,7.0,Oklahoma City,OK,,2005.0,Oklahoma State,197.0,collegeAthlete,2005.0,7.0,249.0,SF,BAL,2025-10-11T16:21:53.132055,1
11496_nfl,11496,nfl,Patrick Bailey,Patrick,Bailey,LB,57.0,False,243.0,76.0,39.0,1985-11-19T08:00Z,7.0,Elmendorf,TX,,2008.0,Duke,150.0,collegeAthlete,,,,,TEN,2025-10-11T16:21:53.132055,1
4035531_nfl,4035531,nfl,JaQuan Bailey,JaQuan,Bailey,DE,66.0,False,260.0,74.0,28.0,1997-05-28T07:00Z,,Jacksonville,FL,USA,,Iowa State,66.0,collegeAthlete,,,,,PHI,2025-10-11T16:21:53.132055,1
3931395_nfl,3931395,nfl,Jake Bailey,Jake,Bailey,P,16.0,True,212.0,74.0,28.0,1997-06-18T07:00Z,7.0,Solana Beach,CA,USA,2019.0,Stanford,24.0,collegeAthlete,2019.0,5.0,163.0,NE,MIA,2025-10-11T16:21:53.132055,1
8028_nfl,8028,nfl,Henry Bailey,Henry,Bailey,WR,,False,176.0,68.0,52.0,1973-02-28T08:00Z,3.0,Suffolk,VA,,1995.0,Concordia-Irvine,506.0,direct,,,,,NYJ,2025-10-11T16:21:53.132055,1
4241862_nfl,4241862,nfl,Hakeem Bailey,Hakeem,Bailey,CB,,False,188.0,72.0,28.0,1997-03-29T08:00Z,,Atlanta,GA,USA,2020.0,West Virginia,277.0,collegeAthlete,,,,,KC,2025-10-11T16:21:53.132055,1
4565761_nfl,4565761,nfl,Emani Bailey,Emani,Bailey,RB,39.0,False,202.0,67.0,23.0,2001-11-28T08:00Z,1.0,Denton,TX,USA,,TCU,2628.0,collegeAthlete,,,,,CAR,2025-10-11T16:21:53.132055,1
16966_nfl,16966,nfl,Dion Bailey,Dion,Bailey,S,34.0,False,211.0,72.0,33.0,1992-03-02T08:00Z,2.0,Lakewood,CA,,2014.0,USC,30.0,collegeAthlete,,,,,NYJ,2025-10-11T16:21:53.132055,1
14322_nfl,14322,nfl,Dan Bailey,Dan,Bailey,PK,5.0,False,190.0,72.0,37.0,1988-01-26T13:00Z,10.0,Mustang,OK,USA,2011.0,Oklahoma State,197.0,collegeAthlete,,,,,MIN,2025-10-11T16:21:53.132055,1
1758_nfl,1758,nfl,Champ Bailey,Champ,Bailey,CB,27.0,False,192.0,72.0,47.0,1978-06-22T07:00Z,16.0,Folkston,GA,USA,1999.0,Georgia,61.0,direct,1999.0,1.0,7.0,WSH,NO,2025-10-11T16:21:53.132055,1
7014_nfl,7014,nfl,Carlton Bailey,Carlton,Bailey,LB,54.0,False,242.0,75.0,60.0,1964-12-15T08:00Z,10.0,Baltimore,MD,,1988.0,North Carolina,153.0,direct,,,,,CAR,2025-10-11T16:21:53.132055,1
4492_nfl,4492,nfl,Boss Bailey,Boss,Bailey,LB,97.0,False,232.0,75.0,45.0,1979-10-14T07:00Z,6.0,Folkston,GA,,2003.0,Georgia,61.0,collegeAthlete,2003.0,2.0,34.0,DET,DEN,2025-10-11T16:21:53.132055,1
3917992_nfl,3917992,nfl,Markus Bailey,Markus,Bailey,LB,41.0,False,235.0,73.0,28.0,1997-03-07T08:00Z,5.0,Columbus,OH,USA,2020.0,Purdue,2509.0,collegeAthlete,2020.0,7.0,215.0,CIN,ARI,2025-10-11T16:21:53.132055,1
4361499_nfl,4361499,nfl,Luq Barcoo,Luq,Barcoo,CB,40.0,False,175.0,73.0,27.0,1998-07-27T07:00Z,2.0,San Diego,CA,USA,2020.0,San Diego State,21.0,collegeAthlete,,,,,DET,2025-10-11T16:21:53.132055,1
3912362_nfl,3912362,nfl,Daryle Banfield,Daryle,Banfield,DT,93.0,False,300.0,75.0,27.0,1997-12-10T08:00Z,,,,,2019.0,Brown,225.0,collegeAthlete,,,,,CHI,2025-10-11T16:21:53.132055,1
4243389_nfl,4243389,nfl,Calvin Austin III,Calvin,Austin III,WR,19.0,True,162.0,69.0,26.0,1999-03-24T08:00Z,4.0,Memphis,TN,USA,,Memphis,235.0,collegeAthlete,2022.0,4.0,138.0,PIT,PIT,2025-10-11T16:21:53.132055,1
4361508_nfl,4361508,nfl,Keshawn Banks,Keshawn,Banks,LB,57.0,False,251.0,75.0,25.0,1999-12-21T08:00Z,1.0,Rio Rancho,NM,USA,,San Diego State,21.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
4369844_nfl,4369844,nfl,Jeremy Banks,Jeremy,Banks,LB,,False,224.0,73.0,26.0,1999-09-23T07:00Z,,Cordova,TN,USA,,Tennessee,2633.0,collegeAthlete,,,,,TB,2025-10-11T16:21:53.132055,1
3054841_nfl,3054841,nfl,Anthony Averett,Anthony,Averett,CB,,False,185.0,71.0,30.0,1994-11-30T08:00Z,6.0,Woodbury,NJ,USA,2018.0,Alabama,333.0,collegeAthlete,2018.0,4.0,118.0,BAL,HOU,2025-10-11T16:21:53.132055,1
10563_nfl,10563,nfl,Allen Barbre,Allen,Barbre,G,73.0,False,310.0,76.0,41.0,1984-06-22T07:00Z,10.0,Neosho,MO,,2007.0,Missouri Southern State,2403.0,direct,2007.0,4.0,119.0,GB,DEN,2025-10-11T16:21:53.132055,1
11407_nfl,11407,nfl,Dominique Barber,Dominique,Barber,S,34.0,False,210.0,72.0,39.0,1986-08-02T07:00Z,4.0,Plymouth,MN,,2008.0,Minnesota,135.0,collegeAthlete,2008.0,6.0,173.0,HOU,HOU,2025-10-11T16:21:53.132055,1
13680_nfl,13680,nfl,Mike Balogun,Mike,Balogun,LB,46.0,False,240.0,72.0,42.0,1983-09-28T07:00Z,2.0,Upper Marlboro,MD,USA,2010.0,Oklahoma,201.0,collegeAthlete,,,,,IND,2025-10-11T16:21:53.132055,1
11263_nfl,11263,nfl,Kentwan Balmer,Kentwan,Balmer,DE,93.0,False,317.0,77.0,38.0,1986-10-15T07:00Z,5.0,Ahoskie,NC,,2008.0,North Carolina,153.0,collegeAthlete,2008.0,1.0,29.0,SF,WSH,2025-10-11T16:21:53.132055,1
16911_nfl,16911,nfl,Lonnie Ballentine,Lonnie,Ballentine,S,39.0,False,215.0,75.0,32.0,1993-04-23T07:00Z,4.0,Memphis,TN,,2014.0,Memphis,235.0,collegeAthlete,2014.0,7.0,256.0,HOU,HOU,2025-10-11T16:21:53.132055,1
4411769_nfl,4411769,nfl,Corey Ballentine,Corey,Ballentine,CB,36.0,False,196.0,71.0,29.0,1996-04-13T07:00Z,7.0,Montego Bay,,Jamaica,2019.0,Washburn,2687.0,collegeAthlete,2019.0,6.0,180.0,NYG,DAL,2025-10-11T16:21:53.132055,1
14898_nfl,14898,nfl,Vick Ballard,Vick,Ballard,RB,,False,217.0,71.0,35.0,1990-07-16T07:00Z,4.0,Pascagoula,MS,USA,2012.0,Mississippi State,344.0,collegeAthlete,2012.0,5.0,170.0,IND,NO,2025-10-11T16:21:53.132055,1
13530_nfl,13530,nfl,Jake Ballard,Jake,Ballard,TE,86.0,False,275.0,78.0,37.0,1987-12-21T08:00Z,2.0,,,,2010.0,Ohio State,194.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
7013_nfl,7013,nfl,Howard Ballard,Howard,Ballard,OT,75.0,False,325.0,78.0,61.0,1963-11-03T08:00Z,11.0,Ashland,AL,,1987.0,Alabama A&M,2010.0,direct,,,,,SEA,2025-10-11T16:21:53.132055,1
4243243_nfl,4243243,nfl,Corrion Ballard,Corrion,Ballard,S,35.0,False,200.0,75.0,27.0,1997-12-15T08:00Z,,,,,2019.0,Utah,254.0,collegeAthlete,,,,,CAR,2025-10-11T16:21:53.132055,1
3998276_nfl,3998276,nfl,Clenton Ballard,Clenton,Ballard,-,,False,308.0,75.0,46.0,1979-04-17T08:00Z,,,,,,,,,,,,,JAX,2025-10-11T16:21:53.132055,1
14125_nfl,14125,nfl,Christian Ballard,Christian,Ballard,DE,99.0,False,283.0,76.0,36.0,1989-01-03T08:00Z,3.0,Newport News,VA,,2011.0,Iowa,2294.0,collegeAthlete,2011.0,4.0,106.0,MIN,MIN,2025-10-11T16:21:53.132055,1
4262900_nfl,4262900,nfl,Daylen Baldwin,Daylen,Baldwin,WR,86.0,False,219.0,74.0,25.0,1999-11-24T08:00Z,2.0,Southfield,MI,USA,,Michigan,130.0,collegeAthlete,,,,,ARI,2025-10-11T16:21:53.132055,1
2551718_nfl,2551718,nfl,Christopher Edgar Barber,Christopher,Barber,DB,33.0,False,187.0,72.0,61.0,1964-01-15T08:00Z,,,,,,,,,,,,,NE,2025-10-11T16:21:53.132055,1
4034704_nfl,4034704,nfl,Michael Bandy,Michael,Bandy,WR,83.0,False,190.0,70.0,27.0,1997-12-05T08:00Z,3.0,La Mirada,CA,USA,,San Diego,301.0,collegeAthlete,,,,,DEN,2025-10-11T16:21:53.132055,1
3040468_nfl,3040468,nfl,Josh Banderas,Josh,Banderas,LB,47.0,False,240.0,75.0,30.0,1995-02-22T08:00Z,,Lincoln,NE,USA,2017.0,Nebraska,158.0,collegeAthlete,,,,,DEN,2025-10-11T16:21:53.132055,1
2970137_nfl,2970137,nfl,Josh Banks,Josh,Banks,DT,64.0,False,303.0,75.0,31.0,1994-06-13T07:00Z,2.0,,,,2017.0,Wake Forest,154.0,collegeAthlete,,,,,NYG,2025-10-11T16:21:53.132055,1
3124970_nfl,3124970,nfl,Ben Banogu,Ben,Banogu,DE,94.0,False,252.0,75.0,29.0,1996-01-19T08:00Z,5.0,McKinney,TX,USA,2019.0,TCU,2628.0,collegeAthlete,2019.0,2.0,49.0,IND,DAL,2025-10-11T16:21:53.132055,1
6534_nfl,6534,nfl,Frederick Ray Banks,Frederick,Banks,WR,,False,177.0,70.0,63.0,1962-05-26T07:00Z,8.0,Columbus,GA,,1985.0,Liberty,2335.0,direct,,,,,CHI,2025-10-11T16:21:53.132055,1
550_nfl,550,nfl,Bradford Banta,Bradford,Banta,TE,,False,257.0,78.0,54.0,1970-12-14T08:00Z,11.0,Baton Rouge,LA,USA,1994.0,USC,30.0,direct,,,,,DET,2025-10-11T16:21:53.132055,1
4240624_nfl,4240624,nfl,Trajan Bandy,Trajan,Bandy,CB,38.0,False,186.0,69.0,26.0,1999-06-04T07:00Z,,Miami,FL,USA,2020.0,Miami,2390.0,collegeAthlete,,,,,CIN,2025-10-11T16:21:53.132055,1
4428328_nfl,4428328,nfl,Deonte Banks,Deonte,Banks,CB,2.0,True,200.0,74.0,24.0,2001-03-03T08:00Z,3.0,Baltimore,MD,USA,,Maryland,120.0,collegeAthlete,2023.0,1.0,24.0,NYG,NYG,2025-10-11T16:21:53.132055,1
14619_nfl,14619,nfl,Cornell Banks,Cornell,Banks,DT,96.0,False,310.0,74.0,39.0,1986-01-03T08:00Z,1.0,San Jose,CA,,2011.0,Fresno State,278.0,collegeAthlete,,,,,LAR,2025-10-11T16:21:53.132055,1
12179_nfl,12179,nfl,Chip Banks,Chip,Banks,LB,,False,233.0,76.0,66.0,1959-09-18T07:00Z,11.0,,,,1982.0,USC,30.0,direct,,,,,IND,2025-10-11T16:21:53.132055,1
6548_nfl,6548,nfl,Carl Banks,Carl,Banks,LB,,False,235.0,76.0,63.0,1962-08-29T07:00Z,12.0,Flint,MI,,1984.0,Michigan State,127.0,direct,,,,,CLE,2025-10-11T16:21:53.132055,1
15777_nfl,15777,nfl,Brian Banks,Brian,Banks,LB,53.0,False,250.0,74.0,40.0,1985-07-24T07:00Z,,,,,2013.0,,,,,,,,ATL,2025-10-11T16:21:53.132055,1
4426623_nfl,4426623,nfl,Brant Banks,Brant,Banks,OT,76.0,False,306.0,79.0,25.0,2000-05-01T07:00Z,,Houston,TX,USA,,Rice,242.0,collegeAthlete,,,,,TEN,2025-10-11T16:21:53.132055,1
3050096_nfl,3050096,nfl,Brandon Banks,Brandon,Banks,DT,54.0,False,280.0,75.0,31.0,1994-07-13T07:00Z,1.0,High Point,NC,USA,2017.0,North Carolina-Charlotte,110300.0,collegeAthlete,,,,,IND,2025-10-11T16:21:53.132055,1
4780_nfl,4780,nfl,Brandon Banks,Brandon,Banks,WR,16.0,False,155.0,67.0,37.0,1987-12-21T08:00Z,3.0,Garner,NC,USA,2010.0,Kansas State,2306.0,collegeAthlete,,,,,WSH,2025-10-11T16:21:53.132055,1
1739_nfl,1739,nfl,Antonio Banks,Antonio,Banks,CB,30.0,False,204.0,70.0,52.0,1973-03-12T08:00Z,3.0,Ivor,VA,,1997.0,Virginia Tech,259.0,direct,,,,,MIN,2025-10-11T16:21:53.132055,1
4242390_nfl,4242390,nfl,Aaron Banks,Aaron,Banks,G,65.0,True,325.0,77.0,28.0,1997-09-03T07:00Z,5.0,Alameda,CA,USA,,Notre Dame,87.0,collegeAthlete,2021.0,2.0,48.0,SF,GB,2025-10-11T16:21:53.132055,1
4036123_nfl,4036123,nfl,Cole Banwart,Cole,Banwart,G,61.0,False,298.0,76.0,28.0,1997-08-21T07:00Z,1.0,Ottosen,IA,USA,,Iowa,2294.0,collegeAthlete,,,,,MIA,2025-10-11T16:21:53.132055,1
4035626_nfl,4035626,nfl,Josh Ball,Josh,Ball,OT,79.0,False,304.0,80.0,27.0,1998-05-15T07:00Z,4.0,Fredericksburg,VA,USA,,Marshall,276.0,collegeAthlete,2021.0,4.0,138.0,DAL,NO,2025-10-11T16:21:53.132055,1
13313_nfl,13313,nfl,Daniel Baldridge,Daniel,Baldridge,OT,79.0,False,308.0,80.0,39.0,1985-10-21T07:00Z,2.0,Lafayette,LA,,2010.0,Marshall,276.0,collegeAthlete,,,,,TEN,2025-10-11T16:21:53.132055,1
11613_nfl,11613,nfl,Gary Banks,Gary,Banks,WR,16.0,False,198.0,72.0,43.0,1981-11-04T08:00Z,1.0,Meridian,MS,,2008.0,Troy,2653.0,collegeAthlete,,,,,SD,2025-10-11T16:21:53.132055,1
3128774_nfl,3128774,nfl,Kalen Ballage,Kalen,Ballage,RB,29.0,False,231.0,74.0,29.0,1995-12-22T08:00Z,4.0,Peyton,CO,USA,2018.0,Arizona State,9.0,collegeAthlete,2018.0,4.0,131.0,MIA,PIT,2025-10-11T16:21:53.132055,1
7002_nfl,7002,nfl,Michael Ball,Michael,Ball,DB,,False,211.0,72.0,61.0,1964-08-05T07:00Z,6.0,New Orleans,LA,,1988.0,Swarthmore,217.0,direct,,,,,IND,2025-10-11T16:21:53.132055,1
15409_nfl,15409,nfl,Don Barclay,Don,Barclay,G,67.0,False,305.0,76.0,36.0,1989-04-18T07:00Z,7.0,Newport News,VA,,2012.0,West Virginia,277.0,collegeAthlete,,,,,DEN,2025-10-11T16:21:53.132055,1
14323_nfl,14323,nfl,Josh Baker,Josh,Baker,TE,45.0,False,245.0,75.0,38.0,1986-12-25T08:00Z,2.0,Chesapeake,VA,USA,2011.0,Northwest Missouri State,138.0,collegeAthlete,,,,,NYJ,2025-10-11T16:21:53.132055,1
2403_nfl,2403,nfl,John Baker,John,Baker,P,4.0,False,223.0,75.0,48.0,1977-04-22T08:00Z,2.0,Beaumont,TX,,,North Texas,249.0,direct,,,,,STL,2025-10-11T16:21:53.132055,1
4361664_nfl,4361664,nfl,Tyler Baker-Williams,Tyler,Baker-Williams,S,44.0,False,206.0,72.0,25.0,1999-11-23T08:00Z,,Raleigh,NC,USA,,NC State,152.0,collegeAthlete,,,,,LAC,2025-10-11T16:21:53.132055,1
4036660_nfl,4036660,nfl,Darrell Baker Jr.,Darrell,Baker Jr.,CB,39.0,True,190.0,73.0,27.0,1998-03-27T08:00Z,3.0,Hephzibah,GA,USA,,Georgia Southern,290.0,collegeAthlete,,,,,TEN,2025-10-11T16:21:53.132055,1
3046424_nfl,3046424,nfl,Toby Baker,Toby,Baker,P,4.0,False,210.0,75.0,32.0,1993-09-18T07:00Z,,,,,2017.0,Arkansas,8.0,collegeAthlete,,,,,LAC,2025-10-11T16:21:53.132055,1
