uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,collegeId,is_latest
4437244_nba,4437244,nba,Jalen Green,Jalen,Green,SG,4.0,True,186.0,76.0,23.0,2002-02-09T08:00Z,4.0,Merced,CA,USA,,,,2021.0,1.0,2.0,HOU,PHX,2025-10-07T19:48:55.648566,,0
5175647_nba,5175647,nba,Hugo Gonzalez,Hugo,Gonzalez,G,28.0,True,205.0,78.0,19.0,2006-02-05T08:00Z,,,,,,,,2025.0,1.0,28.0,BOS,BOS,2025-10-07T19:48:55.648566,,0
4397475_nba,4397475,nba,AJ Green,AJ,Green,G,20.0,True,190.0,76.0,26.0,1999-09-27T07:00Z,3.0,Cedar Falls,IA,USA,,Northern Iowa,collegeAthlete,,,,,MIL,2025-10-07T19:48:55.648566,,0
5176420_nba,5176420,nba,Hayden Gray,Hayden,Gray,G,,True,190.0,76.0,22.0,2003-05-11T07:00Z,,San Diego,CA,USA,,UC San Diego,collegeAthlete,,,,,BOS,2025-10-07T19:48:55.648566,,0
2991070_nba,2991070,nba,Jerami Grant,Jerami,Grant,SF,9.0,True,210.0,79.0,31.0,1994-03-12T08:00Z,11.0,Portland,OR,USA,2014.0,Syracuse,collegeAthlete,2014.0,2.0,39.0,PHI,POR,2025-10-07T19:48:55.648566,,0
4708972_nba,4708972,nba,Jazian Gortman,Jazian,Gortman,G,14.0,True,175.0,73.0,22.0,2003-03-14T08:00Z,1.0,,,,,,,,,,,OKC,2025-10-07T19:48:55.648566,,0
3431_nba,3431,nba,Eric Gordon,Eric,Gordon,SG,23.0,True,215.0,75.0,36.0,1988-12-25T08:00Z,17.0,Indianapolis,IN,USA,2008.0,Indiana,collegeAthlete,2008.0,1.0,7.0,LAC,PHI,2025-10-07T19:48:55.648566,,0
3064290_nba,3064290,nba,Aaron Gordon,Aaron,Gordon,PF,32.0,True,235.0,80.0,30.0,1995-09-16T07:00Z,11.0,San Jose,CA,USA,2014.0,Arizona,collegeAthlete,2014.0,1.0,4.0,ORL,DEN,2025-10-07T19:48:55.648566,,0
4432996_nba,4432996,nba,Quincy Guerrier,Quincy,Guerrier,F,13.0,False,220.0,80.0,26.0,1999-05-13T07:00Z,,Montreal,PQ,Canada,,Illinois,collegeAthlete,,,,,TOR,2025-10-07T19:48:55.648566,,0
5157066_nba,5157066,nba,Johnny Furphy,Johnny,Furphy,F,12.0,True,195.0,79.0,20.0,2004-12-07T08:00Z,1.0,Melbourne,VIC,Australia,,Kansas,collegeAthlete,2024.0,2.0,35.0,SA,IND,2025-10-07T19:48:55.648566,,0
4702177_nba,4702177,nba,Keon Ellis,Keon,Ellis,G,23.0,True,175.0,76.0,25.0,2000-01-08T08:00Z,3.0,Eustis,FL,USA,,Alabama,collegeAthlete,,,,,SAC,2025-10-07T19:48:55.648566,,0
4592699_nba,4592699,nba,Enrique Freeman,Enrique,Freeman,F,25.0,True,225.0,79.0,25.0,2000-07-29T07:00Z,1.0,Cleveland,OH,USA,,Akron,collegeAthlete,2024.0,2.0,50.0,IND,MIN,2025-10-07T19:48:55.648566,,0
4888725_nba,4888725,nba,Ryan Dunn,Ryan,Dunn,F,0.0,True,216.0,80.0,22.0,2003-01-07T08:00Z,1.0,Freeport,NY,USA,,Virginia,collegeAthlete,2024.0,1.0,28.0,DEN,PHX,2025-10-07T19:48:55.648566,,0
4431816_nba,4431816,nba,Jesse Edwards,Jesse,Edwards,C,14.0,True,236.0,84.0,25.0,2000-03-18T08:00Z,,Amsterdam,,Netherlands,,West Virginia,collegeAthlete,,,,,MEL,2025-10-07T19:48:55.648566,,0
4594268_nba,4594268,nba,Anthony Edwards,Anthony,Edwards,SG,5.0,True,225.0,76.0,24.0,2001-08-05T07:00Z,5.0,Atlanta,GA,USA,2020.0,Georgia,collegeAthlete,2020.0,1.0,1.0,MIN,MIN,2025-10-07T19:48:55.648566,,0
5124612_nba,5124612,nba,VJ Edgecombe,VJ,Edgecombe,G,77.0,True,180.0,77.0,20.0,2005-07-30T07:00Z,,Bimini,,Bahamas,,Baylor,collegeAthlete,2025.0,1.0,3.0,PHI,PHI,2025-10-07T19:48:55.648566,,0
2968436_nba,2968436,nba,Joe Ingles,Joe,Ingles,SG,7.0,True,220.0,80.0,38.0,1987-10-02T07:00Z,11.0,Adelaide,SA,Australia,2014.0,,,,,,,MIN,2025-10-07T19:48:55.648566,,0
4601023_nba,4601023,nba,Oso Ighodaro,Oso,Ighodaro,C,11.0,True,235.0,84.0,23.0,2002-07-14T07:00Z,1.0,Chandler,AZ,USA,,Marquette,collegeAthlete,2024.0,2.0,40.0,POR,PHX,2025-10-07T19:48:55.648566,,0
5081727_nba,5081727,nba,Sidy Cissoko,Sidy,Cissoko,G,91.0,True,200.0,78.0,21.0,2004-04-02T08:00Z,2.0,Paris,,France,,,,2023.0,2.0,44.0,SA,POR,2025-10-07T19:48:55.648566,,0
5144067_nba,5144067,nba,Nikola Djurisic,Nikola,Djurisic,F,22.0,True,209.0,79.0,21.0,2004-02-23T08:00Z,,Ghent,,Belgium,,,,2024.0,2.0,43.0,MIA,ATL,2025-10-07T19:48:55.648566,,0
5175643_nba,5175643,nba,Egor Demin,Egor,Demin,G,8.0,True,200.0,80.0,19.0,2006-03-03T08:00Z,,Moscow,,Russia,,BYU,collegeAthlete,2025.0,1.0,8.0,BKN,BKN,2025-10-07T19:48:55.648566,,0
4397693_nba,4397693,nba,Kessler Edwards,Kessler,Edwards,F,,True,203.0,79.0,25.0,2000-08-09T07:00Z,4.0,Rancho Cucamonga,CA,USA,,Pepperdine,collegeAthlete,2021.0,2.0,44.0,BKN,DEN,2025-10-07T19:48:55.648566,,0
6585_nba,6585,nba,Andre Drummond,Andre,Drummond,C,1.0,True,279.0,83.0,32.0,1993-08-10T07:00Z,13.0,Mount Vernon,NY,USA,2012.0,UConn,collegeAthlete,2012.0,1.0,9.0,DET,PHI,2025-10-07T19:48:55.648566,,0
2992564_nba,2992564,nba,Milton Doyle,Milton,Doyle,G,35.0,True,180.0,76.0,31.0,1993-10-31T07:00Z,,Chicago,IL,USA,2017.0,Loyola Chicago,collegeAthlete,,,,,MEL,2025-10-07T19:48:55.648566,,0
4066786_nba,4066786,nba,Jeff Dowtin Jr.,Jeff,Dowtin Jr.,G,11.0,False,177.0,75.0,28.0,1997-05-10T07:00Z,3.0,Upper Marlboro,MD,USA,,Rhode Island,collegeAthlete,,,,,PHI,2025-10-07T19:48:55.648566,,0
4397002_nba,4397002,nba,Ayo Dosunmu,Ayo,Dosunmu,SG,11.0,True,200.0,77.0,25.0,2000-01-17T08:00Z,4.0,Chicago,IL,USA,,Illinois,collegeAthlete,2021.0,2.0,38.0,CHI,CHI,2025-10-07T19:48:55.648566,,0
4397020_nba,4397020,nba,Luguentz Dort,Luguentz,Dort,G,5.0,True,220.0,76.0,26.0,1999-04-19T07:00Z,6.0,Montreal,PQ,Canada,2019.0,Arizona State,collegeAthlete,,,,,OKC,2025-10-07T19:48:55.648566,,0
4701225_nba,4701225,nba,PJ Hall,PJ,Hall,C,,True,245.0,82.0,23.0,2002-02-21T08:00Z,1.0,Spartanburg,SC,USA,,Clemson,collegeAthlete,,,,,MEM,2025-10-07T19:48:55.648566,,0
3945274_nba,3945274,nba,Luka Doncic,Luka,Doncic,PG,77.0,True,230.0,78.0,26.0,1999-02-28T08:00Z,7.0,Ljubljana,,Slovenia,2018.0,,,2018.0,1.0,3.0,ATL,LAL,2025-10-07T19:48:55.648566,,0
4711297_nba,4711297,nba,Justin Edwards,Justin,Edwards,F,11.0,True,203.0,79.0,21.0,2003-12-16T08:00Z,1.0,Philadelphia,PA,USA,,Kentucky,collegeAthlete,,,,,PHI,2025-10-07T19:48:55.648566,,0
3059318_nba,3059318,nba,Joel Embiid,Joel,Embiid,C,21.0,True,280.0,84.0,31.0,1994-03-16T08:00Z,11.0,Yaounde,,Cameroon,2016.0,Kansas,collegeAthlete,2014.0,1.0,3.0,PHI,PHI,2025-10-07T19:48:55.648566,,0
5091711_nba,5091711,nba,Owen Foxwell,Owen,Foxwell,G,30.0,True,,,,,,,,,,,,,,,,,2025-10-07T19:48:55.648566,,0
4397014_nba,4397014,nba,Quentin Grimes,Quentin,Grimes,SG,5.0,True,210.0,76.0,25.0,2000-05-08T07:00Z,3.0,The Woodlands,TX,USA,,Houston,direct,2021.0,1.0,25.0,LAC,PHI,2025-10-07T19:48:55.648566,,0
5311924_nba,5311924,nba,Austin Foxwell,Austin,Foxwell,G,15.0,True,,,,,,,,,,,,,,,,,2025-10-07T19:48:55.648566,,0
4066259_nba,4066259,nba,De'Aaron Fox,De'Aaron,Fox,PG,4.0,True,185.0,75.0,27.0,1997-12-20T08:00Z,8.0,Houston,TX,USA,2017.0,Kentucky,collegeAthlete,2017.0,1.0,5.0,SAC,SA,2025-10-07T19:48:55.648566,,0
4702876_nba,4702876,nba,Daniel Foster,Daniel,Foster,G,11.0,True,215.0,78.0,,,,Melbourne,VIC,Australia,,Nevada,collegeAthlete,,,,,,2025-10-07T19:48:55.648566,,0
4433627_nba,4433627,nba,Keyonte George,Keyonte,George,G,3.0,True,185.0,76.0,21.0,2003-11-08T08:00Z,2.0,Lewisville,TX,USA,,Baylor,collegeAthlete,2023.0,1.0,16.0,UTAH,UTAH,2025-10-07T19:48:55.648566,,0
4592492_nba,4592492,nba,Bones Hyland,Bones,Hyland,PG,8.0,True,169.0,74.0,25.0,2000-09-14T07:00Z,4.0,Wilmington,DE,USA,,VCU,collegeAthlete,2021.0,1.0,26.0,DEN,MIN,2025-10-07T19:48:55.648566,,0
4433192_nba,4433192,nba,Tari Eason,Tari,Eason,F,17.0,True,215.0,80.0,24.0,2001-05-10T07:00Z,3.0,Los Angeles,CA,USA,,LSU,collegeAthlete,2022.0,1.0,17.0,HOU,HOU,2025-10-07T19:48:55.648566,,0
4600663_nba,4600663,nba,Zach Edey,Zach,Edey,C,14.0,True,305.0,88.0,23.0,2002-03-14T08:00Z,1.0,Toronto,ON,Canada,,Purdue,collegeAthlete,2024.0,1.0,9.0,MEM,MEM,2025-10-07T19:48:55.648566,,0
5105977_nba,5105977,nba,Rasheer Fleming,Rasheer,Fleming,F,20.0,True,240.0,81.0,21.0,2004-07-10T07:00Z,,Camden,NJ,USA,,Saint Joseph's,collegeAthlete,2025.0,2.0,31.0,MIN,PHX,2025-10-07T19:48:55.648566,,0
4431734_nba,4431734,nba,Tristan Enaruna,Tristan,Enaruna,F,21.0,True,220.0,80.0,24.0,2001-06-26T07:00Z,,Almere,,Netherlands,,Cleveland State,collegeAthlete,,,,,CLE,2025-10-07T19:48:55.648566,,0
4397654_nba,4397654,nba,Adam Flagler,Adam,Flagler,G,14.0,True,180.0,75.0,25.0,1999-12-01T08:00Z,2.0,Duluth,GA,USA,,Baylor,collegeAthlete,,,,,SA,2025-10-07T19:48:55.648566,,0
5144091_nba,5144091,nba,Jeremiah Fears,Jeremiah,Fears,G,0.0,True,182.0,76.0,18.0,2006-10-14T07:00Z,,Joliet,IL,USA,,Oklahoma,collegeAthlete,2025.0,1.0,7.0,NO,NO,2025-10-07T19:48:55.648566,,0
3102528_nba,3102528,nba,Dante Exum,Dante,Exum,G,0.0,True,214.0,77.0,30.0,1995-07-13T07:00Z,9.0,Melbourne,VIC,Australia,2014.0,,,2014.0,1.0,5.0,UTAH,DAL,2025-10-07T19:48:55.648566,,0
4597865_nba,4597865,nba,Tosan Evbuomwan,Tosan,Evbuomwan,F,20.0,True,217.0,79.0,24.0,2001-02-16T08:00Z,2.0,Newcastle,,England,,Princeton,collegeAthlete,,,,,NY,2025-10-07T19:48:55.648566,,0
3914285_nba,3914285,nba,Drew Eubanks,Drew,Eubanks,PF,19.0,True,245.0,82.0,28.0,1997-02-01T08:00Z,7.0,Troutdale,OR,USA,2018.0,Oregon State,collegeAthlete,,,,,SAC,2025-10-07T19:48:55.648566,,0
4432887_nba,4432887,nba,Tyson Etienne,Tyson,Etienne,G,10.0,True,200.0,74.0,26.0,1999-09-17T07:00Z,,Englewood,NJ,USA,,Wichita State,collegeAthlete,,,,,BKN,2025-10-07T19:48:55.648566,,0
5242496_nba,5242496,nba,Noa Essengue,Noa,Essengue,F,24.0,True,194.0,80.0,18.0,2006-12-18T08:00Z,,,,,,,,2025.0,1.0,12.0,CHI,CHI,2025-10-07T19:48:55.648566,,0
4396993_nba,4396993,nba,Tyrese Haliburton,Tyrese,Haliburton,PG,0.0,True,185.0,77.0,25.0,2000-02-29T08:00Z,5.0,Oshkosh,WI,USA,2020.0,Iowa State,collegeAthlete,2020.0,1.0,12.0,SAC,IND,2025-10-07T19:48:55.648566,,0
4065654_nba,4065654,nba,Jonathan Isaac,Jonathan,Isaac,PF,1.0,True,230.0,82.0,28.0,1997-10-03T07:00Z,8.0,Naples,FL,USA,2017.0,Florida State,collegeAthlete,2017.0,1.0,6.0,ORL,ORL,2025-10-07T19:48:55.648566,,0
5217746_nba,5217746,nba,Yang Hansen,Yang,Hansen,C,16.0,True,260.0,85.0,20.0,2005-06-26T07:00Z,,,,,,,,2025.0,1.0,16.0,MEM,POR,2025-10-07T19:48:55.648566,,0
2528210_nba,2528210,nba,Tim Hardaway Jr.,Tim,Hardaway Jr.,SF,10.0,True,205.0,77.0,33.0,1992-03-16T08:00Z,12.0,Alameda,CA,USA,2013.0,Michigan,collegeAthlete,2013.0,1.0,24.0,NY,DEN,2025-10-07T19:48:55.648566,,0
4277961_nba,4277961,nba,Jaren Jackson Jr.,Jaren,Jackson Jr.,PF,8.0,True,242.0,82.0,26.0,1999-09-15T07:00Z,7.0,Plainfield,NJ,USA,2018.0,Michigan State,collegeAthlete,2018.0,1.0,4.0,MEM,MEM,2025-10-07T19:48:55.648566,,0
3913174_nba,3913174,nba,Luke Kennard,Luke,Kennard,SG,3.0,True,206.0,77.0,29.0,1996-06-24T07:00Z,7.0,Middletown,OH,USA,2017.0,Duke,collegeAthlete,2017.0,1.0,12.0,DET,ATL,2025-10-07T19:48:55.648566,,0
4683771_nba,4683771,nba,Ronald Holland II,Ronald,Holland II,F,5.0,True,206.0,80.0,20.0,2005-07-07T07:00Z,1.0,Duncanville,TX,USA,,,,2024.0,1.0,5.0,DET,DET,2025-10-07T19:48:55.648566,,0
4871141_nba,4871141,nba,Ariel Hukporti,Ariel,Hukporti,C,55.0,True,246.0,83.0,23.0,2002-04-12T07:00Z,1.0,Frankfurt,,Germany,,,,2024.0,2.0,58.0,DAL,NY,2025-10-07T19:48:55.648566,,0
4702602_nba,4702602,nba,CJ Huntley,CJ,Huntley,F,22.0,True,221.0,83.0,23.0,2002-01-06T08:00Z,,Huntersville,NC,USA,,App State,collegeAthlete,,,,,PHX,2025-10-07T19:48:55.648566,,0
4602025_nba,4602025,nba,Sion James,Sion,James,G,4.0,True,220.0,78.0,22.0,2002-12-04T08:00Z,,Sugar Hill,GA,USA,,Duke,collegeAthlete,2025.0,2.0,33.0,CHA,CHA,2025-10-07T19:48:55.648566,,0
1966_nba,1966,nba,LeBron James,LeBron,James,SF,23.0,True,250.0,81.0,40.0,1984-12-30T08:00Z,22.0,Akron,OH,USA,2003.0,,,2003.0,1.0,1.0,CLE,LAL,2025-10-07T19:48:55.648566,,0
4683774_nba,4683774,nba,Bronny James,Bronny,James,G,9.0,True,212.0,74.0,21.0,2004-10-06T07:00Z,1.0,Cleveland,OH,USA,,USC,collegeAthlete,2024.0,2.0,55.0,LAL,LAL,2025-10-07T19:48:55.648566,,0
5214640_nba,5214640,nba,Kasparas Jakucionis,Kasparas,Jakucionis,G,25.0,True,200.0,78.0,19.0,2006-05-29T07:00Z,,Vilnius,,Lithuania,,Illinois,collegeAthlete,2025.0,1.0,20.0,MIA,MIA,2025-10-07T19:48:55.648566,,0
4432190_nba,4432190,nba,Andre Jackson Jr.,Andre,Jackson Jr.,G,44.0,True,209.0,78.0,23.0,2001-11-13T08:00Z,2.0,Amsterdam,NY,USA,,UConn,collegeAthlete,2023.0,2.0,36.0,ORL,MIL,2025-10-07T19:48:55.648566,,0
4395623_nba,4395623,nba,Trey Jemison III,Trey,Jemison III,F,50.0,True,275.0,83.0,25.0,1999-11-28T08:00Z,2.0,Birmingham,AL,USA,,UAB,collegeAthlete,,,,,NY,2025-10-07T19:48:55.648566,,0
4592829_nba,4592829,nba,Quenton Jackson,Quenton,Jackson,G,29.0,True,180.0,77.0,27.0,1998-09-15T07:00Z,3.0,Los Angeles,CA,USA,,Texas A&M,collegeAthlete,,,,,IND,2025-10-07T19:48:55.648566,,0
3202_nba,3202,nba,Kevin Durant,Kevin,Durant,PF,7.0,True,240.0,83.0,37.0,1988-09-29T07:00Z,18.0,Suitland,MD,USA,2007.0,Texas,collegeAthlete,2007.0,1.0,2.0,SEA,HOU,2025-10-07T19:48:55.648566,,0
4065732_nba,4065732,nba,De'Andre Hunter,De'Andre,Hunter,SF,12.0,True,221.0,80.0,27.0,1997-12-02T08:00Z,6.0,Philadelphia,PA,USA,2019.0,Virginia,collegeAthlete,2019.0,1.0,4.0,LAL,CLE,2025-10-07T19:48:55.648566,,0
5105550_nba,5105550,nba,GG Jackson,GG,Jackson,F,45.0,True,210.0,81.0,20.0,2004-12-17T08:00Z,2.0,Columbia,SC,USA,,South Carolina,collegeAthlete,2023.0,2.0,45.0,MEM,MEM,2025-10-07T19:48:55.648566,,0
6442_nba,6442,nba,Kyrie Irving,Kyrie,Irving,PG,11.0,True,195.0,74.0,33.0,1992-03-23T08:00Z,14.0,Melbourne,VIC,Australia,2011.0,Duke,collegeAthlete,2011.0,1.0,1.0,CLE,DAL,2025-10-07T19:48:55.648566,,0
4433618_nba,4433618,nba,Harrison Ingram,Harrison,Ingram,F,55.0,True,230.0,77.0,22.0,2002-11-27T08:00Z,1.0,Dallas,TX,USA,,North Carolina,collegeAthlete,2024.0,2.0,48.0,SA,SA,2025-10-07T19:48:55.648566,,0
3442_nba,3442,nba,DeAndre Jordan,DeAndre,Jordan,C,6.0,False,265.0,83.0,37.0,1988-07-21T07:00Z,16.0,Houston,TX,USA,2008.0,Texas A&M,collegeAthlete,2008.0,2.0,35.0,LAC,DEN,2025-10-07T19:48:55.648566,,0
4697268_nba,4697268,nba,Kam Jones,Kam,Jones,G,7.0,True,200.0,77.0,23.0,2002-02-25T08:00Z,,Memphis,TN,USA,,Marquette,collegeAthlete,2025.0,2.0,38.0,SA,IND,2025-10-07T19:48:55.648566,,0
4395704_nba,4395704,nba,Mason Jones,Mason,Jones,G,15.0,False,200.0,76.0,27.0,1998-07-21T07:00Z,3.0,Desoto,TX,USA,2020.0,Arkansas,collegeAthlete,,,,,SAC,2025-10-07T19:48:55.648566,,0
4431786_nba,4431786,nba,Keshad Johnson,Keshad,Johnson,F,16.0,True,225.0,79.0,24.0,2001-06-23T07:00Z,1.0,Oakland,CA,USA,,Arizona,collegeAthlete,,,,,MIA,2025-10-07T19:48:55.648566,,0
4395695_nba,4395695,nba,Jared Butler,Jared,Butler,SG,25.0,True,193.0,75.0,25.0,2000-08-25T07:00Z,4.0,Reserve,LA,USA,,Baylor,collegeAthlete,2021.0,2.0,40.0,NO,PHX,2025-10-07T19:48:55.648566,,0
4683024_nba,4683024,nba,Killian Hayes,Killian,Hayes,G,7.0,True,195.0,77.0,24.0,2001-07-27T07:00Z,5.0,Lakeland,FL,USA,2020.0,,,2020.0,1.0,7.0,DET,CLE,2025-10-07T19:48:55.648566,,0
4702159_nba,4702159,nba,Dillon Jones,Dillon,Jones,G,33.0,True,235.0,77.0,23.0,2001-10-29T08:00Z,1.0,Columbia,SC,USA,,Weber State,collegeAthlete,2024.0,1.0,26.0,WSH,WSH,2025-10-07T19:48:55.648566,,0
4898369_nba,4898369,nba,Curtis Jones,Curtis,Jones,G,25.0,True,165.0,78.0,24.0,2001-10-02T07:00Z,,Minneapolis,MN,USA,,Iowa State,collegeAthlete,,,,,DEN,2025-10-07T19:48:55.648566,,0
4433378_nba,4433378,nba,Colby Jones,Colby,Jones,G,,True,207.0,78.0,23.0,2002-05-28T07:00Z,2.0,Birmingham,AL,USA,,Xavier,collegeAthlete,2023.0,2.0,34.0,CHA,DET,2025-10-07T19:48:55.648566,,0
3112335_nba,3112335,nba,Nikola Jokic,Nikola,Jokic,C,15.0,True,284.0,83.0,30.0,1995-02-19T08:00Z,10.0,Sombor,,Serbia,2015.0,,,2014.0,2.0,41.0,DEN,DEN,2025-10-07T19:48:55.648566,,0
5238230_nba,5238230,nba,Tre Johnson,Tre,Johnson,G,12.0,True,190.0,78.0,19.0,2006-05-07T07:00Z,,Garland,TX,USA,,Texas,collegeAthlete,2025.0,1.0,6.0,WSH,WSH,2025-10-07T19:48:55.648566,,0
4395702_nba,4395702,nba,Isaiah Joe,Isaiah,Joe,SG,11.0,True,165.0,75.0,26.0,1999-07-02T07:00Z,5.0,Fort Smith,AR,USA,2020.0,Arkansas,collegeAthlete,2020.0,2.0,49.0,PHI,OKC,2025-10-07T19:48:55.648566,,0
5170947_nba,5170947,nba,AJ Johnson,AJ,Johnson,G,4.0,True,160.0,77.0,20.0,2004-12-01T08:00Z,1.0,Fresno,CA,USA,,,,2024.0,1.0,23.0,MIL,WSH,2025-10-07T19:48:55.648566,,0
4395723_nba,4395723,nba,Keldon Johnson,Keldon,Johnson,SF,3.0,True,220.0,77.0,25.0,1999-10-11T07:00Z,6.0,South Hill,VA,USA,2019.0,Kentucky,collegeAthlete,2019.0,1.0,29.0,SA,SA,2025-10-07T19:48:55.648566,,0
4277813_nba,4277813,nba,Herbert Jones,Herbert,Jones,SF,2.0,True,206.0,79.0,27.0,1998-10-06T07:00Z,4.0,Greensboro,AL,USA,,Alabama,collegeAthlete,2021.0,2.0,35.0,NO,NO,2025-10-07T19:48:55.648566,,0
4280280_nba,4280280,nba,Javan Johnson,Javan,Johnson,F,13.0,False,192.0,78.0,26.0,1999-01-05T08:00Z,,Decatur,AL,USA,,DePaul,collegeAthlete,,,,,ATL,2025-10-07T19:48:55.648566,,0
3999_nba,3999,nba,James Johnson,James,Johnson,PF,16.0,False,240.0,79.0,38.0,1987-02-20T08:00Z,15.0,Cheyenne,WY,USA,2009.0,Wake Forest,collegeAthlete,2009.0,1.0,16.0,CHI,IND,2025-10-07T19:48:55.648566,,0
5174655_nba,5174655,nba,Chaney Johnson,Chaney,Johnson,F,14.0,True,225.0,80.0,23.0,2002-06-20T07:00Z,,Alabaster,AL,USA,,Auburn,collegeAthlete,,,,,CLE,2025-10-07T19:48:55.648566,,0
3138196_nba,3138196,nba,Cameron Johnson,Cameron,Johnson,SF,23.0,True,210.0,80.0,29.0,1996-03-03T08:00Z,6.0,Moon Township,PA,USA,2019.0,North Carolina,collegeAthlete,2019.0,1.0,11.0,MIN,DEN,2025-10-07T19:48:55.648566,,0
4067045_nba,4067045,nba,Alize Johnson,Alize,Johnson,F,24.0,True,212.0,80.0,29.0,1996-04-22T07:00Z,,Williamsport,PA,USA,2018.0,Missouri State,collegeAthlete,2018.0,2.0,50.0,IND,MIN,2025-10-07T19:48:55.648566,,0
3913176_nba,3913176,nba,Brandon Ingram,Brandon,Ingram,SF,3.0,True,190.0,80.0,28.0,1997-09-02T07:00Z,9.0,Kinston,NC,USA,2016.0,Duke,collegeAthlete,2016.0,1.0,2.0,LAL,TOR,2025-10-07T19:48:55.648566,,0
2993370_nba,2993370,nba,Richaun Holmes,Richaun,Holmes,F,22.0,False,235.0,81.0,31.0,1993-10-15T07:00Z,9.0,Lockport,IL,USA,2015.0,Bowling Green,collegeAthlete,2015.0,2.0,37.0,PHI,WSH,2025-10-07T19:48:55.648566,,0
3059409_nba,3059409,nba,Nigel Hayes,Nigel,Hayes,F,21.0,True,240.0,80.0,30.0,1994-12-06T08:00Z,1.0,Toledo,OH,USA,2017.0,Wisconsin,collegeAthlete,,,,,PHX,2025-10-07T19:48:55.648566,,0
3062679_nba,3062679,nba,Josh Hart,Josh,Hart,SG,3.0,True,215.0,76.0,30.0,1995-03-06T08:00Z,8.0,Silver Spring,MD,USA,2017.0,Villanova,collegeAthlete,2017.0,1.0,30.0,UTAH,NY,2025-10-07T19:48:55.648566,,0
5165257_nba,5165257,nba,Trentyn Flowers,Trentyn,Flowers,G,9.0,True,185.0,81.0,20.0,2005-03-08T08:00Z,1.0,,,,,,,,,,,LAC,2025-10-07T19:48:55.648566,,0
2999547_nba,2999547,nba,Gary Harris,Gary,Harris,SG,11.0,True,210.0,76.0,31.0,1994-09-14T07:00Z,11.0,Fishers,IN,USA,2014.0,Michigan State,collegeAthlete,2014.0,1.0,19.0,CHI,MIL,2025-10-07T19:48:55.648566,,0
4871145_nba,4871145,nba,Josh Giddey,Josh,Giddey,SG,3.0,True,216.0,80.0,22.0,2002-10-10T07:00Z,4.0,,,,,,,2021.0,1.0,6.0,OKC,CHI,2025-10-07T19:48:55.648566,,0
3209_nba,3209,nba,Jeff Green,Jeff,Green,PF,32.0,True,235.0,80.0,39.0,1986-08-28T07:00Z,17.0,Hyattsville,MD,USA,2007.0,Georgetown,collegeAthlete,2007.0,1.0,5.0,BOS,HOU,2025-10-07T19:48:55.648566,,0
4432811_nba,4432811,nba,Josh Green,Josh,Green,SG,10.0,True,200.0,77.0,24.0,2000-11-16T08:00Z,5.0,Sydney,NSW,Australia,2020.0,Arizona,collegeAthlete,2020.0,1.0,18.0,DAL,CHA,2025-10-07T19:48:55.648566,,0
4683750_nba,4683750,nba,Jordan Hawkins,Jordan,Hawkins,G,24.0,True,190.0,77.0,23.0,2002-04-29T07:00Z,2.0,Gaithersburg,MD,USA,,UConn,collegeAthlete,2023.0,1.0,14.0,NO,NO,2025-10-07T19:48:55.648566,,0
4222252_nba,4222252,nba,Isaiah Hartenstein,Isaiah,Hartenstein,C,55.0,True,250.0,84.0,27.0,1998-05-05T07:00Z,7.0,Eugene,OR,USA,2018.0,,,2017.0,2.0,43.0,HOU,OKC,2025-10-07T19:48:55.648566,,0
6440_nba,6440,nba,Tobias Harris,Tobias,Harris,F,12.0,True,226.0,80.0,33.0,1992-07-15T07:00Z,14.0,Dix Hills,NY,USA,2011.0,Tennessee,collegeAthlete,2011.0,1.0,19.0,CHA,DET,2025-10-07T19:48:55.648566,,0
4066636_nba,4066636,nba,Markelle Fultz,Markelle,Fultz,PG,20.0,False,209.0,76.0,27.0,1998-05-29T07:00Z,7.0,Upper Marlboro,MD,USA,2017.0,Washington,collegeAthlete,2017.0,1.0,1.0,PHI,SAC,2025-10-07T19:48:55.648566,,0
4067858_nba,4067858,nba,Kevon Harris,Kevon,Harris,G,0.0,True,216.0,77.0,28.0,1997-06-24T07:00Z,3.0,Ellenwood,GA,USA,,Stephen F. Austin,collegeAthlete,,,,,HOU,2025-10-07T19:48:55.648566,,0
4397251_nba,4397251,nba,Ron Harper Jr.,Ron,Harper Jr.,G,13.0,False,233.0,76.0,25.0,2000-04-12T07:00Z,2.0,Franklin Lakes,NJ,USA,,Rutgers,collegeAthlete,,,,,DET,2025-10-07T19:48:55.648566,,0
4592933_nba,4592933,nba,Mouhamadou Gueye,Mouhamadou,Gueye,F,16.0,True,210.0,81.0,27.0,1998-07-06T07:00Z,1.0,Staten Island,NY,USA,,Pittsburgh,collegeAthlete,,,,,CHI,2025-10-07T19:48:55.648566,,0
3986_nba,3986,nba,Taj Gibson,Taj,Gibson,F,67.0,False,232.0,81.0,40.0,1985-06-24T07:00Z,15.0,Brooklyn,NY,USA,2009.0,USC,collegeAthlete,2009.0,1.0,26.0,CHI,CHA,2025-10-07T19:48:55.648566,,0
