uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,collegeId,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,is_latest
4331586_nhl,4331586,nhl,Curtis Douglas,Curtis,Douglas,C,42.0,True,201.0,80.0,25.0,2000-03-06T08:00Z,,Oakville,ON,CAN,2018.0,,,,2018.0,4.0,106.0,DAL,TB,2025-10-11T22:13:50.013680,1
3042083_nhl,3042083,nhl,Jake Guentzel,Jake,Guentzel,C,59.0,True,176.0,71.0,31.0,1994-10-06T07:00Z,10.0,Omaha,NE,USA,2016.0,Omaha,2437.0,direct,2013.0,3.0,77.0,PIT,TB,2025-10-11T22:13:50.013680,1
3042111_nhl,3042111,nhl,Nick Paul,Nick,Paul,LW,20.0,False,234.0,76.0,30.0,1995-03-20T08:00Z,10.0,Mississauga,ON,CAN,2016.0,,,,2013.0,4.0,101.0,DAL,TB,2025-10-11T22:13:50.013680,1
4063495_nhl,4063495,nhl,Boris Katchouk,Boris,Katchouk,LW,61.0,False,212.0,74.0,27.0,1998-06-18T07:00Z,4.0,Waterloo,ON,CAN,2016.0,,,,2016.0,2.0,44.0,TB,TB,2025-10-11T22:13:50.013680,1
3904178_nhl,3904178,nhl,Erik Cernak,Erik,Cernak,D,81.0,True,230.0,76.0,28.0,1997-05-28T07:00Z,8.0,Kosice,,SVK,2018.0,,,,2015.0,2.0,43.0,LA,TB,2025-10-11T22:13:50.013680,1
3151187_nhl,3151187,nhl,Brayden Point,Brayden,Point,C,21.0,True,177.0,71.0,29.0,1996-03-13T08:00Z,10.0,Calgary,AB,CAN,2016.0,,,,2014.0,3.0,79.0,TB,TB,2025-10-11T22:13:50.013680,1
3149843_nhl,3149843,nhl,Darren Raddysh,Darren,Raddysh,D,43.0,True,202.0,73.0,29.0,1996-02-28T08:00Z,4.0,Toronto,ON,CAN,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
3115546_nhl,3115546,nhl,Jonas Johansson,Jonas,Johansson,G,31.0,True,220.0,77.0,30.0,1995-09-19T07:00Z,5.0,Gavle,,SWE,2020.0,,,,2014.0,3.0,61.0,BUF,TB,2025-10-11T22:13:50.013680,1
3095330_nhl,3095330,nhl,Pheonix Copley,Pheonix,Copley,G,39.0,True,205.0,76.0,33.0,1992-01-18T08:00Z,3.0,North Pole,AK,USA,2016.0,Michigan Tech,2392.0,direct,,,,,TB,2025-10-11T22:13:50.013680,1
3094261_nhl,3094261,nhl,Yanni Gourde,Yanni,Gourde,C,37.0,True,173.0,69.0,33.0,1991-12-15T08:00Z,10.0,St-Narcisse,QC,CAN,2015.0,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5188526_nhl,5188526,nhl,Jack Harvey,Jack,Harvey,C,,False,173.0,70.0,,,,Stacy,MN,USA,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5310602_nhl,5310602,nhl,Marco Mignosa,Marco,Mignosa,RW,84.0,False,158.0,72.0,20.0,2005-04-13T07:00Z,,Toronto,ON,CAN,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5188488_nhl,5188488,nhl,Cooper Flinton,Cooper,Flinton,LW,50.0,False,202.0,73.0,22.0,2003-08-16T07:00Z,,Auburn,NH,USA,,Dartmouth,159.0,direct,2021.0,7.0,211.0,TB,TB,2025-10-11T22:13:50.013680,1
2501107_nhl,2501107,nhl,Cam Atkinson,Cam,Atkinson,RW,13.0,False,178.0,68.0,36.0,1989-06-05T07:00Z,12.0,Riverside,CT,USA,2011.0,Boston College,103.0,direct,2008.0,6.0,157.0,CBJ,TB,2025-10-11T22:13:50.013680,1
5282598_nhl,5282598,nhl,Harrison Meneghin,Harrison,Meneghin,G,,False,174.0,76.0,21.0,2004-09-13T07:00Z,,South Surrey,BC,CAN,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
4392895_nhl,4392895,nhl,Joel Teasdale,Joel,Teasdale,LW,38.0,False,205.0,72.0,26.0,1999-03-11T08:00Z,,Repentigny,QC,CAN,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5146592_nhl,5146592,nhl,Waltteri Merela,Waltteri,Merela,C,39.0,False,210.0,75.0,27.0,1998-07-06T07:00Z,,Ylojarvi,,FIN,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5103850_nhl,5103850,nhl,Tyson Feist,Tyson,Feist,D,,False,200.0,75.0,24.0,2001-01-14T08:00Z,,Grand Prairie,AB,CAN,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5070310_nhl,5070310,nhl,Ryder Korczak,Ryder,Korczak,C,83.0,False,172.0,71.0,23.0,2002-09-23T07:00Z,,Yorkton,SK,CAN,,,,,2021.0,3.0,75.0,NYR,TB,2025-10-11T22:13:50.013680,1
4909207_nhl,4909207,nhl,Kyle Konin,Kyle,Konin,G,30.0,False,185.0,72.0,27.0,1998-01-09T08:00Z,,West Kingston,RI,USA,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
4697778_nhl,4697778,nhl,Lukas Svejkovsky,Lukas,Svejkovsky,C,45.0,False,165.0,70.0,23.0,2001-11-28T08:00Z,,Tampa,FL,USA,,,,,2020.0,4.0,108.0,PIT,TB,2025-10-11T22:13:50.013680,1
4697690_nhl,4697690,nhl,Jaydon Dureau,Jaydon,Dureau,LW,32.0,False,173.0,71.0,24.0,2001-01-20T08:00Z,,,,,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5188413_nhl,5188413,nhl,Klavs Veinbergs,Klavs,Veinbergs,RW,,False,198.0,75.0,,,,Jaunpils,,LAT,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
4378694_nhl,4378694,nhl,Gabriel Fortier,Gabriel,Fortier,LW,82.0,False,170.0,70.0,25.0,2000-02-06T08:00Z,2.0,Lachine,QC,CAN,2018.0,,,,2018.0,2.0,59.0,TB,TB,2025-10-11T22:13:50.013680,1
3067840_nhl,3067840,nhl,Scott Sabourin,Scott,Sabourin,RW,46.0,True,205.0,75.0,33.0,1992-07-30T07:00Z,2.0,Orleans,ON,CAN,2019.0,,,,,,,,TB,2025-10-11T22:13:50.013680,1
3068670_nhl,3068670,nhl,Jujhar Khaira,Jujhar,Khaira,LW,16.0,False,212.0,76.0,31.0,1994-08-13T07:00Z,6.0,Surrey,BC,CAN,2015.0,Michigan Tech,2392.0,direct,2012.0,3.0,63.0,EDM,TB,2025-10-11T22:13:50.013680,1
2564152_nhl,2564152,nhl,Kale Kessy,Kale,Kessy,LW,49.0,False,212.0,75.0,32.0,1992-12-04T08:00Z,,Shaunavon,SK,CAN,2011.0,,,,2011.0,4.0,111.0,PHX,TB,2025-10-11T22:13:50.013680,1
5487_nhl,5487,nhl,Gabriel Dumont,Gabriel,Dumont,C,40.0,False,191.0,70.0,35.0,1990-10-06T07:00Z,5.0,Ville Degelis,QC,CAN,2012.0,,,,2009.0,5.0,139.0,MTL,TB,2025-10-11T22:13:50.013680,1
4894857_nhl,4894857,nhl,Hugo Alnefelt,Hugo,Alnefelt,G,60.0,False,177.0,74.0,24.0,2001-06-04T07:00Z,,Danderyd,,SWE,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
2865_nhl,2865,nhl,Brian Elliott,Brian,Elliott,G,1.0,False,221.0,74.0,40.0,1985-04-09T08:00Z,16.0,Newmarket,ON,CAN,2007.0,Wisconsin,275.0,direct,2003.0,9.0,291.0,OTT,TB,2025-10-11T22:13:50.013680,1
3115036_nhl,3115036,nhl,Brandon Halverson,Brandon,Halverson,G,33.0,False,176.0,76.0,29.0,1996-03-29T08:00Z,,Traverse City,MI,USA,2014.0,,,,2014.0,2.0,59.0,NYR,TB,2025-10-11T22:13:50.013680,1
3069351_nhl,3069351,nhl,Maxime Lagace,Maxime,Lagace,G,33.0,False,190.0,74.0,32.0,1993-01-12T08:00Z,2.0,St-Augustin,QC,CAN,2017.0,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5188447_nhl,5188447,nhl,Jayson Shaugabay,Jayson,Shaugabay,RW,,False,,,,,,,,,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5103847_nhl,5103847,nhl,Mikhail Shalagin,Mikhail,Shalagin,G,,False,185.0,76.0,26.0,1999-09-12T07:00Z,,Moscow,,RUS,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5291996_nhl,5291996,nhl,Ethan Czata,Ethan,Czata,C,,False,178.0,74.0,18.0,2007-05-29T07:00Z,,Brampton,ON,CAN,,,,,2025.0,2.0,56.0,TB,TB,2025-10-11T22:13:50.013680,1
4996303_nhl,4996303,nhl,Tommy Miller,Tommy,Miller,RW,,False,195.0,74.0,,,,West Bloomfield,MI,USA,,Northeastern,111.0,direct,,,,,TB,2025-10-11T22:13:50.013680,1
5173636_nhl,5173636,nhl,Dyllan Gill,Dyllan,Gill,D,57.0,False,179.0,74.0,21.0,2004-06-07T07:00Z,,Riverview,NB,CAN,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5173621_nhl,5173621,nhl,Gabriel Szturc,Gabriel,Szturc,C,96.0,False,185.0,71.0,22.0,2003-09-24T07:00Z,,Ostrava,,CZE,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5173620_nhl,5173620,nhl,Tristan Allard,Tristan,Allard,LW,13.0,False,200.0,73.0,23.0,2002-06-23T07:00Z,,,,,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5173479_nhl,5173479,nhl,Ethan Hay,Ethan,Hay,D,,False,189.0,73.0,20.0,2005-01-15T08:00Z,,Kitchener,ON,CAN,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5149224_nhl,5149224,nhl,Ethan Gauthier,Ethan,Gauthier,RW,89.0,False,183.0,72.0,20.0,2005-01-26T08:00Z,,Phoenix,AZ,USA,,,,,2023.0,2.0,37.0,TB,TB,2025-10-11T22:13:50.013680,1
4997015_nhl,4997015,nhl,McKade Webster,McKade,Webster,D,,False,190.0,71.0,25.0,2000-07-28T07:00Z,,St. Louis,MO,USA,,Denver,2172.0,direct,,,,,TB,2025-10-11T22:13:50.013680,1
4565247_nhl,4565247,nhl,Jakob Pelletier,Jakob,Pelletier,LW,22.0,False,170.0,69.0,24.0,2001-03-07T08:00Z,,Quebec City,QC,CAN,2019.0,,,,2019.0,1.0,26.0,CGY,TB,2025-10-11T22:13:50.013680,1
4894261_nhl,4894261,nhl,Reece Newkirk,Reece,Newkirk,C,39.0,False,,,,,,,,,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
5188435_nhl,5188435,nhl,Warren Clark,Warren,Clark,LW,,False,195.0,75.0,,,,Windsor,ON,CAN,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
4781547_nhl,4781547,nhl,Ryan Fanti,Ryan,Fanti,G,32.0,False,200.0,75.0,26.0,1999-10-03T07:00Z,,Thunder Bay,ON,CAN,,Minnesota Duluth,134.0,direct,,,,,TB,2025-10-11T22:13:50.013680,1
4755756_nhl,4755756,nhl,Brendan Furry,Brendan,Furry,LW,91.0,False,196.0,73.0,,,,Toledo,OH,USA,,Minnesota State,2364.0,direct,,,,,TB,2025-10-11T22:13:50.013680,1
4697707_nhl,4697707,nhl,Maxim Groshev,Maxim,Groshev,D,52.0,False,194.0,74.0,23.0,2001-12-14T08:00Z,,,,,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
4588746_nhl,4588746,nhl,Nick Abruzzese,Nick,Abruzzese,C,26.0,False,174.0,70.0,26.0,1999-06-04T07:00Z,,Slate Hill,NY,USA,,Harvard,108.0,direct,2019.0,4.0,124.0,TOR,TB,2025-10-11T22:13:50.013680,1
4565285_nhl,4565285,nhl,Simon Lundmark,Simon,Lundmark,D,7.0,False,197.0,74.0,25.0,2000-10-08T07:00Z,,Stockholm,,SWE,,,,,,,,,TB,2025-10-11T22:13:50.013680,1
4587565_nhl,4587565,nhl,David Tendeck,David,Tendeck,G,0.0,False,172.0,73.0,25.0,1999-11-25T08:00Z,,North Vancouver,BC,CAN,2018.0,,,,2018.0,6.0,158.0,ARI,STL,2025-10-11T22:13:50.013680,1
4874929_nhl,4874929,nhl,J.J. Moser,J.J.,Moser,D,90.0,True,183.0,74.0,25.0,2000-06-06T07:00Z,5.0,Biel,,SUI,,,,,2021.0,2.0,60.0,ARI,TB,2025-10-11T22:13:50.013680,1
5080154_nhl,5080154,nhl,Pavel Mintyukov,Pavel,Mintyukov,D,98.0,True,200.0,73.0,21.0,2003-11-25T08:00Z,3.0,Moscow,,RUS,,,,,2022.0,1.0,10.0,ANA,ANA,2025-10-11T22:13:50.013680,1
3975833_nhl,3975833,nhl,Andrew Poturalski,Andrew,Poturalski,C,22.0,False,190.0,70.0,31.0,1994-01-14T08:00Z,,Williamsville,NY,USA,2017.0,New Hampshire,160.0,direct,,,,,SJ,2025-10-11T22:13:50.013680,1
5310506_nhl,5310506,nhl,Ivan Yunin,Ivan,Yunin,G,0.0,False,196.0,74.0,19.0,2006-05-06T07:00Z,,Omsk,,RUS,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5798_nhl,5798,nhl,Brock Nelson,Brock,Nelson,C,11.0,True,205.0,76.0,33.0,1991-10-15T07:00Z,13.0,Warroad,MN,USA,2013.0,North Dakota,155.0,direct,2010.0,1.0,30.0,NYI,COL,2025-10-11T22:13:50.013680,1
3096249_nhl,3096249,nhl,Devon Toews,Devon,Toews,D,7.0,True,191.0,73.0,31.0,1994-02-21T08:00Z,8.0,Abbotsford,BC,CAN,2018.0,Quinnipiac,2514.0,direct,2014.0,4.0,108.0,NYI,COL,2025-10-11T22:13:50.013680,1
3042050_nhl,3042050,nhl,Artturi Lehkonen,Artturi,Lehkonen,LW,62.0,True,179.0,71.0,30.0,1995-07-04T07:00Z,10.0,Piikkio,,FIN,2016.0,,,,2013.0,2.0,55.0,MTL,COL,2025-10-11T22:13:50.013680,1
3042003_nhl,3042003,nhl,Valeri Nichushkin,Valeri,Nichushkin,RW,13.0,True,210.0,76.0,30.0,1995-03-04T08:00Z,10.0,Chelyabinsk,,RUS,2013.0,,,,2013.0,1.0,10.0,DAL,COL,2025-10-11T22:13:50.013680,1
3041969_nhl,3041969,nhl,Nathan MacKinnon,Nathan,MacKinnon,C,29.0,True,200.0,72.0,30.0,1995-09-01T07:00Z,13.0,Halifax,NS,CAN,2013.0,,,,2013.0,1.0,1.0,COL,COL,2025-10-11T22:13:50.013680,1
2590829_nhl,2590829,nhl,Josh Manson,Josh,Manson,D,42.0,True,218.0,75.0,34.0,1991-10-07T07:00Z,12.0,Hinsdale,IL,USA,2014.0,Northeastern,111.0,direct,2011.0,6.0,160.0,ANA,COL,2025-10-11T22:13:50.013680,1
2562609_nhl,2562609,nhl,Gabriel Landeskog,Gabriel,Landeskog,LW,92.0,True,215.0,73.0,32.0,1992-11-23T08:00Z,12.0,Stockholm,,SWE,2011.0,,,,2011.0,1.0,2.0,COL,COL,2025-10-11T22:13:50.013680,1
3904177_nhl,3904177,nhl,Mackenzie Blackwood,Mackenzie,Blackwood,G,39.0,True,225.0,76.0,28.0,1996-12-09T08:00Z,8.0,Thunder Bay,ON,CAN,2018.0,,,,2015.0,2.0,42.0,NJ,COL,2025-10-11T22:13:50.013680,1
2300_nhl,2300,nhl,Brent Burns,Brent,Burns,D,84.0,True,228.0,77.0,40.0,1985-03-09T08:00Z,21.0,Barrie,ON,CAN,2003.0,,,,2003.0,1.0,20.0,MIN,COL,2025-10-11T22:13:50.013680,1
5310510_nhl,5310510,nhl,Linus Funck,Linus,Funck,D,,False,183.0,75.0,18.0,2007-05-10T07:00Z,,Lulea,,SWE,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5310516_nhl,5310516,nhl,Vincent Desjardins,Vincent,Desjardins,C,,False,165.0,71.0,19.0,2006-09-08T07:00Z,,Montreal,QC,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5310515_nhl,5310515,nhl,Rilen Kovacevic,Rilen,Kovacevic,RW,,False,187.0,71.0,21.0,2004-08-02T07:00Z,,Kelowna,BC,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5310514_nhl,5310514,nhl,Nolan Roed,Nolan,Roed,C,,False,186.0,71.0,19.0,2005-10-25T07:00Z,,Hugo,MN,USA,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5310513_nhl,5310513,nhl,Mathis Langevin,Mathis,Langevin,G,0.0,False,198.0,76.0,19.0,2006-06-18T07:00Z,,Saint-Zotique,QC,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5310512_nhl,5310512,nhl,Lucas Romeo,Lucas,Romeo,G,,False,205.0,75.0,20.0,2005-03-24T08:00Z,,Oakville,ON,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5310511_nhl,5310511,nhl,Louka Cloutier,Louka,Cloutier,G,0.0,False,168.0,74.0,19.0,2006-08-22T07:00Z,,Sherbrooke,QC,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4063401_nhl,4063401,nhl,Samuel Girard,Samuel,Girard,D,49.0,True,170.0,70.0,27.0,1998-05-12T07:00Z,9.0,Roberval,QC,CAN,2017.0,,,,2016.0,2.0,47.0,NSH,COL,2025-10-11T22:13:50.013680,1
4352700_nhl,4352700,nhl,Filip Zadina,Filip,Zadina,RW,18.0,False,190.0,72.0,25.0,1999-11-27T08:00Z,6.0,Pardubice,,CZE,2019.0,,,,2018.0,1.0,6.0,DET,SJ,2025-10-11T22:13:50.013680,1
5136614_nhl,5136614,nhl,Gavin Brindley,Gavin,Brindley,C,54.0,True,173.0,68.0,21.0,2004-10-05T07:00Z,,Estero,FL,USA,,Michigan,130.0,direct,2023.0,2.0,34.0,CBJ,COL,2025-10-11T22:13:50.013680,1
5188343_nhl,5188343,nhl,Zakhar Bardakov,Zakhar,Bardakov,C,93.0,True,198.0,74.0,24.0,2001-02-24T08:00Z,,Novosibirsk,,RUS,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5216880_nhl,5216880,nhl,Sam Dickinson,Sam,Dickinson,D,6.0,True,203.0,75.0,19.0,2006-06-07T07:00Z,,Toronto,ON,CAN,,,,,2024.0,1.0,11.0,SJ,SJ,2025-10-11T22:13:50.013680,1
5136735_nhl,5136735,nhl,Sam Malinski,Sam,Malinski,D,70.0,True,190.0,71.0,27.0,1998-07-27T07:00Z,3.0,Lakeville,MN,USA,,Cornell,172.0,direct,,,,,COL,2025-10-11T22:13:50.013680,1
4294800_nhl,4294800,nhl,Alexander Barabanov,Alexander,Barabanov,LW,94.0,False,195.0,70.0,28.0,1997-06-17T07:00Z,4.0,Saint Petersburg,,RUS,2020.0,,,,,,,,SJ,2025-10-11T22:13:50.013680,1
4272686_nhl,4272686,nhl,Arvid Henrikson,Arvid,Henrikson,D,,False,211.0,77.0,27.0,1998-02-23T08:00Z,,Stockholm,,SWE,,Lake Superior State,285.0,direct,,,,,SJ,2025-10-11T22:13:50.013680,1
4271837_nhl,4271837,nhl,Leon Gawanke,Leon,Gawanke,D,26.0,False,186.0,73.0,26.0,1999-05-31T07:00Z,,Berlin,,GER,2017.0,,,,2017.0,5.0,136.0,WPG,SJ,2025-10-11T22:13:50.013680,1
4233895_nhl,4233895,nhl,Antoine Morand,Antoine,Morand,C,,False,175.0,70.0,26.0,1999-02-18T08:00Z,,Chateauguay,QC,CAN,2017.0,,,,2017.0,2.0,60.0,ANA,SJ,2025-10-11T22:13:50.013680,1
4122196_nhl,4122196,nhl,Jonathan Dahlen,Jonathan,Dahlen,C,76.0,False,181.0,71.0,27.0,1997-12-20T08:00Z,1.0,Ostersund,,SWE,2016.0,,,,2016.0,2.0,42.0,OTT,SJ,2025-10-11T22:13:50.013680,1
4233563_nhl,4233563,nhl,Cale Makar,Cale,Makar,D,8.0,True,187.0,72.0,26.0,1998-10-30T08:00Z,7.0,Calgary,AB,CAN,2019.0,Massachusetts,113.0,direct,2017.0,1.0,4.0,COL,COL,2025-10-11T22:13:50.013680,1
4316979_nhl,4316979,nhl,Jack Ahcan,Jack,Ahcan,D,15.0,False,185.0,68.0,28.0,1997-05-18T07:00Z,,Savage,MN,USA,,St. Cloud State,2594.0,direct,,,,,COL,2025-10-11T22:13:50.013680,1
4697784_nhl,4697784,nhl,Ilya Solovyov,Ilya,Solovyov,D,28.0,True,208.0,75.0,25.0,2000-07-20T07:00Z,2.0,Mogilev,,BLR,,,,,2020.0,7.0,205.0,CGY,COL,2025-10-11T22:13:50.013680,1
4233586_nhl,4233586,nhl,Martin Necas,Martin,Necas,C,88.0,True,195.0,75.0,26.0,1999-01-15T08:00Z,7.0,Nove Mesto na Morave,,CZE,2017.0,,,,2017.0,1.0,12.0,CAR,COL,2025-10-11T22:13:50.013680,1
4587910_nhl,4587910,nhl,Joel Kiviranta,Joel,Kiviranta,LW,94.0,True,185.0,71.0,29.0,1996-03-23T08:00Z,7.0,Vantaa,,FIN,2020.0,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4587836_nhl,4587836,nhl,Trent Miner,Trent,Miner,G,50.0,True,185.0,73.0,24.0,2001-02-05T08:00Z,,Souris,MB,CAN,2019.0,,,,2019.0,7.0,202.0,COL,COL,2025-10-11T22:13:50.013680,1
4392471_nhl,4392471,nhl,Ross Colton,Ross,Colton,C,20.0,True,194.0,72.0,29.0,1996-09-11T07:00Z,6.0,Robbinsville,NJ,USA,2016.0,Vermont,261.0,direct,2016.0,4.0,118.0,TB,COL,2025-10-11T22:13:50.013680,1
4392309_nhl,4392309,nhl,Parker Kelly,Parker,Kelly,C,17.0,True,185.0,73.0,26.0,1999-05-14T07:00Z,5.0,Camrose,AB,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4378671_nhl,4378671,nhl,Jack Drury,Jack,Drury,C,18.0,True,186.0,71.0,25.0,2000-02-03T08:00Z,4.0,New York,NY,USA,,,,,2018.0,2.0,42.0,CAR,COL,2025-10-11T22:13:50.013680,1
5622_nhl,5622,nhl,Scott Wedgewood,Scott,Wedgewood,G,41.0,True,201.0,74.0,33.0,1992-08-14T07:00Z,7.0,Etobicoke,ON,CAN,2016.0,,,,2010.0,3.0,84.0,NJ,COL,2025-10-11T22:13:50.013680,1
5310509_nhl,5310509,nhl,Jayden Kraus,Jayden,Kraus,G,0.0,False,11.0,74.0,18.0,2006-11-18T08:00Z,,Prince Albert,SK,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5310505_nhl,5310505,nhl,Drew Allison,Drew,Allison,D,,False,198.0,74.0,18.0,2007-07-04T07:00Z,,Saint John,NB,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4997080_nhl,4997080,nhl,Taylor Makar,Taylor,Makar,LW,16.0,False,210.0,76.0,,,,Calgary,AB,CAN,,Maine,311.0,direct,,,,,COL,2025-10-11T22:13:50.013680,1
4697664_nhl,4697664,nhl,Chase Bradley,Chase,Bradley,LW,38.0,False,180.0,71.0,23.0,2002-01-09T08:00Z,,St. Louis,MO,USA,,UConn,41.0,direct,2020.0,7.0,203.0,DET,COL,2025-10-11T22:13:50.013680,1
4996077_nhl,4996077,nhl,Ronnie Attard,Ronnie,Attard,D,23.0,False,210.0,76.0,26.0,1999-03-20T08:00Z,,White Lake,MI,USA,,Western Michigan,2711.0,direct,,,,,COL,2025-10-11T22:13:50.013680,1
4894419_nhl,4894419,nhl,Tristen Nielsen,Tristen,Nielsen,LW,57.0,False,192.0,70.0,25.0,2000-02-23T08:00Z,,Fort St. John,BC,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4874931_nhl,4874931,nhl,Sean Behrens,Sean,Behrens,D,2.0,False,190.0,70.0,22.0,2003-03-31T08:00Z,,Barrington,IL,USA,,,,,2021.0,2.0,61.0,COL,COL,2025-10-11T22:13:50.013680,1
4781545_nhl,4781545,nhl,Connor Kelley,Connor,Kelley,D,73.0,False,190.0,73.0,23.0,2002-01-30T08:00Z,4.0,Maple Grove,MN,USA,,Providence,2507.0,direct,,,,,COL,2025-10-11T22:13:50.013680,1
4755680_nhl,4755680,nhl,Mark Senden,Mark,Senden,C,51.0,False,201.0,70.0,27.0,1998-01-22T08:00Z,,Medina,MN,USA,,North Dakota,155.0,direct,,,,,COL,2025-10-11T22:13:50.013680,1
4697708_nhl,4697708,nhl,Danil Gushchin,Danil,Gushchin,LW,75.0,False,165.0,68.0,23.0,2002-02-06T08:00Z,,Yekaterinburg,,USSR,,,,,2020.0,3.0,76.0,SJ,COL,2025-10-11T22:13:50.013680,1
4588152_nhl,4588152,nhl,Shamil Shmakov,Shamil,Shmakov,G,0.0,False,194.0,78.0,26.0,1999-07-27T07:00Z,,,,,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5103714_nhl,5103714,nhl,Ivan Ivan,Ivan,Ivan,C,82.0,False,190.0,72.0,23.0,2002-08-20T07:00Z,,Ostrava,,CZE,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5103696_nhl,5103696,nhl,Andrei Buyalsky,Andrei,Buyalsky,C,,False,178.0,75.0,25.0,2000-08-18T07:00Z,,Karaganda,,KAZ,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4588148_nhl,4588148,nhl,Sampo Ranta,Sampo,Ranta,LW,75.0,False,200.0,74.0,25.0,2000-05-31T07:00Z,,Turku,,FIN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4419668_nhl,4419668,nhl,Wyatt Aamodt,Wyatt,Aamodt,D,5.0,False,204.0,72.0,27.0,1997-11-22T08:00Z,,Hermantown,MN,USA,,Minnesota State,2364.0,direct,,,,,COL,2025-10-11T22:13:50.013680,1
4329962_nhl,4329962,nhl,Kyle Keyser,Kyle,Keyser,G,85.0,False,179.0,74.0,26.0,1999-03-08T08:00Z,,Hollywood,FL,USA,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4271557_nhl,4271557,nhl,Keaton Middleton,Keaton,Middleton,D,67.0,False,240.0,78.0,27.0,1998-02-10T08:00Z,,Edmonton,AB,CAN,2016.0,,,,2016.0,4.0,101.0,TOR,COL,2025-10-11T22:13:50.013680,1
4270820_nhl,4270820,nhl,Alex Barre-Boulet,Alex,Barre-Boulet,C,27.0,False,178.0,70.0,28.0,1997-05-21T07:00Z,4.0,Montmagny,QC,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4268768_nhl,4268768,nhl,Jacob MacDonald,Jacob,MacDonald,D,4.0,False,204.0,72.0,32.0,1993-02-26T08:00Z,,Brighton,MI,USA,2018.0,Cornell,172.0,direct,,,,,COL,2025-10-11T22:13:50.013680,1
4996083_nhl,4996083,nhl,Jason Polin,Jason,Polin,RW,26.0,False,198.0,73.0,26.0,1999-06-17T07:00Z,,Holt,MI,USA,,Western Michigan,2711.0,direct,,,,,COL,2025-10-11T22:13:50.013680,1
5310503_nhl,5310503,nhl,Christian Humphreys,Christian,Humphreys,C,63.0,False,170.0,71.0,19.0,2006-02-04T08:00Z,,Pittsburgh,PA,USA,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4894378_nhl,4894378,nhl,Jacob Peterson,Jacob,Peterson,C,24.0,False,180.0,73.0,26.0,1999-07-19T07:00Z,3.0,Linkoping,,SWE,,,,,,,,,SJ,2025-10-11T22:13:50.013680,1
5242077_nhl,5242077,nhl,Maxmilian Curran,Maxmilian,Curran,C,90.0,False,179.0,75.0,19.0,2006-08-27T07:00Z,,Prague,,CZE,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5238048_nhl,5238048,nhl,Nikita Prishchepov,Nikita,Prishchepov,C,85.0,False,194.0,73.0,21.0,2004-02-20T08:00Z,,Orenburg,,RUS,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
