"birth_country","birth_date","gsis_id","injury_notes","practice_description","search_full_name","oddsjam_id","sportradar_id","injury_body_part","team","kalshi_id","depth_chart_order","news_updated","opta_id","active","birth_city","competitions","fantasy_data_id","high_school","injury_start_date","swish_id","search_first_name","status","rotowire_id","hashtag","pandascore_id","depth_chart_position","weight","stats_id","full_name","practice_participation","birth_state","height","first_name","rotoworld_id","college","yahoo_id","search_rank","fantasy_positions","metadata","last_name","sport","team_changed_at","injury_status","team_abbr","position","player_id","espn_id","age","number","search_last_name","years_exp","dupes"
NA,"1987-05-01",NA,"",NA,"amirjohnson","","b6b33dc2-65be-4fe0-b153-47145c693df2","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Westchester (CA)",NA,NA,"amir","FA",NA,"#amirjohnson-NBA-FA",NA,"",240,NA,"Amir Johnson",NA,NA,81,"Amir",NA,"",NA,NA,"['C', 'PF']","{'channel_id': '1153292416124473344'}","Johnson","nba",NA,"",NA,"C","1315",NA,38,NA,"johnson",14,1
NA,"1997-09-14",NA,"",NA,"jaredharper","","a8b03e00-39c4-4e9b-bb7b-08f5027ceaf9","","",NA,NA,1648570219475,NA,"True",NA,"[]",NA,"Pebblebrook (GA)",NA,947237,"jared","FA",4769,"#jaredharper-NBA-FA",NA,"",175,NA,"Jared Harper",NA,NA,70,"Jared",NA,"Auburn",NA,NA,"['PG']","{'channel_id': '1153293119341481984'}","Harper","nba",NA,"",NA,"PG","2093",NA,28,NA,"harper",3,1
NA,"1991-04-30",NA,"",NA,"brandonpaul","","09e2f4e8-4519-47a0-849b-10a257205e5a","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Warren (IL)",NA,NA,"brandon","FA",NA,"#brandonpaul-NBA-FA",NA,"",200,NA,"Brandon Paul",NA,NA,76,"Brandon",NA,"Illinois",NA,NA,"['PG', 'SG']","{'channel_id': '1153292785831399424'}","Paul","nba",NA,"",NA,"SG","1828",NA,34,NA,"paul",1,1
NA,"1995-11-05",NA,"",NA,"treylyles","672B9C0D26C6","55f10af0-4b71-4693-aa82-435e958ab560","","",NA,NA,1757028345060,NA,"True",NA,"[]",20001433,"Arsenal Tech (IN)",NA,845596,"trey","FA",3738,"#treylyles-NBA-FA",NA,"",234,NA,"Trey Lyles",NA,NA,81,"Trey",NA,"Kentucky",NA,NA,"['C', 'PF']","{'channel_id': '1113936535666819072'}","Lyles","nba",NA,"",NA,"PF","1640",3136196,29,NA,"lyles",9,1
NA,"2000-07-06",NA,"Bruise",NA,"zionwilliamson","E4705EFFF804","5cc51c05-06f5-4ae4-89a4-1d329fbbcdfb","Back","NOP",NA,1,1758726605842,NA,"True",NA,"[]",20002271,"Spartanburg Day School (SC)",NA,1132025,"zion","ACT",4777,"#zionwilliamson-NBA-NOP-1",NA,"PF",284,NA,"Zion Williamson",NA,NA,78,"Zion",NA,"Duke",NA,47,"['PF', 'SF']","{'channel_id': '1113936512564592640'}","Williamson","nba",NA,"DTD",NA,"PF","2054",4395628,25,1,"williamson",5,1
NA,"1985-07-19",NA,"",NA,"lamarcusaldridge","","3157a0b5-1b4c-46d1-934c-ac2df3810950","","",NA,NA,1680283830987,NA,"False",NA,"[]",NA,"Seagoville (TX)",NA,266554,"lamarcus","RET",2502,"#lamarcusaldridge-NBA-FA",NA,"",250,NA,"LaMarcus Aldridge",NA,NA,83,"LaMarcus",NA,"Texas",NA,NA,"['C']","{'channel_id': '1153292621947359232'}","Aldridge","nba",NA,"",NA,"C","1442",NA,40,NA,"aldridge",16,1
NA,"2002-11-08",NA,"",NA,"brycemcgowens","ADB23B84FC3F","3c4a7fda-fca3-4a68-9886-ea7eec4cc2e3","","NOP",NA,6,1754020532265,NA,"True",NA,"[]",20002893,"Legacy Early College (SC)",NA,1324323,"bryce","TWO-WAY",5719,"#brycemcgowens-NBA-NOP-11",NA,"SF",190,NA,"Bryce McGowens",NA,NA,78,"Bryce",NA,"Nebraska",NA,NA,"['PG', 'SG']","{'channel_id': '1113936499323174912'}","McGowens","nba",NA,"",NA,"SG","2464",4576086,22,11,"mcgowens",2,1
NA,"1999-06-29",NA,"",NA,"garrisonbrooks","","85a8f036-7cb8-423e-91a3-7552cc62b16b","","NOP",NA,5,1756839651443,NA,"True",NA,"[]",20003020,"Auburn (AL)",NA,NA,"garrison","ACT",5807,"#garrisonbrooks-NBA-NOP-8",NA,"C",240,NA,"Garrison Brooks",NA,NA,82,"Garrison",NA,"Mississippi State",NA,NA,"['PF', 'SF']","{'channel_id': '1153292792902995968'}","Brooks","nba",NA,"",NA,"PF","2529",4277908,26,8,"brooks",1,1
NA,"1999-11-07",NA,"",NA,"simishittu","","ff5e55bd-c971-4144-91b1-444f96a09f21","","",NA,NA,1665847841983,NA,"True",NA,"[]",NA,"Vermont Academy (VT)",NA,1134263,"simi","FA",4823,"#simishittu-NBA-FA",NA,"",240,NA,"Simi Shittu",NA,NA,82,"Simi",NA,"Vanderbilt",NA,NA,"['C', 'PF']","{'channel_id': '1153292331860905984'}","Shittu","nba",NA,"",NA,"PF","2240",NA,25,NA,"shittu",1,1
NA,"1984-10-10",NA,"",NA,"ryanhollins","","224fd5f2-02de-48c9-8c39-b2a5f6ed5486","","",NA,NA,NA,NA,"False",NA,"[]",NA,"John Muir (CA)",NA,NA,"ryan","RET",NA,"#ryanhollins-NBA-FA",NA,"",240,NA,"Ryan Hollins",NA,NA,84,"Ryan",NA,"UCLA",NA,NA,"['C']","{'channel_id': '1153292590385221632'}","Hollins","nba",NA,"",NA,"C","1331",NA,40,NA,"hollins",10,1
NA,"1991-06-21",NA,"",NA,"jeremytyler","","30b5095c-26b6-4d26-bea4-8249d3d687b8","","",NA,NA,NA,NA,"True",NA,"[]",NA,"San Diego (CA)",NA,NA,"jeremy","FA",NA,"#jeremytyler-NBA-FA",NA,"",250,NA,"Jeremy Tyler",NA,NA,81,"Jeremy",NA,"",NA,914,"['C']","{'channel_id': '1153292937329659904'}","Tyler","nba",NA,"",NA,"C","1026",NA,34,NA,"tyler",3,1
NA,"1998-10-25",NA,"",NA,"mckinleywright","","43e6c618-bbfb-48cc-abf2-db95b8bf083c","","",NA,NA,1689270326780,NA,"True",NA,"[]",NA,"Champlin Park (MN)",NA,1061526,"mckinley","FA",5367,"#mckinleywright-NBA-FA",NA,"",192,NA,"McKinley Wright",NA,NA,71,"McKinley",NA,"Colorado",NA,NA,"['PG']","{'channel_id': '1153292856719331328'}","Wright","nba",NA,"",NA,"PG","2323",NA,26,NA,"wright",1,1
NA,"1999-04-22",NA,"",NA,"tyreceradford","","2dcecc96-9a83-4af7-ae72-1cefae231de2","","",NA,NA,NA,NA,"True",NA,"[]",NA,"McKinley",NA,NA,"tyrece","FA",NA,"#tyreceradford-NBA-FA",NA,"",200,NA,"Tyrece Radford",NA,NA,74,"Tyrece",NA,"Texas A&M",NA,NA,"['PG', 'SG']","{'channel_id': '1114115131547058176'}","Radford","nba",NA,"",NA,"PG","2810",NA,26,NA,"radford",0,1
NA,"2001-11-13",NA,"",NA,"andrejackson","9A886FCC523E","8aaf1808-f7af-4894-9b14-cc7655005313","","MIL",NA,3,1757204423803,NA,"True",NA,"[]",20003059,"The Albany Academy (NY)",NA,1231279,"andre","ACT",5947,"#andrejackson-NBA-MIL-44",NA,"SF",209,NA,"Andre Jackson",NA,NA,78,"Andre",NA,"UConn",NA,347,"['SF', 'SG']","{'channel_id': '1113936526862974976'}","Jackson","nba",NA,"",NA,"SG","2611",NA,23,44,"jackson",2,1
NA,"1990-09-05",NA,"",NA,"lancestephenson","","01e8f44f-f1ee-4d3a-86bd-c29d597ba9bd","","",NA,NA,1702320637871,NA,"True",NA,"[]",NA,"Abraham Lincoln (NY)",NA,511057,"lance","FA",3127,"#lancestephenson-NBA-FA",NA,"",230,NA,"Lance Stephenson",NA,NA,78,"Lance",NA,"Cincinnati",NA,448,"['PG', 'SG']","{'channel_id': '1153293046780022784', 'override_active': 'true'}","Stephenson","nba",NA,"",NA,"SG","1066",NA,35,NA,"stephenson",10,1
NA,"2002-10-13",NA,"",NA,"iboubadji","0B46AA021772","be0b897f-a553-4524-a358-eaa3b445c422","","CHA",NA,NA,1759242047056,NA,"True",NA,"[]",20003019,"",NA,1351728,"ibou","ACT",5782,"#iboubadji-NBA-CHA-16",NA,"",240,NA,"Ibou Badji",NA,NA,84,"Ibou",NA,"",NA,NA,"['C']","{'channel_id': '1153293025967886336'}","Badji","nba",NA,"",NA,"C","2525",NA,22,16,"badji",2,1
NA,"1984-03-17",NA,"",NA,"chriscopeland","","6d991c17-cfc4-4494-918b-b7d766da0dae","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Hermitage (VA)",NA,NA,"chris","RET",NA,"#chriscopeland-NBA-FA",NA,"",235,NA,"Chris Copeland",NA,NA,80,"Chris",NA,"Colorado",NA,NA,"['PF', 'SF']","{'channel_id': '1153292882510106624'}","Copeland","nba",NA,"",NA,"SF","1067",NA,41,NA,"copeland",4,1
NA,"2001-06-09",NA,"",NA,"romeoweems","","c00a7890-2750-4178-87e2-781f16a892bd","","",NA,NA,1665760235119,NA,"True",NA,"[]",NA,"New Haven (MI)",NA,1175123,"romeo","FA",5435,"#romeoweems-NBA-FA",NA,"",210,NA,"Romeo Weems",NA,NA,79,"Romeo",NA,"DePaul",NA,605,"['PF', 'SF']","{'channel_id': '1153292614397612032'}","Weems","nba",NA,"",NA,"SF","2381",NA,24,NA,"weems",1,1
NA,"1995-04-19",NA,"",NA,"elijahbryant","","ad839807-afa4-46c7-bbab-b6220fb0c63e","","",NA,NA,1634256901905,NA,"True",NA,"[]",NA,"New Hampton School (NH)",NA,851294,"elijah","TWO-WAY",4406,"#elijahbryant-NBA-FA-6",NA,"",210,NA,"Elijah Bryant",NA,NA,77,"Elijah",NA,"BYU",NA,971,"['PG', 'SG']","{'channel_id': '1153292106341568512'}","Bryant","nba",NA,"",NA,"SG","2253",NA,30,6,"bryant",1,1
NA,"2001-06-29",NA,"",NA,"julianchampagnie","99318830CCC3","fa0e2b60-8ee9-4db6-b9bc-d0e23d6b29d2","","SAS",NA,3,1744646101991,NA,"True",NA,"[]",20002899,"Bishop Loughlin (NY)",NA,1176070,"julian","ACT",5728,"#julianchampagnie-NBA-SAS-30",NA,"PF",217,NA,"Julian Champagnie",NA,NA,79,"Julian",NA,"St. John's",NA,265,"['SF', 'SG']","{'channel_id': '1113936517488705536'}","Champagnie","nba",NA,"",NA,"SF","2494",4592479,24,30,"champagnie",3,1
NA,"1999-07-28",NA,"",NA,"troybrown","225C291BFBAE","5350a897-aa31-4510-8feb-e709e1feb844","","",NA,NA,1719697855931,NA,"True",NA,"[]",NA,"Centennial (NV)",NA,1082704,"troy","FA",4404,"#troybrown-NBA-FA",NA,"",215,NA,"Troy Brown",NA,NA,79,"Troy",NA,"Oregon",NA,NA,"['PF', 'SF', 'SG']","{'channel_id': '1153293293333794816'}","Brown","nba",NA,"",NA,"SF","1903",NA,26,NA,"brown",5,1
NA,"1998-10-06",NA,"",NA,"herbertjones","2D2D92B4841E","66b88001-06c2-4f4a-9825-b6e0cc1df6cc","","NOP",NA,1,1758559240541,NA,"True",NA,"[]",20002699,"Hale County (AL)",NA,1061638,"herbert","ACT",5414,"#herbertjones-NBA-NOP-2",NA,"SF",206,NA,"Herbert Jones",NA,NA,79,"Herbert",NA,"Alabama",NA,159,"['PF', 'SF']","{'channel_id': '1113936512682033152'}","Jones","nba",NA,"",NA,"PF","2286",4277813,26,2,"jones",4,1
NA,"2004-06-14",NA,"",NA,"drewpember","","e3a66883-044f-4d7e-a86c-8bbd798cff99","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Bearden (TN)",NA,NA,"drew","FA",NA,"#drewpember-NBA-FA",NA,"",215,NA,"Drew Pember",NA,NA,83,"Drew",NA,"UNC Asheville",NA,NA,"['PF', 'SF']","{'channel_id': '1113964129124634624'}","Pember","nba",NA,"",NA,"PF","2791",NA,21,NA,"pember",0,1
NA,"1998-12-23",NA,"",NA,"moseswright","","eb4bd4c6-544f-4f20-b756-d28e0de1c93f","","",NA,NA,1659106536690,NA,"True",NA,"[]",NA,"Enloe (NC)",NA,1060920,"moses","FA",5457,"#moseswright-NBA-FA",NA,"",226,NA,"Moses Wright",NA,NA,80,"Moses",NA,"Georgia Tech",NA,NA,"['SF']","{'channel_id': '1153292687978287104'}","Wright","nba",NA,"",NA,"SF","2355",NA,26,NA,"wright",1,1
NA,"1994-03-22",NA,"",NA,"taureanprince","A2E8DED72F7F","4f80cdb1-1b10-4669-9774-045bc8a99c99","","MIL",NA,2,1756653637224,NA,"True",NA,"[]",20001680,"Earl Warren (TX)",NA,696209,"taurean","ACT",3858,"#taureanprince-NBA-MIL-12",NA,"SF",218,NA,"Taurean Prince",NA,NA,78,"Taurean",NA,"Baylor",NA,531,"['PF', 'SF', 'SG']","{'channel_id': '1114349190198091776'}","Prince","nba",NA,"",NA,"SF","1704",2990962,31,12,"prince",9,1
NA,"2004-05-05",NA,"",NA,"alextoohey","","8e2c38f7-494f-4dd1-af73-a17238f216fa","","GSW",NA,6,1759112740532,NA,"True",NA,"[]",20003496,"",NA,NA,"alex","TWO-WAY",6555,"#alextoohey-NBA-GSW-22",NA,"SF",223,NA,"Alex Toohey",NA,NA,80,"Alex",NA,"",NA,386,"['PF', 'SF']","{'channel_id': '1244166971109421056'}","Toohey","nba",NA,"",NA,"PF","4772",5170949,21,22,"toohey",0,1
NA,"1990-10-24",NA,"",NA,"peytonsiva","","246a3ea8-462d-4eeb-802d-e464cde2ce0c","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Franklin (WA)",NA,NA,"peyton","FA",NA,"#peytonsiva-NBA-FA",NA,"",185,NA,"Peyton Siva",NA,NA,72,"Peyton",NA,"Louisville",NA,NA,"['PG', 'SG']","{'channel_id': '1153292458247868416'}","Siva","nba",NA,"",NA,"PG","1129",NA,34,NA,"siva",1,1
NA,"1991-11-14",NA,"",NA,"alexkirk","","537803c5-6cd0-48d8-872e-53bc71c85065","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Los Alamos (NM)",NA,NA,"alex","FA",NA,"#alexkirk-NBA-FA",NA,"",245,NA,"Alex Kirk",NA,NA,84,"Alex",NA,"New Mexico",NA,NA,"['C']","{'channel_id': '1153293273628954624'}","Kirk","nba",NA,"",NA,"C","1499",NA,33,NA,"kirk",1,1
NA,"2002-02-27",NA,"",NA,"johnnydavis","7DA11610D10E","51551f58-fc52-4403-abe5-4f5614804312","","",NA,NA,1740096615608,NA,"True",NA,"[]",NA,"La Crosse Central (WI)",NA,1231530,"johnny","FA",5637,"#johnnydavis-NBA-FA",NA,"",195,NA,"Johnny Davis",NA,NA,76,"Johnny",NA,"Wisconsin",NA,377,"['PG', 'SG']","{'channel_id': '1113936496647208960'}","Davis","nba",NA,"",NA,"PG","2437",NA,23,NA,"davis",2,1
NA,"1999-06-27",NA,"",NA,"jamareebouyea","730E976104D4","18c4bd7c-e293-4c0a-95d4-5e9983d301b3","Rest","MIL",NA,4,1752887752126,NA,"True",NA,"[]",20002942,"Palma (CA)",NA,1068236,"jamaree","TWO-WAY",5725,"#jamareebouyea-NBA-MIL-15",NA,"PG",180,NA,"Jamaree Bouyea",NA,NA,74,"Jamaree",NA,"San Francisco",NA,NA,"['PF']","{'channel_id': '1113936515735486464'}","Bouyea","nba",NA,"DTD",NA,"PF","2431",4280245,26,15,"bouyea",3,1
NA,"1979-12-12",NA,"",NA,"johnsalmons","","ed09f424-fb27-4fb9-add8-a2e7e3ef76c5","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Plymouth-Whitemarsh (PA)",NA,NA,"john","RET",NA,"#johnsalmons-NBA-FA",NA,"",210,NA,"John Salmons",NA,NA,79,"John",NA,"Miami (FL)",NA,NA,"['PF', 'SF', 'SG']","{'channel_id': '1153293011451400192'}","Salmons","nba",NA,"",NA,"SF","1324",NA,45,NA,"salmons",13,1
NA,"2000-04-06",NA,"",NA,"camspencer","0D767B43B86A","9e51be65-7d39-433c-8d8c-de896da6267d","","MEM",NA,4,1758039645778,NA,"True",NA,"[]",20003254,"Boys' Latin School of Maryland (MD)",NA,1177001,"cam","ACT",6297,"#camspencer-NBA-MEM-24",NA,"PG",205,NA,"Cam Spencer",NA,NA,76,"Cam",NA,"UConn",NA,433,"['PG', 'SF', 'SG']","{'channel_id': '1113936505744654336'}","Spencer","nba",NA,"",NA,"SG","2752",4433083,25,24,"spencer",1,1
NA,"1995-11-21",NA,"",NA,"chrischiozza","","b4c697f6-ddcc-48cd-9294-fb86d9b1899f","","",NA,NA,1665848442070,NA,"True",NA,"[]",NA,"White Station (TN)",NA,845512,"chris","FA",4615,"#chrischiozza-NBA-FA",NA,"",179,NA,"Chris Chiozza",NA,NA,71,"Chris",NA,"Florida",NA,NA,"['PG', 'SG']","{'channel_id': '1153293206746583040'}","Chiozza","nba",NA,"",NA,"PG","1936",NA,29,NA,"chiozza",4,1
NA,"1992-10-05",NA,"",NA,"codyzeller","7045DAACB5B5","e1ce75b8-44ce-4086-b2e1-d2e22efc86ff","","",NA,NA,1740978650860,NA,"True",NA,"[]",NA,"Washington (IN)",NA,602028,"cody","FA",3438,"#codyzeller-NBA-FA",NA,"",240,NA,"Cody Zeller",NA,NA,83,"Cody",NA,"Indiana",NA,410,"['C', 'PF']","{'channel_id': '1115473913917227008'}","Zeller","nba",NA,"",NA,"C","1162",NA,32,NA,"zeller",11,1
NA,"2003-03-06",NA,"",NA,"huntersallis","","025425f1-19b0-495f-b2db-8556b253c8e4","","PHI",NA,6,1759438210901,NA,"True",NA,"[]",20003507,"Millard North (NE)",NA,NA,"hunter","TWO-WAY",6595,"#huntersallis-NBA-PHI-45",NA,"SG",185,NA,"Hunter Sallis",NA,NA,77,"Hunter",NA,"Wake",NA,338,"['PG', 'SG']","{'channel_id': '1244174512774189056'}","Sallis","nba",NA,"",NA,"SG","4795",4433281,22,45,"sallis",0,1
NA,"2004-12-27",NA,"Surgery",NA,"derikqueen","","a4de5912-bd72-4993-ac93-fb65d2164660","Wrist","NOP",NA,2,1758566741187,NA,"True",NA,"[]",20003453,"St. Frances Academy (MD)",NA,NA,"derik","ACT",6541,"#derikqueen-NBA-NOP-22",NA,"PF",246,NA,"Derik Queen",NA,NA,82,"Derik",NA,"Maryland",NA,233,"['C']","{'channel_id': '1243819683132477440'}","Queen","nba",NA,"DTD",NA,"C","4751",4869780,20,22,"queen",0,1
NA,"1982-12-07",NA,"",NA,"louamundson","","e47a4dd7-8199-4c1e-9945-75dd415447be","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Monarch (CO)",NA,NA,"lou","RET",NA,"#louamundson-NBA-FA",NA,"",220,NA,"Lou Amundson",NA,NA,81,"Lou",NA,"UNLV",NA,NA,"['C', 'PF']","{'channel_id': '1153292579161264128'}","Amundson","nba",NA,"",NA,"PF","1020",NA,42,NA,"amundson",10,1
NA,"1999-04-19",NA,"",NA,"luguentzdort","2139C185A117","3f7e2350-e208-4791-98c2-684b53bb5a9a","","OKC",NA,1,1758432032233,NA,"True",NA,"[]",20002339,"Athlete Institute (CAN)",NA,1134693,"luguentz","ACT",4808,"#luguentzdort-NBA-OKC-5",NA,"SG",220,NA,"Luguentz Dort",NA,NA,76,"Luguentz",NA,"Arizona State",NA,168,"['SF', 'SG']","{'channel_id': '1113936531522846720'}","Dort","nba",NA,"",NA,"SF","2095",4397020,26,5,"dort",6,1
NA,"1989-01-26",NA,"",NA,"marshonbrooks","","94865c10-48cc-4c4b-bb25-06a5c675941b","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Tucker (GA)",NA,NA,"marshon","FA",NA,"#marshonbrooks-NBA-FA",NA,"",200,NA,"MarShon Brooks",NA,NA,77,"MarShon",NA,"Providence",NA,NA,"['PG', 'SG']","{'channel_id': '1153292463327170560'}","Brooks","nba",NA,"",NA,"SG","1087",NA,36,NA,"brooks",5,1
NA,"1999-11-07",NA,"",NA,"dalanobanton","C61AEDB9816F","6a93a3fd-d10c-4594-a4b5-873fa13f6d99","","",NA,NA,1744652129009,NA,"True",NA,"[]",20002712,"Redemption Christian Academy (MA)",NA,1138668,"dalano","FA",5430,"#dalanobanton-NBA-FA",NA,"",203,NA,"Dalano Banton",NA,NA,80,"Dalano",NA,"Nebraska",NA,290,"['PG']","{'channel_id': '1113936533632581632'}","Banton","nba",NA,"",NA,"PG","2290",4397885,25,NA,"banton",3,1
NA,"2002-03-10",NA,"",NA,"keonjohnson","4C8F2C66CD8D","4e3d287a-49d4-4f1a-8f88-da3a5abb3e4a","","",NA,NA,1758119721516,NA,"True",NA,"[]",20002663,"The Webb School (TN)",NA,1231792,"keon","FA",5340,"#keonjohnson-NBA-FA",NA,"",185,NA,"Keon Johnson",NA,NA,77,"Keon",NA,"Tennessee",NA,263,"['PG', 'SG']","{'channel_id': '1120502208228503552'}","Johnson","nba",NA,"",NA,"SG","2293",4432192,23,NA,"johnson",4,1
NA,"1991-03-06",NA,"",NA,"johnjenkins","","f4c21698-8e9b-4720-ac1e-5e07bd7c2e92","Knee","",NA,NA,1588006868892,NA,"True",NA,"[]",NA,"Station Camp (TN)",NA,NA,"john","FA",3331,"#johnjenkins-NBA-FA",NA,"",215,NA,"John Jenkins",NA,NA,76,"John",NA,"Vanderbilt",NA,NA,"['PG', 'SG']","{'channel_id': '1153292744915963904'}","Jenkins","nba",NA,"DTD",NA,"SG","1260",NA,34,NA,"jenkins",6,1
NA,"1997-08-26",NA,"",NA,"kylorkelley","A63D16A0A04BB23E","0895fe92-1b96-4593-8fc2-36da498cac81","","",NA,NA,1759111840450,NA,"True",NA,"[]",20002645,"Gervais (OR)",NA,1134758,"kylor","FA",5316,"#kylorkelley-NBA-FA",NA,"",215,NA,"Kylor Kelley",NA,NA,84,"Kylor",NA,"Oregon State",NA,465,"['C']","{'channel_id': '1145084148508000256'}","Kelley","nba",NA,"",NA,"C","2848",3950760,28,NA,"kelley",0,1
NA,"2003-02-21",NA,"",NA,"tamarbates","","5c010a64-12a9-423e-a466-fc49c427e058","","DEN",NA,9,NA,NA,"True",NA,"[]",20003506,"Piper (KS)",NA,NA,"tamar","TWO-WAY",6621,"#tamarbates-NBA-DEN-7",NA,"SG",195,NA,"Tamar Bates",NA,NA,77,"Tamar",NA,"Missouri",NA,359,"['PG', 'SG']","{'channel_id': '1245911101657337856'}","Bates","nba",NA,"",NA,"PG","4806",4683933,22,7,"bates",0,1
NA,"2005-04-29",NA,"",NA,"mohameddiawara","","227c2e8f-087e-4c15-8386-758ba10e06d2","","NYK",NA,NA,1758045345538,NA,"True",NA,"[]",20003495,"",NA,NA,"mohamed","ACT",6634,"#mohameddiawara-NBA-NYK-51",NA,"",200,NA,"Mohamed Diawara",NA,NA,80,"Mohamed",NA,"",NA,NA,"['PF', 'SF']","{'channel_id': '1244166964973154304'}","Diawara","nba",NA,"",NA,"SF","4767",5289900,20,51,"diawara",0,1
NA,"2000-06-12",NA,"",NA,"dariusbazley","5EE67E84C769","6687bacd-1bd8-4f76-acdd-b4beac0bf402","Leg","",NA,NA,1752898853116,NA,"True",NA,"[]",NA,"Princeton (OH)",NA,1172134,"darius","FA",4624,"#dariusbazley-NBA-FA",NA,"",216,NA,"Darius Bazley",NA,NA,81,"Darius",NA,"",NA,NA,"['PF', 'SF']","{'channel_id': '1113936522865803264'}","Bazley","nba",NA,"DTD",NA,"PF","2097",NA,25,NA,"bazley",5,1
NA,"1985-09-09",NA,"",NA,"jrsmith","","5934134d-0d27-42ea-a554-4b0e3e85ce56","","",NA,NA,1752798945518,NA,"True",NA,"[]",NA,"St. Benedict's Preparatory School (NJ)",NA,NA,"jr","FA",6732,"#jrsmith-NBA-FA",NA,"",225,NA,"JR Smith",NA,NA,78,"JR",NA,"",NA,NA,"['SF', 'SG']","{'channel_id': '1153292584651608064'}","Smith","nba",NA,"",NA,"SG","1031",NA,40,NA,"smith",16,1
NA,"1994-01-13",NA,"",NA,"vasilijemicic","24949FB93F61","6dba15f0-f107-4eb5-bc20-5f67316df9d5","","",NA,NA,1751945721907,NA,"True",NA,"[]",20002643,"",NA,830652,"vasilije","FA",3601,"#vasilijemicic-NBA-FA",NA,"",188,NA,"Vasilije Micić",NA,NA,75,"Vasilije",NA,"",NA,639,"['PG', 'SG']","{'channel_id': '1113936499767771136'}","Micić","nba",NA,"",NA,"PG","2638",NA,31,NA,"micic",1,1
NA,"1999-04-28",NA,"",NA,"erikstevenson","","0c60b723-f31f-4ec7-8ed0-23c8400a2f2f","","",NA,NA,1740405041209,NA,"True",NA,"[]",NA,"Timberline (WA)",NA,NA,"erik","FA",6091,"#erikstevenson-NBA-FA",NA,"",205,NA,"Erik Stevenson",NA,NA,76,"Erik",NA,"West Virginia",NA,NA,"['PG', 'SG']","{'channel_id': '1150618169438658560'}","Stevenson","nba",NA,"",NA,"PG","2866",4396679,26,NA,"stevenson",1,1
NA,"1977-07-28",NA,"",NA,"manuginobili","","95ca0a9b-4fd0-4ae8-8714-247b57fb84ea","","",NA,NA,NA,NA,"False",NA,"[]",NA,"",NA,NA,"manu","RET",NA,"#manuginobili-NBA-FA",NA,"",205,NA,"Manu Ginóbili",NA,NA,78,"Manu",NA,"",NA,NA,"['PG', 'SG']","{'channel_id': '1153292996309962752'}","Ginóbili","nba",NA,"",NA,"SG","1304",NA,48,NA,"ginobili",16,1
NA,"2001-07-27",NA,"",NA,"killianhayes","F753DE0B6B87","be886733-2368-474e-8225-18ff43c27d59","","CLE",NA,NA,1758658860054,NA,"True",NA,"[]",20002532,"",NA,1257421,"killian","ACT",5121,"#killianhayes-NBA-CLE-8",NA,"",195,NA,"Killian Hayes",NA,NA,77,"Killian",NA,"",NA,545,"['PG']","{'channel_id': '1124473343416737792'}","Hayes","nba",NA,"",NA,"PG","2182",4683024,24,8,"hayes",4,1
NA,"1988-04-01",NA,"",NA,"robinlopez","7503272DE919","e521ef3c-7892-4f14-a560-df320872d59a","","",NA,NA,1707458126223,NA,"True",NA,"[]",NA,"San Joaquin Memorial (CA)",NA,330050,"robin","FA",2919,"#robinlopez-NBA-FA",NA,"",281,NA,"Robin Lopez",NA,NA,85,"Robin",NA,"Stanford",NA,966,"['C']","{'channel_id': '1153292005808295936'}","Lopez","nba",NA,"",NA,"C","1455",NA,37,NA,"lopez",15,1
NA,"1989-11-10",NA,"",NA,"jacobpullen","","5ee8d210-a17d-4fca-9fdc-691cbb302b89","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Proviso East (IL)",NA,NA,"jacob","FA",NA,"#jacobpullen-NBA-FA",NA,"",200,NA,"Jacob Pullen",NA,NA,73,"Jacob",NA,"Kansas State",NA,NA,"['PG', 'SG']","{'channel_id': '1153292121076158464'}","Pullen","nba",NA,"",NA,"PG","1773",NA,35,NA,"pullen",1,1
NA,"1997-01-09",NA,"",NA,"jimmywhitt","","e5e94108-feea-4440-8292-95dfdbe469e3","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Hickman (MO)",NA,NA,"jimmy","M-LEAGUE",NA,"#jimmywhitt-NBA-FA",NA,"",175,NA,"Jimmy Whitt",NA,NA,75,"Jimmy",NA,"Arkansas",NA,NA,"['PG', 'SG']","{'channel_id': '1114062281169178624'}","Whitt","nba",NA,"",NA,"PG","2800",NA,28,NA,"whitt",0,1
NA,"1990-12-19",NA,"",NA,"torreycraig","08D080E83A63","c14eba17-879a-461e-9413-bf71a378de6e","","",NA,NA,1747490126772,NA,"True",NA,"[]",20001912,"Great Falls (SC)",NA,561589,"torrey","FA",4214,"#torreycraig-NBA-FA",NA,"",221,NA,"Torrey Craig",NA,NA,77,"Torrey",NA,"USC Upstate",NA,262,"['PF', 'SF']","{'channel_id': '1113936486446661632'}","Craig","nba",NA,"",NA,"SF","1874",2528693,34,NA,"craig",7,1
