player_id,opta_id,fantasy_data_id,news_updated,years_exp,espn_id,birth_state,birth_date,fantasy_positions,depth_chart_order,kalshi_id,active,sportradar_id,team_abbr,player_id,stats_id,high_school,height,gsis_id,competitions,search_full_name,status,injury_start_date,search_first_name,practice_participation,sport,college,yahoo_id,oddsjam_id,birth_city,injury_status,last_name,age,metadata,swish_id,number,practice_description,pandascore_id,search_rank,full_name,rotoworld_id,weight,birth_country,team,depth_chart_position,injury_body_part,hashtag,position,first_name,team_changed_at,search_last_name,injury_notes,rotowire_id
2077,,,1757263226831.0,6.0,,DC,1993-12-17,,,,True,5cc6bf5e-80b0-42ef-8735-1f1df4af3a12,,2077,,McLean (VA),75,,[],joshsborz,D60,,josh,,mlb,Virginia,,DA5567D161A5,Washington,IL60,Sborz,,"{'bat_hand': 'R', 'channel_id': '1157161618333794304', 'full_name': 'Josh Sborz', 'pro_debut': '2019-06-20', 'rookie_year': '2019', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-02-17T20:32:04+00:00'}",622250.0,66.0,,,,Josh Sborz,,215,USA,TEX,,Shoulder,#joshsborz-MLB-TEX-66,RP,Josh,,sborz,Surgery,13888.0
1867,,,,,,CA,,,,,True,571b80eb-8ef9-49c2-82a9-66435fc7377c,,1867,,Homestead (CA),75,,[],drewstrotman,A,,drew,,mlb,Saint Mary's,,B38CC665783ABC24,Sunnyvale,,Strotman,,"{'bat_hand': 'R', 'full_name': 'Drew Strotman', 'pro_debut': '', 'rookie_year': '', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-11-11T21:22:40+00:00'}",675977.0,,,,,Drew Strotman,,195,USA,SF,,,#drewstrotman-MLB-SF,SP,Drew,,strotman,,
2321,,,,,,CA,,,,,True,7e520a84-4a8c-4aae-963a-8177a91f16cb,,2321,,Yucaipa (CA),75,,[],mattdavidson,A,,matt,,mlb,,,,Yucaipa,,Davidson,,"{'bat_hand': 'R', 'full_name': 'Matt Davidson', 'pro_debut': '2013-08-11', 'rookie_year': '2013', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-06-18T16:30:01+00:00'}",571602.0,4.0,,,,Matt Davidson,,230,USA,ATH,,,#mattdavidson-MLB-ATH-4,3B,Matt,,davidson,,
1765,,,1749065427433.0,10.0,,,1994-12-24,,,,True,a8b37789-7620-414c-a5a4-c0eac1bb76a0,,1765,,,79,,[],miguelcastro,D60,,miguel,,mlb,,,CED75C45CA90,La Romana,IL60,Castro,,"{'bat_hand': 'R', 'channel_id': '1229110322577543168', 'full_name': 'Miguel Castro', 'pro_debut': '2015-04-06', 'rookie_year': '2015', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-06-04T22:44:26+00:00'}",612434.0,60.0,,,,Miguel Castro,,201,DOM,CWS,,Knee,#miguelcastro-MLB-CWS-60,RP,Miguel,,castro,Sprain,13708.0
1441,,,,,,GA,,,,,False,5af86871-0f7a-4659-bb88-a10d3dc5eef8,,1441,,Cartersville (GA),76,,[],samhoward,MIN,,sam,,mlb,Georgia Southern,,,Cartersville,,Howard,,"{'bat_hand': 'R', 'full_name': 'Sam Howard', 'pro_debut': '2018-06-10', 'rookie_year': '2018', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2022-05-13T17:35:12+00:00'}",607572.0,,,,,Sam Howard,,195,USA,DET,,,#samhoward-MLB-DET,RP,Sam,,howard,,
2557,,,1758115521388.0,3.0,,FL,1997-09-02,,,,True,6886b386-f632-4ce4-86f4-e4f3f12d7671,,2557,,Eustis (FL),73,,[],kerrycarpenter,A,,kerry,,mlb,Virginia Tech,,E8D688F22AE2,Eustis,,Carpenter,,"{'bat_hand': 'L', 'channel_id': '1157161367568941056', 'full_name': 'Kerry Carpenter', 'pro_debut': '2022-08-10', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-27T14:51:14+00:00'}",681481.0,30.0,,,,Kerry Carpenter,,220,USA,DET,,,#kerrycarpenter-MLB-DET-30,RF,Kerry,,carpenter,,17918.0
1540,,,1709485854492.0,,,TX,,,,,False,4417d362-6b2e-4372-aaf7-19870240bd9a,,1540,,San Jacinto Christian Academy (TX),80,,[],bradwieck,D60,,brad,,mlb,Oklahoma City,,,Amarillo,,Wieck,,"{'bat_hand': 'L', 'full_name': 'Brad Wieck', 'pro_debut': '2018-09-14', 'rookie_year': '2018', 'status': 'D60', 'throw_hand': 'L', 'updated': '2022-03-17T19:58:57+00:00'}",,38.0,,,,Brad Wieck,,257,USA,CHC,,,#bradwieck-MLB-CHC-38,RP,Brad,,wieck,,15257.0
3464,,,1758862814516.0,0.0,,IL,2000-11-10,,,,True,73c479dc-65b2-45dd-bf54-3283fc78ef0a,,3464,,Lincoln-Way East (IL),73,,[],ryanritter,A,,ryan,,mlb,Kentucky,,BACDF1D368F46607,Evergreen Park,,Ritter,,"{'bat_hand': 'R', 'channel_id': '1236811092882116608', 'full_name': 'Ryan Ritter', 'pro_debut': '2025-06-06', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-15T19:52:09+00:00'}",,8.0,,,,Ryan Ritter,,200,USA,COL,,,#ryanritter-MLB-COL-8,SS,Ryan,,ritter,,18075.0
1291,,,1758774308554.0,4.0,,NC,1996-11-26,,,,True,7f4e9216-53eb-468a-bf55-9d8026c05642,,1291,,Smoky Mountain (NC),74,,[],calraleigh,A,,cal,,mlb,Florida State,,938CF19550D1,Cullowhee,,Raleigh,,"{'bat_hand': 'B', 'channel_id': '1157161238090776576', 'full_name': 'Cal Raleigh', 'pro_debut': '2021-07-11', 'rookie_year': '2021', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-17T19:52:15+00:00'}",663728.0,29.0,,,,Cal Raleigh,,235,USA,SEA,,,#calraleigh-MLB-SEA-29,C,Cal,,raleigh,,15518.0
2836,,,1691777731918.0,0.0,,MN,1995-02-27,,,,False,8e3a4ad6-04d1-4699-8aa5-2bbb882ad25a,,2836,,Delano (MN),72,,[],zachmuckenhirn,MIN,,zach,,mlb,North Dakota,,,Delano,,Muckenhirn,,"{'bat_hand': 'L', 'full_name': 'Zach Muckenhirn', 'pro_debut': '2023-05-03', 'rookie_year': '2023', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2023-07-19T22:52:18+00:00'}",669105.0,,,,,Zach Muckenhirn,,205,USA,SEA,,,#zachmuckenhirn-MLB-SEA,RP,Zach,,muckenhirn,,18702.0
2432,,,,,,GA,,,,,True,36f07578-5bd5-4904-b802-824fac67a7b0,,2432,,Toombs County (GA),75,,[],jeremybeasley,A,,jeremy,,mlb,Clemson,,,Lyons,,Beasley,,"{'bat_hand': 'R', 'full_name': 'Jeremy Beasley', 'pro_debut': '2020-08-11', 'rookie_year': '2020', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-10-20T02:14:18+00:00'}",676886.0,38.0,,,,Jeremy Beasley,,245,USA,PIT,,,#jeremybeasley-MLB-PIT-38,RP,Jeremy,,beasley,,
2186,,,1738685445227.0,4.0,,,1995-11-16,,,,True,e23c15a9-89e8-4436-b9c0-6b6c0a5d3fb5,,2186,,,72,,[],victorgonzalez,A,,victor,,mlb,,,63F037EE37AA,Tuxpan,,González,,"{'bat_hand': 'L', 'full_name': 'Victor González', 'pro_debut': '2020-07-31', 'rookie_year': '2020', 'status': 'A', 'throw_hand': 'L', 'updated': '2024-02-21T01:19:26+00:00'}",624647.0,47.0,,,,Victor González,,180,MEX,NYY,,,#victorgonzalez-MLB-NYY-47,RP,Victor,,gonzalez,,16489.0
1040,,,1757254526330.0,6.0,,CA,1990-03-12,,,,True,e7fbf15a-c6d6-4d32-b191-bbafc25bb8a4,,1040,,Ramona (CA),72,,[],colesulser,A,,cole,,mlb,Dartmouth,,1A3786802CC3,Santa Ysabel,,Sulser,,"{'bat_hand': 'R', 'channel_id': '1157161540378460160', 'full_name': 'Cole Sulser', 'pro_debut': '2019-09-06', 'rookie_year': '2019', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-07T13:56:18+00:00'}",642121.0,71.0,,,,Cole Sulser,,200,USA,TB,,,#colesulser-MLB-TB-71,RP,Cole,,sulser,,15806.0
1544,,,1756690237697.0,6.0,,TX,1995-04-18,,,,True,b6ea052b-e46e-48c1-bb94-783ff4a4a9d5,,1544,,Canyon (TX),72,,[],jakerogers,A,,jake,,mlb,Tulane,,8AF0002FDE43,Canyon,,Rogers,,"{'bat_hand': 'R', 'channel_id': '1157161362057625600', 'full_name': 'Jake Rogers', 'pro_debut': '2019-07-30', 'rookie_year': '2019', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-20T20:10:34+00:00'}",668670.0,34.0,,,,Jake Rogers,,201,USA,DET,,,#jakerogers-MLB-DET-34,C,Jake,,rogers,,14307.0
1541,,,1751377851203.0,11.0,,IN,1991-01-07,,,,True,7922c705-97b9-494f-8565-89423d728aa5,,1541,,Brownsburg (IN),71,,[],tuckerbarnhart,A,,tucker,,mlb,,,3461CA0E8AA8,Indianapolis,,Barnhart,,"{'bat_hand': 'L', 'channel_id': '1223417807677423616', 'full_name': 'Tucker Barnhart', 'pro_debut': '2014-04-03', 'rookie_year': '2014', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-17T19:38:12+00:00'}",571466.0,18.0,,,,Tucker Barnhart,,192,USA,TEX,,,#tuckerbarnhart-MLB-TEX-18,C,Tucker,,barnhart,,12851.0
1197,,,1757018444613.0,6.0,,TX,1995-12-28,,,,True,53dd6b27-78fa-4f2d-b16c-0029efb5d2ac,,1197,,Cypress Ranch (TX),74,,[],corbinmartin,A,,corbin,,mlb,Texas A&M,,64C74E6C2F23,Houston,,Martin,,"{'bat_hand': 'R', 'channel_id': '1246233233289379840', 'full_name': 'Corbin Martin', 'pro_debut': '2019-05-12', 'rookie_year': '2019', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-18T20:13:42+00:00'}",656686.0,48.0,,,,Corbin Martin,,225,USA,BAL,,,#corbinmartin-MLB-BAL-48,RP,Corbin,,martin,,14871.0
1438,,,1747784119206.0,3.0,,TN,,,,,False,90f82766-51ea-45ff-a122-e87ab9ce0edf,,1438,,Pigeon Forge (TN),74,,[],wilcrowe,D60,,wil,,mlb,South Carolina,,,Kingston,,Crowe,,"{'bat_hand': 'R', 'full_name': 'Wil Crowe', 'pro_debut': '2020-08-22', 'rookie_year': '2020', 'status': 'D60', 'throw_hand': 'R', 'updated': '2023-04-29T14:23:09+00:00'}",640444.0,29.0,,,,Wil Crowe,,245,USA,PIT,,,#wilcrowe-MLB-PIT-29,RP,Wil,,crowe,,14806.0
1906,,,1755199540935.0,6.0,,TX,1994-01-17,,,,True,9f50b346-bcfd-40ca-995c-83bb942c81e4,,1906,,Marcus (TX),75,,[],colinpoche,A,,colin,,mlb,Dallas Baptist,,4FA98961C7B6,Flower Mound,,Poche,,"{'bat_hand': 'L', 'channel_id': '1157161538180644864', 'full_name': 'Colin Poche', 'pro_debut': '2019-06-08', 'rookie_year': '2019', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-06-27T19:40:42+00:00'}",621363.0,83.0,,,,Colin Poche,,225,USA,NYM,,,#colinpoche-MLB-NYM-83,RP,Colin,,poche,,15393.0
1599,,,1756596031124.0,4.0,,FL,1994-12-02,,,,True,ec6a6210-4582-471f-aff5-8a207bc21036,,1599,,Choctawhatchee (FL),78,,[],bryanbaker,A,,bryan,,mlb,North Florida,,CFEC8A662ADB,Fort Walton Beach,,Baker,,"{'bat_hand': 'R', 'channel_id': '1157161391279341568', 'full_name': 'Bryan Baker', 'pro_debut': '2021-09-05', 'rookie_year': '2021', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-10T19:32:30+00:00'}",641329.0,47.0,,,,Bryan Baker,,235,USA,TB,,,#bryanbaker-MLB-TB-47,RP,Bryan,,baker,,15697.0
2653,,,1759176941182.0,3.0,,,2001-11-19,,,,True,4be92fc3-e09a-4140-b2bf-907b227b100e,,2653,,,70,,[],franciscoalvarez,A,,francisco,,mlb,,,AF3E62B9990D,Guatire,Out,Alvarez,,"{'bat_hand': 'R', 'channel_id': '1157161685010644992', 'full_name': 'Francisco Alvarez', 'pro_debut': '2022-09-30', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-17T19:21:11+00:00'}",682626.0,4.0,,,,Francisco Alvarez,,233,VEN,NYM,,Thumb,#franciscoalvarez-MLB-NYM-4,C,Francisco,,alvarez,Surgery,15610.0
1990,,,1759031126628.0,8.0,,SC,1991-05-07,,,,True,0473750e-f7fa-4ee6-bf65-de76b2bc2917,,1990,,J.L. Mann (SC),74,,[],emiliopagan,A,,emilio,,mlb,Belmont Abbey,,9035E121CA11,Simpsonville,,Pagán,,"{'bat_hand': 'L', 'channel_id': '1157161558099394560', 'full_name': 'Emilio Pagán', 'pro_debut': '2017-05-03', 'rookie_year': '2017', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-06-25T02:35:48+00:00'}",641941.0,15.0,,,,Emilio Pagán,,208,USA,CIN,,,#emiliopagan-MLB-CIN-15,RP,Emilio,,pagan,,14747.0
2358,,,,,,,,,,,True,b86d5c43-8e67-4a50-a74a-0b23d34a15c2,,2358,,,75,,[],erikgonzalez,A,,erik,,mlb,,,,Puerto Plata,,González,,"{'bat_hand': 'R', 'full_name': 'Erik González', 'pro_debut': '2016-07-16', 'rookie_year': '2016', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-06-26T15:07:39+00:00'}",570481.0,9.0,,,,Erik González,,205,DOM,MIA,,,#erikgonzalez-MLB-MIA-9,3B,Erik,,gonzalez,,
2633,,,1757986235373.0,2.0,,GA,1998-06-10,,,,True,498d7a02-70ec-465d-9789-1d9af758b4c2,,2633,,Archer (GA),75,,[],colewaites,A,,cole,,mlb,West Alabama,,458D9ACD576F,Lawrenceville,,Waites,,"{'bat_hand': 'R', 'full_name': 'Cole Waites', 'pro_debut': '2022-09-13', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2023-11-04T18:14:52+00:00'}",686972.0,56.0,,,,Cole Waites,,180,USA,SF,,,#colewaites-MLB-SF-56,RP,Cole,,waites,,18253.0
1179,,,1759084530710.0,11.0,,PA,1991-03-28,,,,True,9a87c7e5-41f7-4658-833a-d81920b79390,,1179,,Kennedy-Kenrick Catholic (PA),71,,[],christianwalker,A,,christian,,mlb,South Carolina,,A59975CD857C,Limerick,,Walker,,"{'bat_hand': 'R', 'channel_id': '1157161184936361984', 'full_name': 'Christian Walker', 'pro_debut': '2014-09-17', 'rookie_year': '2014', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-10T18:24:19+00:00'}",572233.0,8.0,,,,Christian Walker,,208,USA,HOU,,,#christianwalker-MLB-HOU-8,1B,Christian,,walker,,12909.0
2209,,,,,,,,,,,True,ad04a64e-057a-4576-81bd-28bf71f3a6ea,,2209,,San Pedro Apostol (DOM),72,,[],robinsoncano,A,,robinson,,mlb,,,,San Pedro de Macoris,,Canó,,"{'bat_hand': 'L', 'full_name': 'Robinson Canó', 'pro_debut': '2005-05-03', 'rookie_year': '2005', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-07-23T18:56:06+00:00'}",429664.0,22.0,,,,Robinson Canó,,212,DOM,ATL,,,#robinsoncano-MLB-ATL-22,2B,Robinson,,cano,,
3444,,,1750350029273.0,0.0,,,1999-08-30,,,,True,0b72206e-0b85-43b9-a836-8a538269c2e1,,3444,,,76,,[],christianmontesdeoca,D60,,christian,,mlb,,,57D35AFA7BFD133A,Santo Domingo,IL60,Montes De Oca,,"{'bat_hand': 'R', 'channel_id': '1229231038710956032', 'full_name': 'Christian Montes De Oca', 'pro_debut': '2025-06-07', 'rookie_year': '2025', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-07-29T20:04:08+00:00'}",,59.0,,,,Christian Montes De Oca,,230,DOM,AZ,,Back,#christianmontesdeoca-MLB-AZ-59,RP,Christian,,montesdeoca,Surgery,18393.0
3098,,,,,,NC,1999-03-08,,,,True,4a6d6e8a-ecd7-4326-8439-c7493c714221,,3098,,,73,,[],hunterdula,A,,hunter,,mlb,Wingate,,,Troutman,,Dula,,"{'bat_hand': 'L', 'full_name': 'Hunter Dula', 'pro_debut': '', 'rookie_year': '', 'status': 'A', 'throw_hand': 'R', 'updated': '2024-03-10T21:11:11+00:00'}",702471.0,46.0,,,,Hunter Dula,,205,USA,SF,,,#hunterdula-MLB-SF-46,RP,Hunter,,dula,,
3187,,,1752153614638.0,1.0,,IN,1996-07-17,,,,False,2cd643c9-c24e-4c31-b3d2-321bb3cea232,,3187,,Bishop Verot (FL),76,,[],cjalexander,MIN,,cj,,mlb,State College of Florida,,862E0888A2FB,Merrillville,,Alexander,,"{'bat_hand': 'L', 'channel_id': '1157161199847112704', 'full_name': 'CJ Alexander', 'pro_debut': '2024-06-24', 'rookie_year': '2024', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-07-03T21:48:58+00:00'}",680769.0,,,,,CJ Alexander,,215,USA,LAD,,,#cjalexander-MLB-LAD,1B,CJ,,alexander,,15715.0
2570,,,1759080930561.0,3.0,,TX,1997-11-18,,,,True,694e2e1a-0d39-482a-a254-a42e1aa39c04,,2570,,Keller (TX),72,,[],shealangeliers,A,,shea,,mlb,Baylor,,F6EEE3B1EFE1,Keller,,Langeliers,,"{'bat_hand': 'R', 'channel_id': '1157161198903394304', 'full_name': 'Shea Langeliers', 'pro_debut': '2022-08-16', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-06-30T18:15:02+00:00'}",669127.0,23.0,,,,Shea Langeliers,,205,USA,ATH,,,#shealangeliers-MLB-ATH-23,C,Shea,,langeliers,,16048.0
1409,,,1757353839878.0,3.0,,FL,1995-04-06,,,,True,552ebce4-0d94-43f4-86ea-32ea9fd1c03b,,1409,,The Benjamin School (FL),75,,[],bennettsousa,D15,,bennett,,mlb,Virginia,,942F95774CCE,North Palm Beach,IL15,Sousa,,"{'bat_hand': 'L', 'channel_id': '1157161661304438784', 'full_name': 'Bennett Sousa', 'pro_debut': '2022-04-08', 'rookie_year': '2022', 'status': 'D15', 'throw_hand': 'L', 'updated': '2025-08-22T20:00:55+00:00'}",656986.0,62.0,,,,Bennett Sousa,,220,USA,HOU,,Elbow,#bennettsousa-MLB-HOU-62,RP,Bennett,,sousa,Inflammation,17060.0
2440,,,1684946708983.0,,,CA,,,,,True,471c9cda-8fa8-4732-ac4e-9e813ee660ee,,2440,,Leigh (CA),71,,[],samdelaplane,A,,sam,,mlb,Eastern Michigan,,,San Jose,,Delaplane,,"{'bat_hand': 'R', 'full_name': 'Sam Delaplane', 'pro_debut': '', 'rookie_year': '', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-11-11T21:21:16+00:00'}",676845.0,,,,,Sam Delaplane,,175,USA,SF,,,#samdelaplane-MLB-SF,RP,Sam,,delaplane,,16650.0
3237,,,1756264208132.0,1.0,,NH,1995-10-11,,,,True,1bbed35d-2b20-488a-b7ac-95b8ca896ad6,,3237,,Merrimack (NH),70,,[],mickeygasper,A,,mickey,,mlb,Bryant,,63C40CB139F9AB15,Merrimack,,Gasper,,"{'bat_hand': 'B', 'channel_id': '1157161441132838912', 'full_name': 'Mickey Gasper', 'pro_debut': '2024-08-12', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-21T19:26:01+00:00'}",681508.0,11.0,,,,Mickey Gasper,,205,USA,MIN,,,#mickeygasper-MLB-MIN-11,2B,Mickey,,gasper,,19755.0
2666,,,1748553918641.0,2.0,,CA,1994-10-21,,,,True,ac6bd686-ffa3-4602-8977-7399a0555faf,,2666,,St. Ignatius (CA),76,,[],mattkrook,MIN,,matt,,mlb,Oregon,,B1BEBC6B8E0A,Hillsborough,,Krook,,"{'bat_hand': 'L', 'channel_id': '1229246144190631936', 'full_name': 'Matt Krook', 'pro_debut': '2023-06-16', 'rookie_year': '2023', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2025-08-21T19:23:14+00:00'}",640454.0,,,,,Matt Krook,,225,USA,CLE,,,#mattkrook-MLB-CLE,RP,Matt,,krook,,12990.0
1720,,,1758426628695.0,4.0,,,1995-09-01,,,,True,8984b351-e602-475d-b6eb-eabc38470ba7,,1720,,,72,,[],eduardbazardo,A,,eduard,,mlb,,,924CBE69A1D8,Maracay,,Bazardo,,"{'bat_hand': 'R', 'channel_id': '1157161247435685888', 'full_name': 'Eduard Bazardo', 'pro_debut': '2021-04-14', 'rookie_year': '2021', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-17T19:49:24+00:00'}",660825.0,83.0,,,,Eduard Bazardo,,190,VEN,SEA,,,#eduardbazardo-MLB-SEA-83,RP,Eduard,,bazardo,,17129.0
1608,,,1748916609900.0,10.0,,,1993-02-10,,,,True,b9766398-e982-43a6-a3a0-f7f8e24061c6,,1608,,Caguas Military Academy (PRI),75,,[],jorgelopez,A,,jorge,,mlb,,,384402DC5CCB,Caguas,,López,,"{'bat_hand': 'R', 'channel_id': '1157161354608541696', 'full_name': 'Jorge López', 'pro_debut': '2015-09-29', 'rookie_year': '2015', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-04-21T01:00:32+00:00'}",605347.0,21.0,,,,Jorge López,,200,PRI,WSH,,,#jorgelopez-MLB-WSH-21,RP,Jorge,,lopez,,12200.0
3116,,,1738368034467.0,0.0,,NC,1995-08-14,,,,False,c83d61ee-279a-4c80-9d68-c0f8fcad9a11,,3116,,"Panther Creek, Cary, NC",75,,[],joshmaciejewski,MIN,,josh,,mlb,Charlotte,,C6785E87583E,Morrisville,,Maciejewski,,"{'bat_hand': 'R', 'full_name': 'Josh Maciejewski', 'pro_debut': '2024-04-08', 'rookie_year': '2024', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2024-07-20T20:42:15+00:00'}",656671.0,63.0,,,,Josh Maciejewski,,210,USA,NYY,,,#joshmaciejewski-MLB-NYY-63,RP,Josh,,maciejewski,,19350.0
2459,,,1713360025684.0,,,IL,,,,,True,ca1a6311-d1ee-4d02-869a-7832c345d9b2,,2459,,Dundee-Crown (IL),69,,[],elliotsoto,A,,elliot,,mlb,Creighton,,,Elgin,,Soto,,"{'bat_hand': 'R', 'full_name': 'Elliot Soto', 'pro_debut': '2020-09-25', 'rookie_year': '2020', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-06-14T01:24:03+00:00'}",519303.0,80.0,,,,Elliot Soto,,160,USA,MIN,,,#elliotsoto-MLB-MIN-80,SS,Elliot,,soto,,14186.0
3362,,,1741802110791.0,,,SD,2000-01-25,,,,True,d3adda02-acb1-4150-88a4-28b2614b41ac,,3362,,Stevens (SD),72,,[],cooperbowman,A,,cooper,,mlb,Louisville,,294D85CDF4C25FA3,Rapid City,,Bowman,,"{'bat_hand': 'R', 'channel_id': '1199824310869446656', 'full_name': 'Cooper Bowman', 'pro_debut': '', 'rookie_year': '', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-01-28T18:39:47+00:00'}",,53.0,,,,Cooper Bowman,,205,USA,CIN,,,#cooperbowman-MLB-CIN-53,2B,Cooper,,bowman,,17453.0
3253,,,1758843613193.0,1.0,,MS,1999-05-20,,,,True,6e1ac09d-8ca9-4a73-957d-c55ba6c4da5f,,3253,,Brandon (MS),74,,[],jtginn,A,,jt,,mlb,Mississippi State,,4CD53DE3E569ADE0,Flowood,,Ginn,,"{'bat_hand': 'R', 'channel_id': '1157161212006400005', 'full_name': 'J.T. Ginn', 'pro_debut': '2024-08-21', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-21T19:25:47+00:00'}",669372.0,70.0,,,,J.T. Ginn,,200,USA,ATH,,,#jtginn-MLB-ATH-70,SP,J.T.,,ginn,,15428.0
2707,,,1756075837537.0,,,AZ,1999-11-02,,,,False,b5f07f41-d367-4f41-9667-33cac4e312bc,,2707,,Basha (AZ),72,,[],brennendavis,D60,,brennen,,mlb,,,DDBF74691FA4,Gilbert,,Davis,,"{'bat_hand': 'R', 'channel_id': '1157161346542895104', 'full_name': 'Brennen Davis', 'pro_debut': '', 'rookie_year': '', 'status': 'D60', 'throw_hand': 'R', 'updated': '2024-09-13T21:51:57+00:00'}",680695.0,94.0,,,,Brennen Davis,,210,USA,CHC,,,#brennendavis-MLB-CHC-94,CF,Brennen,,davis,,15505.0
3292,,,1759010725089.0,1.0,,CA,2002-04-02,,,,True,3939a451-13e4-4c69-9a0a-158df7c34ab9,,3292,,Archbishop Mitty (CA),72,,[],nickyorke,A,,nick,,mlb,,,584DAB176D14C60D,Newport Beach,,Yorke,,"{'bat_hand': 'R', 'channel_id': '1157161303937155072', 'full_name': 'Nick Yorke', 'pro_debut': '2024-09-16', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-01T23:23:22+00:00'}",694377.0,38.0,,,,Nick Yorke,,210,USA,PIT,,,#nickyorke-MLB-PIT-38,2B,Nick,,yorke,,16820.0
1174,,,1758108920813.0,2.0,,TX,2002-07-17,,,,True,7e73da4b-af17-41f1-800d-ed1380d0e7a7,,1174,,Jesuit Prep (TX),72,,[],jordanlawlar,A,,jordan,,mlb,,,47D06235AC45,Carrollton,,Lawlar,,"{'bat_hand': 'R', 'channel_id': '1157161182637883392', 'full_name': 'Jordan Lawlar', 'pro_debut': '2023-09-07', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-29T21:28:47+00:00'}",691783.0,10.0,,,,Jordan Lawlar,,190,USA,AZ,,,#jordanlawlar-MLB-AZ-10,2B,Jordan,,lawlar,,17299.0
3254,,,1744671640133.0,1.0,,MI,1999-03-10,,,,True,163de0a1-a550-437d-a099-bd4c05b9826f,,3254,,Portage Central (MI),76,,[],jeffcriswell,D60,,jeff,,mlb,Michigan,,5DF6C0A9D1379080,Portage,IL60,Criswell,,"{'bat_hand': 'R', 'channel_id': '1157161229609893888', 'full_name': 'Jeff Criswell', 'pro_debut': '2024-08-21', 'rookie_year': '2024', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-06-24T05:19:04+00:00'}",676105.0,46.0,,,,Jeff Criswell,,225,USA,COL,,Elbow,#jeffcriswell-MLB-COL-46,SP,Jeff,,criswell,Surgery,16777.0
1829,,,1759106432254.0,5.0,,NC,1997-06-03,,,,True,005c0339-91b9-4b00-a373-105e761382eb,,1829,,Sanderson (NC),75,,[],ryanjeffers,A,,ryan,,mlb,UNC Wilmington,,AC114AD2A256,Raleigh,,Jeffers,,"{'bat_hand': 'R', 'channel_id': '1157161502520672256', 'full_name': 'Ryan Jeffers', 'pro_debut': '2020-08-20', 'rookie_year': '2020', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-23T20:00:36+00:00'}",680777.0,27.0,,,,Ryan Jeffers,,235,USA,MIN,,,#ryanjeffers-MLB-MIN-27,C,Ryan,,jeffers,,15504.0
2027,,,,,,TX,,,,,False,c0ab1fe2-c2c2-46fd-ad16-31f97bdb9958,,2027,,Pope John Paul XIII (TX),80,,[],gabeklobosits,MIN,,gabe,,mlb,Auburn,,,Katy,,Klobosits,,"{'bat_hand': 'L', 'full_name': 'Gabe Klobosits', 'pro_debut': '2021-07-30', 'rookie_year': '2021', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2022-04-20T18:42:03+00:00'}",,64.0,,,,Gabe Klobosits,,254,USA,ATH,,,#gabeklobosits-MLB-ATH-64,RP,Gabe,,klobosits,,
