birth_country,birth_date,gsis_id,injury_notes,practice_description,search_full_name,oddsjam_id,sportradar_id,injury_body_part,team,kalshi_id,depth_chart_order,news_updated,opta_id,active,birth_city,competitions,fantasy_data_id,high_school,injury_start_date,swish_id,search_first_name,status,rotowire_id,hashtag,pandascore_id,depth_chart_position,weight,stats_id,full_name,practice_participation,birth_state,height,first_name,rotoworld_id,college,yahoo_id,search_rank,fantasy_positions,metadata,last_name,sport,team_changed_at,injury_status,team_abbr,position,player_id,espn_id,age,number,search_last_name,years_exp
,1996-08-07,,,,jaylenjohnson,,c4475a2b-157d-45b4-ac0e-f5462ebcc8c9,,,,,,,True,,[],,Ypsilanti (MI),,,jaylen,FA,,#jaylenjohnson-NBA-FA,,,230,,Jaylen Johnson,,,81,Jaylen,,Louisville,,,"['PF', 'SF']",{'channel_id': '1153292369542533120'},Johnson,nba,,,,PF,1754,,29.0,,johnson,1.0
,1995-04-03,,,,derrickwalton,,aedb3cc5-6b48-456a-aa61-aa002905b507,,,,,1658526616178.0,,True,,[],,Chandler Park Academy (MI),,741934.0,derrick,FA,4220.0,#derrickwalton-NBA-FA,,,189,,Derrick Walton,,,72,Derrick,,Michigan,,478.0,['PG'],{'channel_id': '1153293230582812672'},Walton,nba,,,,PG,1848,,30.0,,walton,2.0
,1993-08-10,,,,andredrummond,AD91EA260284,440b769d-2b8b-477f-80d7-cb21d83c0d52,,PHI,,3.0,1759438833060.0,,True,,[],20000810.0,St. Thomas More (CT),,614746.0,andre,ACT,3300.0,#andredrummond-NBA-PHI-1,,C,279,,Andre Drummond,,,83,Andre,,UConn,,220.0,['C'],{'channel_id': '1113936494512308224'},Drummond,nba,,,,C,1131,,32.0,1.0,drummond,13.0
,2004-05-05,,,,dannywolf,,6bee5098-f27a-4877-8df6-41c1687a8fb6,,BKN,,3.0,1757344840239.0,,True,,[],20003458.0,Northfield Mount Hermon (MA),,,danny,ACT,6560.0,#dannywolf-NBA-BKN-2,,C,252,,Danny Wolf,,,83,Danny,,Michigan,,289.0,"['C', 'PF']",{'channel_id': '1243819670985773056'},Wolf,nba,,,,C,4743,,21.0,2.0,wolf,0.0
,2001-03-14,,,,nicomannion,,b852e070-d865-4c73-82fd-66aefa65f79a,,,,,1719769860375.0,,True,,[],,Pinnacle (AZ),,1193675.0,nico,NWT,5171.0,#nicomannion-NBA-FA,,,190,,Nico Mannion,,,74,Nico,,Arizona,,,"['PG', 'SG']",{'channel_id': '1153293186467123200'},Mannion,nba,,,,PG,2124,,24.0,,mannion,1.0
,1990-10-21,,,,rickyrubio,8F1D6E8BF995,a3531f82-7374-41e7-ac71-ef5071ad2a12,,,,,1704388833852.0,,False,,[],,,,503689.0,ricky,RET,3012.0,#rickyrubio-NBA-FA,,,190,,Ricky Rubio,,,74,Ricky,,,,,"['PG', 'SG']",{'channel_id': '1153292475595509760'},Rubio,nba,,,,PG,1191,,34.0,,rubio,12.0
,1993-09-05,,,,tjwarren,714E52E8CF86,2ec7092d-e988-4576-ab8b-e3197448fa5d,,,,,1729371651624.0,,True,,[],,Brewster Academy (NH),,660085.0,tj,FA,3585.0,#tjwarren-NBA-FA,,,220,,T.J. Warren,,,80,T.J.,,North Carolina State,,563.0,"['PF', 'SF']",{'channel_id': '1147575654619815936'},Warren,nba,,,,SF,1571,,32.0,,warren,7.0
,1994-03-08,,,,michaelfrazier,,be636d59-b33d-4297-b4b6-5a7f4937c8ee,,,,,1634136303627.0,,True,,[],,Montverde Academy (FL),,,michael,FA,3758.0,#michaelfrazier-NBA-FA,,,200,,Michael Frazier,,,75,Michael,,Florida,,,"['PG', 'SG']",{'channel_id': '1153293266079207424'},Frazier,nba,,,,SG,1937,,31.0,,frazier,1.0
,1998-07-12,,,,shaigilgeousalexander,4D75B4BFBA80,d9ea4a8f-ff51-408d-b518-980efc2a35a1,,OKC,,1.0,1753374035202.0,,True,,[],20001999.0,Hamilton Heights Christian (TN),,1067856.0,shai,ACT,4387.0,#shaigilgeousalexander-NBA-OKC-2,,PG,195,,Shai Gilgeous-Alexander,,,78,Shai,,Kentucky,,4.0,['PG'],{'channel_id': '1113936532856635392'},Gilgeous-Alexander,nba,,,,PG,1957,,27.0,2.0,gilgeousalexander,7.0
,1999-12-07,,Bruise,,boobuie,8B4A5A348A97A8B8,76934806-1dbb-48dc-b681-923dea3e5e84,Back,,,,1752898853116.0,,True,,[],,Gould Academy (ME),,1176113.0,boo,FA,6343.0,#boobuie-NBA-FA,,,180,,Boo Buie,,,74,Boo,,Northwestern,,333.0,"['PG', 'SG']",{'channel_id': '1160055259804999680'},Buie,nba,,DTD,,PG,2872,,25.0,,buie,0.0
,1998-09-02,,,,nickeilalexanderwalker,DC77AD36110A,d3d0ab55-b939-47b3-af27-77cdf85d7956,,ATL,,2.0,1756488024236.0,,True,,[],20002285.0,Hamilton Heights Christian Academy (TN),,1067668.0,nickeil,ACT,4765.0,#nickeilalexanderwalker-NBA-ATL-7,,SG,205,,Nickeil Alexander-Walker,,,77,Nickeil,,Virginia Tech,,190.0,"['SF', 'SG']",{'channel_id': '1113936504033378304'},Alexander-Walker,nba,,,,SG,2055,,27.0,7.0,alexanderwalker,6.0
,1992-05-07,,,,tylerjohnson,,895fa449-c569-44d1-ac1b-de05db7d2589,,,,,1642356947939.0,,True,,[],,Saint Francis (CA),,571786.0,tyler,FA,3685.0,#tylerjohnson-NBA-FA,,,186,,Tyler Johnson,,,75,Tyler,,Fresno State,,,"['PG', 'SG']",{'channel_id': '1153293030187356160'},Johnson,nba,,,,PG,1564,,33.0,,johnson,8.0
,1987-08-25,,,,viacheslavkravtsov,,2af72a11-d1ed-47df-bc20-8bafaef96c61,,,,,,,True,,[],,,,,viacheslav,FA,,#viacheslavkravtsov-NBA-FA,,,254,,Viacheslav Kravtsov,,,83,Viacheslav,,,,,['C'],{'channel_id': '1153292435154030592'},Kravtsov,nba,,,,C,1411,,38.0,,kravtsov,2.0
,1994-11-16,,,,garyclark,,2c0b750c-91a2-4e1d-8387-47c4944104e8,,,,,1641769524808.0,,True,,[],,Clayton (NC),,842169.0,gary,FA,4465.0,#garyclark-NBA-FA,,,225,,Gary Clark,,,78,Gary,,Cincinnati,,,['PF'],{'channel_id': '1153292446671589376'},Clark,nba,,,,PF,1933,,30.0,,clark,4.0
,1987-10-27,,,,andrewbynum,,51921718-0c38-42b8-8411-3d640a889c04,,,,,,,False,,[],,St. Joseph (NJ),,,andrew,RET,,#andrewbynum-NBA-FA,,,285,,Andrew Bynum,,,84,Andrew,,,,,['C'],{'channel_id': '1153292827325648896'},Bynum,nba,,,,C,1048,,37.0,,bynum,8.0
,1999-07-20,,,,gogabitadze,62DD816FAFA5,0c977083-fdde-45f1-9406-60aef2a78846,,ORL,,2.0,1757006443772.0,,True,,[],20002282.0,,,1172132.0,goga,ACT,4914.0,#gogabitadze-NBA-ORL-35,,C,250,,Goga Bitadze,,,82,Goga,,,,243.0,['C'],{'channel_id': '1113936538384728064'},Bitadze,nba,,,,C,2010,,26.0,35.0,bitadze,6.0
,1994-03-18,,,,krisdunn,F2D7DA1A1728,56c796d6-74d3-4881-9166-7f528e2b67f6,,LAC,,2.0,1756657237349.0,,True,,[],20001670.0,New London (CT),,698968.0,kris,ACT,3854.0,#krisdunn-NBA-LAC-8,,SG,205,,Kris Dunn,,,75,Kris,,Providence,,218.0,"['PG', 'SG']",{'channel_id': '1113936520420524032'},Dunn,nba,,,,SG,1691,,31.0,8.0,dunn,9.0
,1995-12-19,,,,viclaw,,8c9608a9-ea28-4133-9013-c2d3475ce8c9,,,,,1607101512919.0,,True,,[],,St. Rita (IL),,,vic,FA,4882.0,#viclaw-NBA-FA,,,200,,Vic Law,,,79,Vic,,Northwestern,,,"['PF', 'SF']",{'channel_id': '1153293088379129856'},Law,nba,,,,SF,2107,,29.0,,law,1.0
,2000-06-29,,,,sethdupmillnerdup,,cf1f1b09-4e27-4c73-ad38-3b35f7cb6b31,,,,,,,True,,[],,Grand Rapids Christian,,,sethdup,DUP,,#sethdupmillnerdup-NBA-FA,,,200,,Seth-DUP Millner-DUP,,,78,Seth-DUP,,Toledo,,,"['PF', 'SF']",{'channel_id': '1114115132339781632'},Millner-DUP,nba,,,,SF,2812,,25.0,,millnerdup,0.0
,2004-11-01,,,,stephoncastle,69245BA7CCBE,ddee4a31-2791-4339-bfc3-a058ce2d1397,,SAS,,1.0,1753827615783.0,,True,,[],20003192.0,Newton (GA),,1461118.0,stephon,ACT,6250.0,#stephoncastle-NBA-SAS-5,,SG,215,,Stephon Castle,,,78,Stephon,,UConn,,134.0,"['PG', 'SG']",{'channel_id': '1113936517165744128'},Castle,nba,,,,SG,2722,,20.0,5.0,castle,1.0
,1995-10-25,,,,patrickmccaw,,03854148-a3fa-4564-b1ff-922fe0ba32ba,,,,,1617936947950.0,,True,,[],,Montrose Christian School (MD),,,patrick,FA,3862.0,#patrickmccaw-NBA-FA,,,181,,Patrick McCaw,,,79,Patrick,,UNLV,,,"['PG', 'SG']",{'channel_id': '1153292255583293440'},McCaw,nba,,,,SG,1672,,29.0,,mccaw,5.0
,2000-09-01,,,,jayscrubb,,0136fab0-7372-4c87-91b4-7c98c77c7d8f,Ankle,,,,1729202136896.0,,True,,[],,Trinity (KY),,1257432.0,jay,FA,5117.0,#jayscrubb-NBA-FA,,,220,,Jay Scrubb,,,77,Jay,,John A. Logan College,,,"['SF', 'SG']",{'channel_id': '1150104717972508672'},Scrubb,nba,,DTD,,SG,2188,,25.0,,scrubb,3.0
,1999-09-03,,,,kjwilliams,,963eeb20-b32f-4867-8581-56a064c29819,,,,,1697728239473.0,,True,,[],,Cleveland Central (MS),,1135269.0,kj,FA,6148.0,#kjwilliams-NBA-FA,,,245,,KJ Williams,,,82,KJ,,LSU,,,"['PF', 'SF']",{'channel_id': '1153292075677011968'},Williams,nba,,,,PF,2691,,26.0,,williams,1.0
,1979-11-13,,,,mettaworldpeace,,776dc759-cd97-49ac-aa4d-acc99eb9620d,,,,,,,False,,[],,La Salle Academy (NY),,,metta,RET,,#mettaworldpeace-NBA-FA,,,260,,Metta World Peace,,,79,Metta,,St. John's,,,"['PF', 'SF']",{'channel_id': '1153293194515992576'},World Peace,nba,,,,SF,1033,,45.0,,worldpeace,17.0
,2002-06-11,,,,mojaveking,,00b2e086-ca50-43b5-9d2e-ae5732c5ff24,,,,,1750189819329.0,,True,,[],,Brisbane State (AUS),,1361398.0,mojave,NWT,5801.0,#mojaveking-NBA-FA-8,,,195,,Mojave King,,,77,Mojave,,,,,"['PG', 'SG']",{'channel_id': '1153292151371616256'},King,nba,,,,SG,2623,,23.0,8.0,king,1.0
,2001-03-03,,,,zyonpullin,2E05D5DBF8CF,0a5e8d12-47e5-4afc-973a-e1f8184776c1,,MIN,,,1759094439076.0,,True,,[],20003273.0,College Park (CA),,1196146.0,zyon,ACT,6300.0,#zyonpullin-NBA-MIN-15,,,206,,Zyon Pullin,,,76,Zyon,,Florida,,,"['PG', 'SG']",{'channel_id': '1113936523994071040'},Pullin,nba,,,,PG,2784,,24.0,15.0,pullin,1.0
,1996-07-04,,,,daultonhommes,,597ebfd1-47bc-46ce-8788-af3645ac41b9,,,,,1640125805532.0,,True,,[],,Lynden Christian (WA),,1173024.0,daulton,FA,4899.0,#daultonhommes-NBA-FA,,,215,,Daulton Hommes,,,80,Daulton,,Point Loma Nazarene,,,"['PF', 'SF']",{'channel_id': '1153292721880846336'},Hommes,nba,,,,SF,2331,,29.0,,hommes,1.0
,1998-05-17,,,,terranceferguson,,c68679e2-2631-43b4-96b2-4287d6a0c45d,,,,,1637598656923.0,,True,,[],,Advanced Prep Invitational (TX),,,terrance,FA,4131.0,#terranceferguson-NBA-FA,,,190,,Terrance Ferguson,,,78,Terrance,,,,,"['PG', 'SG']",{'channel_id': '1153292591572209664'},Ferguson,nba,,,,SG,1864,,27.0,,ferguson,4.0
,2000-02-16,,,,cobywhite,D915C3B82B04,a1e46e84-bd9e-454d-9117-a8fa1aab0ce4,Calf,CHI,,1.0,1759169745729.0,,True,,[],20002280.0,Greenfield School (NC),,1138387.0,coby,ACT,4801.0,#cobywhite-NBA-CHI-0,,SG,195,,Coby White,,,77,Coby,,North Carolina,,49.0,"['PG', 'SG']",{'channel_id': '1113936486207586304'},White,nba,,DTD,,SG,1998,,25.0,0.0,white,6.0
,1995-07-24,,,,kylekuzma,2F80F21FE649,4fae86e2-4f99-4247-af85-d917b4389d31,,MIL,,1.0,1753395657779.0,,True,,[],20001858.0,Bentley (MI),,844476.0,kyle,ACT,4167.0,#kylekuzma-NBA-MIL-18,,SF,221,,Kyle Kuzma,,,81,Kyle,,Utah,,131.0,"['PF', 'SF']",{'channel_id': '1113936496538157056'},Kuzma,nba,,,,PF,1799,,30.0,18.0,kuzma,8.0
,2002-02-12,,,,adamasanogo,FBEB0139B493,73e347c9-dab6-45b2-8774-82d5bdb6f940,,,,,1753520754643.0,,True,,[],,The Patrick School (NJ),,1231223.0,adama,FA,5980.0,#adamasanogo-NBA-FA,,,245,,Adama Sanogo,,,81,Adama,,UConn,,,"['PF', 'SF']",{'channel_id': '1113936485733629952'},Sanogo,nba,,,,PF,2626,,23.0,,sanogo,1.0
,1999-05-14,,,,kendricdavis,,670590da-3ba3-439e-93e1-a8a85061bea4,,,,,1704068447914.0,,True,,[],,Sam Houston (TX),,1132851.0,kendric,FA,5992.0,#kendricdavis-NBA-FA,,,180,,Kendric Davis,,,71,Kendric,,Memphis,,,"['PG', 'SG']",{'channel_id': '1153292578456621056'},Davis,nba,,,,PG,2663,,26.0,,davis,1.0
,1992-10-02,,,,shanelarkin,,76c71fde-f27f-4a50-8f7f-421898aacc72,,,,,,,True,,[],,Dr. Phillips (FL),,,shane,FA,,#shanelarkin-NBA-FA,,,175,,Shane Larkin,,,71,Shane,,Miami (FL),,,"['PG', 'SG']",{'channel_id': '1153292193989939200'},Larkin,nba,,,,PG,1397,,33.0,,larkin,4.0
,2001-01-01,,,,mohameddiarra,,887af490-6bb1-472a-a777-eb0ae1741b5a,,,,,,,True,,[],,Redemption Academy (NY),,,mohamed,FA,,#mohameddiarra-NBA-FA,,,215,,Mohamed Diarra,,,82,Mohamed,,North Carolina State,,,"['PF', 'SF']",{'channel_id': '1114054733452029952'},Diarra,nba,,,,PF,2796,,24.0,,diarra,0.0
,2002-07-14,,,,osoighodaro,992979D6D497,6c0e93c1-0b81-4abb-8eb6-e573eff576ea,,PHX,,2.0,1758039645530.0,,True,,[],20003241.0,Desert Vista (AZ),,1232477.0,oso,ACT,6293.0,#osoighodaro-NBA-PHX-11,,PF,235,,Oso Ighodaro,,,84,Oso,,Marquette,,497.0,"['C', 'PF']",{'channel_id': '1113936530302304256'},Ighodaro,nba,,,,C,2771,,23.0,11.0,ighodaro,1.0
,1996-02-19,,,,djwilson,E2276F47BC04,91ef3b61-97a2-4b07-981a-c4228713fd1f,,,,,1712174119029.0,,True,,[],,Capital Christian (CA),,843997.0,dj,M-LEAGUE,4171.0,#djwilson-NBA-FA,,,231,,D.J. Wilson,,,82,D.J.,,Michigan,,,"['C', 'PF']",{'channel_id': '1113936494847852544'},Wilson,nba,,,,PF,1850,,29.0,,wilson,5.0
,1998-10-27,,,,gabeosabuohien,,e234eaa8-992a-42c5-9345-58694b7b9205,,,,,1727220009034.0,,True,,[],,Southwest Christian Academy (AR),,,gabe,ACT,5656.0,#gabeosabuohien-NBA-FA,,,220,,Gabe Osabuohien,,,80,Gabe,,West Virginia,,,"['PF', 'SF']",{'channel_id': '1144412102811725824'},Osabuohien,nba,,,,PF,2842,,26.0,,osabuohien,0.0
,1993-03-25,,,,adonisthomas,,299c44c1-ab5f-4029-9ef2-b55ddd60a8f1,,,,,,,True,,[],,Melrose (TN),,,adonis,FA,,#adonisthomas-NBA-FA,,,235,,Adonis Thomas,,,79,Adonis,,Memphis,,,"['SF', 'SG']",{'channel_id': '1153292969403502592'},Thomas,nba,,,,SG,1101,,32.0,,thomas,1.0
,2000-05-26,,,,dereonseabron,F1471156CF5B,1ad3d938-c2af-4567-b968-95dd79427fa5,,,,,1729210838269.0,,True,,[],,Massanutten Military Academy (VA),,1175098.0,dereon,FA,5730.0,#dereonseabron-NBA-FA,,,180,,Dereon Seabron,,,77,Dereon,,North Carolina State,,576.0,"['PG', 'SG']",{'channel_id': '1146888454177554432'},Seabron,nba,,,,SG,2430,,25.0,,seabron,1.0
,1997-11-17,,,,draganbender,,1007d525-b100-4e6b-98a5-82adc5e10d47,,,,,1583913052346.0,,True,,[],,,,,dragan,FA,3864.0,#draganbender-NBA-FA,,,249,,Dragan Bender,,,84,Dragan,,,,,"['PF', 'SF']",{'channel_id': '1153292772413820928'},Bender,nba,,,,PF,1735,,27.0,,bender,4.0
,1991-06-29,,,,kawhileonard,B97A9B7266A2,c12fb587-fc86-471c-8a84-19caf31325ce,,LAC,,1.0,1753377635446.0,,True,,[],20000646.0,Martin Luther King (CA),,512591.0,kawhi,ACT,3195.0,#kawhileonard-NBA-LAC-2,,SF,225,,Kawhi Leonard,,,79,Kawhi,,San Diego State,,50.0,"['PF', 'SF']",{'channel_id': '1113936521532014592'},Leonard,nba,,,,PF,1308,,34.0,2.0,leonard,13.0
,1999-07-07,,,,raiquangray,E69A81E2BCC1,6b2a569f-b0ae-4bdf-b7c8-eef466421d9a,,,,,1720504219313.0,,True,,[],,Dillard (FL),,1067652.0,raiquan,FA,5434.0,#raiquangray-NBA-FA,,,260,,RaiQuan Gray,,,79,RaiQuan,,Florida State,,,"['PF', 'SF']",{'channel_id': '1113936516381409280'},Gray,nba,,,,PF,2276,,26.0,,gray,2.0
,1991-01-26,,,,nicolomelli,,d631444a-24f1-4ea6-97a9-dbb75a564f25,,,,,1625848516184.0,,True,,[],,,,1178793.0,nicolo,FA,4977.0,#nicolomelli-NBA-FA,,,236,,Nicolò Melli,,,81,Nicolò,,,,,"['PF', 'SF']",{'channel_id': '1153292547641069568'},Melli,nba,,,,PF,2056,,34.0,,melli,2.0
,2001-05-14,,,,jalenbridges,5FDFDF00FDFC,3a692a4b-19d9-4087-9e91-1479dd0245dd,,BOS,,,1759355757990.0,,True,,[],20003268.0,Fairmont Senior (WV),,1193172.0,jalen,ACT,6290.0,#jalenbridges-NBA-BOS-41,,,225,,Jalen Bridges,,,80,Jalen,,West Virginia,,,"['PF', 'SF']",{'channel_id': '1113936529845125120'},Bridges,nba,,,,PF,2778,,24.0,41.0,bridges,1.0
,1990-07-31,,,,kostaspapanikolaou,,a764ea7a-2209-4ff3-af9c-f97d9ac00333,,,,,1721927414792.0,,True,,[],,,,,kostas,FA,3339.0,#kostaspapanikolaou-NBA-FA,,,235,,Kostas Papanikolaou,,,80,Kostas,,,,,"['PF', 'SF']",{'channel_id': '1153292887073509376'},Papanikolaou,nba,,,,SF,1539,,35.0,,papanikolaou,2.0
,1996-04-05,,,,vincentedwards,,e52274ff-0d12-47f1-b830-d0fe5718cc64,,,,,,,True,,[],,Middletown (OH),,,vincent,FA,4467.0,#vincentedwards-NBA-FA,,,225,,Vincent Edwards,,,80,Vincent,,Purdue,,,"['PF', 'SF']",{'channel_id': '1153292495837220864'},Edwards,nba,,,,SF,1938,,29.0,,edwards,1.0
,1989-11-19,,,,kennethfaried,,6ee485e1-534f-4d07-9492-c30b1ae9d607,,,,,1613412033204.0,,True,,[],,Technology (NJ),,,kenneth,FA,3203.0,#kennethfaried-NBA-FA,,,220,,Kenneth Faried,,,80,Kenneth,,Morehead State,,,"['C', 'PF']",{'channel_id': '1153292232623673344'},Faried,nba,,,,PF,1471,,35.0,,faried,8.0
,1988-03-31,,,,deandreliggins,,6c73ff64-44b8-4383-a21b-61ac145b446c,,,,,,,True,,[],,Findlay Prep (NV),,,deandre,FA,,#deandreliggins-NBA-FA,,,209,,DeAndre Liggins,,,78,DeAndre,,Kentucky,,,"['PG', 'SG']",{'channel_id': '1153293186999799808'},Liggins,nba,,,,SG,1368,,37.0,,liggins,5.0
,1986-08-28,,,,jeffgreen,3D9B88720420,b9155864-4192-4ad7-8652-57a0844c87b3,,HOU,,5.0,1751322042042.0,,True,,[],20000632.0,Northwestern (MD),,266367.0,jeff,ACT,2818.0,#jeffgreen-NBA-HOU-32,,PF,235,,Jeff Green,,,80,Jeff,,Georgetown,,535.0,"['C', 'PF', 'SF']",{'channel_id': '1113936509972512768'},Green,nba,,,,PF,1285,,39.0,32.0,green,17.0
,2001-04-24,,,,allenflanigan,,bb134fc9-c8a1-47d1-b102-eae0a0076ce1,,,,,,,True,,[],,Parkview Magnet High (AR),,,allen,M-LEAGUE,,#allenflanigan-NBA-FA,,,215,,Allen Flanigan,,,78,Allen,,Ole Miss,,,"['PG', 'SG']",{'channel_id': '1114024523365117952'},Flanigan,nba,,,,PG,2793,,24.0,,flanigan,0.0
,2001-01-26,,,,ericdixon,,5d5ee6f7-03aa-4693-a81a-207c3e374d5d,Foot,,,,1759022432476.0,,True,,[],20003505.0,Abington (PA),,,eric,FA,6584.0,#ericdixon-NBA-FA,,,265,,Eric Dixon,,,80,Eric,,Villanova,,388.0,"['PF', 'SF']",{'channel_id': '1244197177849303040'},Dixon,nba,,DTD,,PF,4801,,24.0,,dixon,0.0
,2001-11-15,,,,tytywashington,197AAD2D7408,3054d6e1-033b-4b8d-93e5-b807ea122c75,,,,,1759005930830.0,,True,,[],20002882.0,AZ Compass Prep (AZ),,1340789.0,tyty,FA,5689.0,#tytywashington-NBA-FA,,,195,,TyTy Washington,,,75,TyTy,,Kentucky,,,"['PG', 'SG']",{'channel_id': '1125115000751390720'},Washington,nba,,,,SG,2446,,23.0,,washington,2.0
,2000-09-21,,,,marcussasser,4DCF2AC7374E,4707d9b8-fca3-4550-ae25-bd4b449e4dbf,,DET,,2.0,1757355641110.0,,True,,[],20003069.0,Red Oak (TX),,1174920.0,marcus,ACT,5962.0,#marcussasser-NBA-DET-25,,PG,195,,Marcus Sasser,,,74,Marcus,,Houston,,322.0,['PG'],{'channel_id': '1113936497863557120'},Sasser,nba,,,,PG,2567,,25.0,25.0,sasser,2.0
,1988-05-06,,,,alexisajinca,,9709bb95-ffbc-4dfc-b68b-b178c7ca0efa,,,,,,,True,,[],,,,,alexis,FA,,#alexisajinca-NBA-FA,,,248,,Alexis Ajinça,,,86,Alexis,,,,,['C'],{'channel_id': '1153292380313505792'},Ajinça,nba,,,,C,1268,,37.0,,ajinca,7.0
,2000-02-11,,,,tylerburton,,48bdbd7b-3d56-41ed-b64a-3cf0ee7beb11,,MEM,,,,,True,,[],20003641.0,,,,tyler,ACT,,#tylerburton-NBA-MEM-4,,,215,,Tyler Burton,,,79,Tyler,,Richmond,,,"['PF', 'SF']",{'channel_id': '1278148456128475136'},Burton,nba,,,,PF,4823,,25.0,4.0,burton,0.0
,1992-04-02,,,,stephanhicks,,1f677cb7-17e5-463b-ad25-ed888d28f1c2,,,,,,,True,,[],,Agoura (CA),,,stephan,FA,,#stephanhicks-NBA-FA,,,200,,Stephan Hicks,,,78,Stephan,,Cal State Northridge,,,"['SF', 'SG']",{'channel_id': '1153292394985181184'},Hicks,nba,,,,SG,1893,,33.0,,hicks,1.0
,1995-03-19,,,,dontegrantham,,11fb9289-f7e5-4495-aecc-0621e00a12f1,,,,,,,True,,[],,Hargrave Military Academy (VA),,,donte,FA,,#dontegrantham-NBA-FA,,,215,,Donte Grantham,,,80,Donte,,Clemson,,,"['PF', 'SF']",{'channel_id': '1153292067913355264'},Grantham,nba,,,,SF,1977,,30.0,,grantham,1.0
,1988-09-30,,,,chriswright,,602c4ed3-8df5-4192-9e49-cb465d931c98,,,,,,,False,,[],,Trotwood-Madison (OH),,,chris,RET,,#chriswright-NBA-FA,,,226,,Chris Wright,,,81,Chris,,Dayton,,,"['PF', 'SF']",{'channel_id': '1153293153747357696'},Wright,nba,,,,SF,1379,,37.0,,wright,2.0
,2006-12-21,,,,cooperflagg,,1d323a11-1758-4975-ba6f-1a03b7a2157c,,DAL,,1.0,1753899621158.0,,True,,[],20003444.0,Montverde Academy (FL),,,cooper,ACT,6548.0,#cooperflagg-NBA-DAL-32,,SF,221,,Cooper Flagg,,,80,Cooper,,Duke,,68.0,"['PG', 'SF', 'SG']",{'channel_id': '1243819697187590144'},Flagg,nba,,,,SF,4760,,18.0,32.0,flagg,0.0
,1988-08-23,,,,jeremylin,,287c389a-0499-4f80-ac4f-1a72366af999,,,,,1610056259506.0,,False,,[],,Palo Alto (CA),,,jeremy,RET,3168.0,#jeremylin-NBA-FA,,,200,,Jeremy Lin,,,75,Jeremy,,Harvard,,460.0,"['PG', 'SG']",{'channel_id': '1153292175681802240'},Lin,nba,,,,PG,1229,,37.0,,lin,9.0
,1991-03-27,,,,shaynewhittington,,15fc95b7-5f6d-4d71-beda-7d9605a0187b,,,,,,,False,,[],,Lawrence (MI),,,shayne,RET,,#shaynewhittington-NBA-FA,,,250,,Shayne Whittington,,,83,Shayne,,Western Michigan,,,"['C', 'PF']",{'channel_id': '1153293030044749824'},Whittington,nba,,,,PF,1501,,34.0,,whittington,2.0
,2002-07-19,,,,johnibroome,,2edce68b-39ae-4307-9136-8b31b5222039,,PHI,,4.0,1759420203973.0,,True,,[],20003471.0,Plant (FL),,,johni,ACT,6566.0,#johnibroome-NBA-PHI-22,,PF,249,,Johni Broome,,,81,Johni,,Auburn,,368.0,"['C', 'PF']",{'channel_id': '1244166973227544576'},Broome,nba,,,,C,4774,,23.0,22.0,broome,0.0
,1993-07-23,,,,brynforbes,,ca784446-05be-4f5e-8108-d7bb1736005a,,,,,1676487650262.0,,True,,[],,J. W. Sexton (MI),,699093.0,bryn,FA,3961.0,#brynforbes-NBA-FA,,,205,,Bryn Forbes,,,74,Bryn,,Michigan State,,,"['PG', 'SG']",{'channel_id': '1153292598148878336'},Forbes,nba,,,,SG,1715,,32.0,,forbes,6.0
,1998-06-29,,,,shamorieponds,,bb9ed086-01b4-48ba-80c6-40747d7abee4,,,,,1588006880307.0,,True,,[],,Thomas Jefferson (NY),,,shamorie,FA,4783.0,#shamorieponds-NBA-FA,,,175,,Shamorie Ponds,,,72,Shamorie,,St. John's,,,"['PG', 'SG']",{'channel_id': '1153293229878169600'},Ponds,nba,,,,PG,2071,,27.0,,ponds,1.0
,1999-12-03,,,,iversonmolinar,,7f697fb7-0a1d-4fec-b8b7-f06a6622aa6a,,,,,1668158491925.0,,True,,[],,Oaks Christian School (CA),,,iverson,FA,5729.0,#iversonmolinar-NBA-FA,,,190,,Iverson Molinar,,,75,Iverson,,Mississippi State,,,"['PG', 'SG']",{'channel_id': '1153292433417588736'},Molinar,nba,,,,PG,2426,,25.0,,molinar,1.0
,2000-04-13,,,,jcbutler,,aa1aa74f-f91c-48b1-98eb-f4f15005625d,,,,,,,True,,[],,The Prairie School (WI),,,jc,FA,,#jcbutler-NBA-FA,,,195,,JC Butler,,,77,JC,,UC Irvine,,,"['PF', 'SF']",{'channel_id': '1114326538800599040'},Butler,nba,,,,PF,2826,,25.0,,butler,0.0
,1984-11-23,,,,hiltonarmstrong,,91da23db-ca4f-4abd-a9e0-d8741c147d4f,,,,,,,True,,[],,Peekskill (NY),,,hilton,FA,,#hiltonarmstrong-NBA-FA,,,235,,Hilton Armstrong,,,83,Hilton,,UConn,,,"['C', 'PF']",{'channel_id': '1153292427302293504'},Armstrong,nba,,,,PF,1086,,40.0,,armstrong,6.0
,1992-11-18,,,,quincymiller,,f0ba938e-d631-48d3-9618-e0090a68a02d,,,,,,,True,,[],,Westchester Country Day (IL),,,quincy,FA,,#quincymiller-NBA-FA,,,210,,Quincy Miller,,,81,Quincy,,Baylor,,,"['PF', 'SF']",{'channel_id': '1153292970393358336'},Miller,nba,,,,SF,1478,,32.0,,miller,3.0
