player_id,rotowire_id,opta_id,search_rank,fantasy_data_id,sport,team_changed_at,oddsjam_id,height,swish_id,high_school,birth_state,injury_start_date,news_updated,active,gsis_id,injury_status,pandascore_id,weight,team,search_full_name,stats_id,years_exp,practice_description,yahoo_id,team_abbr,status,practice_participation,full_name,search_last_name,birth_city,age,fantasy_positions,sportradar_id,rotoworld_id,birth_country,depth_chart_position,last_name,metadata,number,espn_id,college,competitions,search_first_name,injury_body_part,injury_notes,depth_chart_order,position,player_id,first_name,hashtag,birth_date,kalshi_id
2796,,,,,nhl,,,70,9012970.0,,,,,True,,,,162,DET,tarohirose,,5.0,,,,ACT,,Taro Hirose,hirose,,,,74f7ebef-81dc-499c-b10a-53a68037de44,,,,Hirose,"{'birth_date': '1996-06-30', 'birth_place': 'Calgary, AB, CAN', 'college': 'Michigan State', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2018'}",25.0,,,[],taro,,,,LW,2796,Taro,#tarohirose-NHL-DET-25,,
3168,,,,,nhl,,,72,9024844.0,,,,,True,,,,209,WSH,zacfunk,,,,,,ACT,,Zac Funk,funk,,,,6d1276c3-106b-4a07-9516-c32732f5069d,,,,Funk,"{'birth_date': '2003-07-20', 'birth_place': 'Vernon, BC, CAN', 'channel_id': '1273880321439322112', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",71.0,,,[],zac,,,,RW,3168,Zac,#zacfunk-NHL-WSH-71,,
2771,,,,,nhl,,,74,,,,,,True,,,,185,VAN,quinnschmiemann,,,,,,ACT,,Quinn Schmiemann,schmiemann,,,,427bad01-843c-491a-ad00-43e3a26c0ecf,,,,Schmiemann,"{'birth_date': '2001-07-27', 'birth_place': 'Red Deer, AB, CAN', 'college': '', 'draft_pick': '182', 'draft_round': '6', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}",49.0,,,[],quinn,,,,D,2771,Quinn,#quinnschmiemann-NHL-VAN-49,,
1850,,,,,nhl,,,71,9013924.0,,,,,True,,,,186,VGK,grigoridenisenko,,4.0,,,,ACT,,Grigori Denisenko,denisenko,,,,78b90563-1f98-4059-b78d-748ca4907ed1,,,,Denisenko,"{'birth_date': '2000-06-24', 'birth_place': 'Novosibirsk,, RUS', 'channel_id': '1162642304624787456', 'college': '', 'draft_pick': '15', 'draft_round': '1', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2020'}",47.0,,,[],grigori,,,,LW,1850,Grigori,#grigoridenisenko-NHL-VGK-47,,
2842,,,,,nhl,,,72,,,,,,True,,,,194,EDM,gregmckegg,,10.0,,,,ACT,,Greg McKegg,mckegg,,,,952a16c1-2135-42bd-8c93-f6383e1e9ad7,,,,McKegg,"{'birth_date': '1992-06-17', 'birth_place': 'St. Thomas, ON, CAN', 'college': '', 'draft_pick': '62', 'draft_round': '3', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2013'}",15.0,,,[],greg,,,,C,2842,Greg,#gregmckegg-NHL-EDM-15,,
3891,,,,,nhl,,,69,,,,,,True,,,,161,CBJ,jeremyloranger,,,,,,UDP,,Jeremy Loranger,loranger,,,,290f33fb-df2c-4988-9da8-b3644da73606,,,,Loranger,"{'birth_date': '2007-06-15', 'birth_place': 'Trois-Rivieres, QC, CAN', 'channel_id': '1244828822084276224', 'college': '', 'draft_pick': '198', 'draft_round': '7', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",,,,[],jeremy,,,,C,3891,Jeremy,#jeremyloranger-NHL-CBJ,,
3808,,,,,nhl,,,74,,,,,,True,,,,205,OTT,blakevanek,,,,,,ACT,,Blake Vanek,vanek,,,,bd0a69a0-dce3-402c-a0c8-fc25e35a01bb,,,,Vanek,"{'birth_date': '2007-08-16', 'birth_place': 'Stillwater, MN, USA', 'channel_id': '1244768438535081984', 'college': '', 'draft_pick': '93', 'draft_round': '3', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",17.0,,,[],blake,,,,RW,3808,Blake,#blakevanek-NHL-OTT-17,,
1101,,,,,nhl,,,74,8474161.0,,,,,True,,,,216,ARI,jakubvoracek,,15.0,,,,IR,,Jakub Voracek,voracek,,,,433931d7-0f24-11e2-8525-18a905767e44,,,,Voracek,"{'birth_date': '1989-08-15', 'birth_place': 'Kladno,, CZE', 'college': '', 'draft_pick': '7', 'draft_round': '1', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2008'}",93.0,,,[],jakub,,,,RW,1101,Jakub,#jakubvoracek-NHL-ARI-93,,
2430,,,,,nhl,,,67,9015628.0,,,,,True,,,,180,NSH,oasizwiesblatt,,,,,,ACT,,Oasiz Wiesblatt,wiesblatt,,,,76fc23cb-ca89-420e-8cbb-bc14b2f832fa,,,,Wiesblatt,"{'birth_date': '2004-04-08', 'birth_place': 'Vancouver, BC, CAN', 'channel_id': '1274605161649545216', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",97.0,,,[],oasiz,,,,C,2430,Oasiz,#oasizwiesblatt-NHL-NSH-97,,
1735,,,,,nhl,,,73,8473986.0,,,,,True,,,,192,ANA,alexkillorn,,13.0,,,,ACT,,Alex Killorn,killorn,,,,9786d7ed-73de-11e2-a3e0-f4ce4684ea4c,,,,Killorn,"{'birth_date': '1989-09-14', 'birth_place': 'Halifax, NS, CAN', 'channel_id': '1157131347190370304', 'college': 'Harvard', 'draft_pick': '77', 'draft_round': '3', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2012'}",17.0,,,[],alex,,,,LW,1735,Alex,#alexkillorn-NHL-ANA-17,,
3800,,,,,nhl,,,73,,,,,,True,,,,187,BOS,colechandler,,,,,,UDP,,Cole Chandler,chandler,,,,3c9074a8-9fbf-4371-b1e2-25cdcd463c83,,,,Chandler,"{'birth_date': '2007-05-01', 'birth_place': 'Bedford, NS, CAN', 'channel_id': '1244768431304101888', 'college': '', 'draft_pick': '133', 'draft_round': '5', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",,,,[],cole,,,,C,3800,Cole,#colechandler-NHL-BOS,,
3352,,,,,nhl,,,75,9024908.0,,,,,True,,,,183,CAR,dominikbadinka,,,,,,ACT,,Dominik Badinka,badinka,,,,3a835a60-8bd7-418c-b965-ac7940e798f8,,,,Badinka,"{'birth_date': '2005-11-27', 'birth_place': 'Chomutov,, CZE', 'channel_id': '1274303074545963008', 'college': '', 'draft_pick': '34', 'draft_round': '2', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",67.0,,,[],dominik,,,,D,3352,Dominik,#dominikbadinka-NHL-CAR-67,,
1308,,,,,nhl,,,74,9014018.0,,,,,True,,,,201,MIN,mattboldy,,4.0,,,,ACT,,Matt Boldy,boldy,,,,9c3cd0d9-87bb-4000-8830-927325358ed0,,,,Boldy,"{'birth_date': '2001-04-05', 'birth_place': 'Milford, MA, USA', 'channel_id': '1157131035318702080', 'college': 'Boston College', 'draft_pick': '12', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2021'}",12.0,,,[],matt,,,,LW,1308,Matt,#mattboldy-NHL-MIN-12,,
2276,,,,,nhl,,,74,9012786.0,,,,,True,,,,198,TOR,bogroulx,,4.0,,,,ACT,,Bo Groulx,groulx,,,,afbcf4f1-3b0d-4e84-a69c-c8b4e6325ddb,,,,Groulx,"{'birth_date': '2000-02-06', 'birth_place': 'Rouen,, FRA', 'channel_id': '1183842021039673344', 'college': '', 'draft_pick': '54', 'draft_round': '2', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2021'}",29.0,,,[],bo,,,,C,2276,Bo,#bogroulx-NHL-TOR-29,,
2056,,,,,nhl,,,75,,,,,,True,,,,183,PHI,egorzavragin,,,,,,NWT,,Egor Zavragin,zavragin,,,,d3b7c3fd-f998-4c65-ba24-5a5464070ad9,,,,Zavragin,"{'birth_date': '2005-08-23', 'birth_place': 'Novosibirsk,, RUS', 'college': '', 'draft_pick': '87', 'draft_round': '3', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",,,,[],egor,,,,G,2056,Egor,#egorzavragin-NHL-PHI,,
2778,,,,,nhl,,,72,9015074.0,,,,,True,,,,174,VAN,cooperwalker,,,,,,ACT,,Cooper Walker,walker,,,,8c52d4a8-0fc6-4dc5-bcc0-cf4c6745dba6,,,,Walker,"{'birth_date': '2002-07-11', 'birth_place': 'Cambridge, ON, CAN', 'channel_id': '1274242669182201856', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",93.0,,,[],cooper,,,,C,2778,Cooper,#cooperwalker-NHL-VAN-93,,
3860,,,,,nhl,,,77,,,,,,True,,,,177,UTA,maxpsenicka,,,,,,ACT,,Max Psenicka,psenicka,,,,50cb8e9c-1b10-4419-aa9d-6ae3427449ce,,,,Psenicka,"{'birth_date': '2007-01-18', 'birth_place': 'Praha,, CZE', 'channel_id': '1244768489726562304', 'college': '', 'draft_pick': '46', 'draft_round': '2', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",47.0,,,[],max,,,,D,3860,Max,#maxpsenicka-NHL-UTA-47,,
3955,,,,,nhl,,,71,,,,,,True,,,,180,BUF,redmondsavage,,,,,,ACT,,Redmond Savage,savage,,,,150d9d45-9956-4cf7-8502-df872eb1abf0,,,,Savage,"{'birth_date': '2003-05-15', 'birth_place': 'Scottsdale, AZ, USA', 'channel_id': '1273819830037794816', 'college': 'Miami (OH)', 'draft_pick': '114', 'draft_round': '4', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}",81.0,,,[],redmond,,,,C,3955,Redmond,#redmondsavage-NHL-BUF-81,,
1539,,,,,nhl,,,73,9000951.0,,,,,True,,,,222,TOR,michaelpezzetta,,4.0,,,,ACT,,Michael Pezzetta,pezzetta,,,,5ff0035b-9e2f-4e2e-be2b-fe6eec1228ab,,,,Pezzetta,"{'birth_date': '1998-03-13', 'birth_place': 'Toronto, ON, CAN', 'channel_id': '1157131165639921664', 'college': '', 'draft_pick': '160', 'draft_round': '6', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2021'}",61.0,,,[],michael,,,,LW,1539,Michael,#michaelpezzetta-NHL-TOR-61,,
1938,,,,,nhl,,,72,9014708.0,,,,,True,,,,201,TB,pontusholmberg,,3.0,,,,ACT,,Pontus Holmberg,holmberg,,,,3d01b1e2-e47b-46b1-934e-2fb79f2c26ec,,,,Holmberg,"{'birth_date': '1999-03-09', 'birth_place': 'Vasteras,, SWE', 'channel_id': '1157131177069400064', 'college': '', 'draft_pick': '156', 'draft_round': '6', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2022'}",29.0,,,[],pontus,,,,RW,1938,Pontus,#pontusholmberg-NHL-TB-29,,
1471,,,,,nhl,,,75,8475745.0,,,,,True,,,,215,CBJ,charliecoyle,,13.0,,,,ACT,,Charlie Coyle,coyle,,,,f7022a02-6f00-11e2-a3e0-f4ce4684ea4c,,,,Coyle,"{'birth_date': '1992-03-02', 'birth_place': 'East Weymouth, MA, USA', 'channel_id': '1157131127438200832', 'college': 'Boston University', 'draft_pick': '28', 'draft_round': '1', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2012'}",3.0,,,[],charlie,,,,C,1471,Charlie,#charliecoyle-NHL-CBJ-3,,
3696,,,,,nhl,,,76,9025275.0,,,,,True,,,,194,EDM,rhyspederson,,,,,,ACT,,Rhys Pederson,pederson,,,,c0bd0a09-a485-44fa-ba69-7a17cc342aca,,,,Pederson,"{'birth_date': '2006-09-08', 'birth_place': 'Stettler, AB, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",,,,[],rhys,,,,D,3696,Rhys,#rhyspederson-NHL-EDM,,
1368,,,,,nhl,,,73,9001066.0,,,,,True,,,,196,STL,pavelbuchnevich,,9.0,,,,ACT,,Pavel Buchnevich,buchnevich,,,,3c40590c-a917-4b17-8893-886524e10803,,,,Buchnevich,"{'birth_date': '1995-04-17', 'birth_place': 'Cherepovets,, RUS', 'channel_id': '1157131070286614528', 'college': '', 'draft_pick': '75', 'draft_round': '3', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2016'}",89.0,,,[],pavel,,,,LW,1368,Pavel,#pavelbuchnevich-NHL-STL-89,,
1285,,,,,nhl,,,72,8477919.0,,,,,True,,,,184,SEA,frederickgaudreau,,9.0,,,,ACT,,Frederick Gaudreau,gaudreau,,,,083b38d0-e413-4582-ae06-a605676743b2,,,,Gaudreau,"{'birth_date': '1993-05-01', 'birth_place': 'Bromont, QC, CAN', 'channel_id': '1157131026418388992', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2016'}",89.0,,,[],frederick,,,,C,1285,Frederick,#frederickgaudreau-NHL-SEA-89,,
2793,,,,,nhl,,,78,9000921.0,,,,,True,,,,222,DET,timgettinger,,6.0,,,,IR,,Tim Gettinger,gettinger,,,,3eaea946-5c6a-463d-8075-37d86e154f83,,,,Gettinger,"{'birth_date': '1998-04-14', 'birth_place': 'North Olmsted, OH, USA', 'channel_id': '1157131100405911552', 'college': '', 'draft_pick': '141', 'draft_round': '5', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2018'}",26.0,,,[],tim,,,,LW,2793,Tim,#timgettinger-NHL-DET-26,,
2446,,,,,nhl,,,74,9014467.0,,,,,True,,,,194,CBJ,curtishall,,,,,,ACT,,Curtis Hall,hall,,,,28f8cb68-de40-4eca-a177-081ac0458c05,,,,Hall,"{'birth_date': '2000-04-26', 'birth_place': 'Princeton, NJ, USA', 'college': 'Yale', 'draft_pick': '119', 'draft_round': '4', 'draft_year': '2018', 'high_school': '', 'rookie_year': ''}",20.0,,,[],curtis,,,,C,2446,Curtis,#curtishall-NHL-CBJ-20,,
2567,,,,,nhl,,,71,9013744.0,,,,,True,,,,183,MIN,elliotdesnoyers,,,,,,ACT,,Elliot Desnoyers,desnoyers,,,,5bdf893f-3aff-42a3-980f-71f8bc0199e2,,,,Desnoyers,"{'birth_date': '2002-01-21', 'birth_place': 'St-Hyacinthe, QC, CAN', 'channel_id': '1274061440554123264', 'college': '', 'draft_pick': '135', 'draft_round': '5', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",72.0,,,[],elliot,,,,LW,2567,Elliot,#elliotdesnoyers-NHL-MIN-72,,
3193,,,,,nhl,,,72,9014132.0,,,,,True,,,,204,PIT,tristanbroz,,,,,,ACT,,Tristan Broz,broz,,,,eeb62000-3513-4b3c-9365-1bc5576124fe,,,,Broz,"{'birth_date': '2002-10-10', 'birth_place': 'River Falls, WI, USA', 'channel_id': '1274423899634827264', 'college': 'Denver', 'draft_pick': '58', 'draft_round': '2', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}",26.0,,,[],tristan,,,,C,3193,Tristan,#tristanbroz-NHL-PIT-26,,
1268,,,,,nhl,,,76,9013497.0,,,,,True,,,,212,STL,philipbroberg,,4.0,,,,ACT,,Philip Broberg,broberg,,,,6652f08a-154f-429f-9bf5-e7545cceed71,,,,Broberg,"{'birth_date': '2001-06-25', 'birth_place': 'Orebro,, SWE', 'channel_id': '1157131075063926784', 'college': '', 'draft_pick': '8', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2021'}",6.0,,,[],philip,,,,D,1268,Philip,#philipbroberg-NHL-STL-6,,
1893,,,,,nhl,,,72,9001026.0,,,,,True,,,,190,SJ,lucascarlsson,,6.0,,,,ACT,,Lucas Carlsson,carlsson,,,,dcb150e9-eeeb-4d58-81e4-ef08526ac87f,,,,Carlsson,"{'birth_date': '1997-07-05', 'birth_place': 'Gavle,, SWE', 'channel_id': '1157130948563718144', 'college': '', 'draft_pick': '110', 'draft_round': '4', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2019'}",32.0,,,[],lucas,,,,D,1893,Lucas,#lucascarlsson-NHL-SJ-32,,
3724,,,,,nhl,,,74,,,,,,True,,,,199,PHI,devinkaplan,,1.0,,,,ACT,,Devin Kaplan,kaplan,,,,bd19e99b-138f-4b1b-9b2b-c071b091f057,,,,Kaplan,"{'birth_date': '2004-01-10', 'birth_place': 'Bridgewater, NJ, USA', 'channel_id': '1217951793661607936', 'college': 'Boston University', 'draft_pick': '69', 'draft_round': '3', 'draft_year': '2022', 'high_school': '', 'rookie_year': '2024'}",12.0,,,[],devin,,,,RW,3724,Devin,#devinkaplan-NHL-PHI-12,,
1977,,,,,nhl,,,73,9015369.0,,,,,True,,,,215,LA,koehnziemmer,,,,,,ACT,,Koehn Ziemmer,ziemmer,,,,576a0f7a-34a0-4ccb-a3b1-446b926a2660,,,,Ziemmer,"{'birth_date': '2004-12-08', 'birth_place': 'Mayerthorpe, AB, CAN', 'channel_id': '1274605110269321216', 'college': '', 'draft_pick': '78', 'draft_round': '3', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",89.0,,,[],koehn,,,,RW,1977,Koehn,#koehnziemmer-NHL-LA-89,,
3480,,,,,nhl,,,71,9025119.0,,,,,True,,,,194,NYR,gavinhain,,,,,,ACT,,Gavin Hain,hain,,,,55ddcb73-c484-4b3b-82e0-85b3294abb74,,,,Hain,"{'birth_date': '2000-04-03', 'birth_place': 'Grand Rapids, MN, USA', 'channel_id': '1274605207451344896', 'college': 'North Dakota', 'draft_pick': '174', 'draft_round': '6', 'draft_year': '2018', 'high_school': '', 'rookie_year': ''}",56.0,,,[],gavin,,,,C,3480,Gavin,#gavinhain-NHL-NYR-56,,
3966,,,,,nhl,,,75,,,,,,True,,,,190,COL,taylormakar,,,,,,ACT,,Taylor Makar,makar,,,,65894ace-1cf6-404a-a5ca-49c049a01ad7,,,,Makar,"{'birth_date': '2001-03-13', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1273880233749008384', 'college': 'UMass', 'draft_pick': '220', 'draft_round': '7', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}",16.0,,,[],taylor,,,,LW,3966,Taylor,#taylormakar-NHL-COL-16,,
1379,,,,,nhl,,,78,9012209.0,,,,,True,,,,222,STL,alexeytoropchenko,,4.0,,,,ACT,,Alexey Toropchenko,toropchenko,,,,869917c1-faa3-499f-8840-64476e6a2ef6,,,,Toropchenko,"{'birth_date': '1999-06-25', 'birth_place': 'Moscow,, RUS', 'channel_id': '1157131076028616704', 'college': '', 'draft_pick': '113', 'draft_round': '4', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2021'}",13.0,,,[],alexey,,,,RW,1379,Alexey,#alexeytoropchenko-NHL-STL-13,,
3912,,,,,nhl,,,75,,,,,,True,,,,186,TOR,harrynansi,,,,,,ACT,,Harry Nansi,nansi,,,,7a39ab00-5286-4e6a-8304-0f139c973882,,,,Nansi,"{'birth_date': '2007-09-10', 'birth_place': 'Brossard, QC, CAN', 'channel_id': '1244828839985565696', 'college': '', 'draft_pick': '153', 'draft_round': '5', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",73.0,,,[],harry,,,,C,3912,Harry,#harrynansi-NHL-TOR-73,,
1229,,,,,nhl,,,73,8476455.0,,,,,True,,,,215,COL,gabriellandeskog,,14.0,,,,ACT,,Gabriel Landeskog,landeskog,,,,42a88700-0f24-11e2-8525-18a905767e44,,,,Landeskog,"{'birth_date': '1992-11-23', 'birth_place': 'Stockholm,, SWE', 'channel_id': '1157130999147024384', 'college': '', 'draft_pick': '2', 'draft_round': '1', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2011'}",92.0,,,[],gabriel,,,,LW,1229,Gabriel,#gabriellandeskog-NHL-COL-92,,
1501,,,,,nhl,,,76,8475766.0,,,,,True,,,,210,DET,austinwatson,,13.0,,,,ACT,,Austin Watson,watson,,,,050e418a-3136-4841-88e1-ab9ba85aafdc,,,,Watson,"{'birth_date': '1992-01-13', 'birth_place': 'Ann Arbor, MI, USA', 'channel_id': '1157432899704733696', 'college': '', 'draft_pick': '18', 'draft_round': '1', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2012'}",24.0,,,[],austin,,,,LW,1501,Austin,#austinwatson-NHL-DET-24,,
3934,,,,,nhl,,,74,,,,,,True,,,,190,WSH,jacksoncrowder,,,,,,UDP,,Jackson Crowder,crowder,,,,c7d45f0b-e378-4fc1-b521-9ee07cb8987e,,,,Crowder,"{'birth_date': '2007-04-26', 'birth_place': 'Allen, TX, USA', 'channel_id': '1244828858671190016', 'college': '', 'draft_pick': '155', 'draft_round': '5', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",,,,[],jackson,,,,C,3934,Jackson,#jacksoncrowder-NHL-WSH,,
2978,,,,,nhl,,,71,9013057.0,,,,,True,,,,184,BOS,victorsoderstrom,,5.0,,,,ACT,,Victor Soderstrom,soderstrom,,,,d8e2a2ff-94fd-4e83-8fa0-b10085c8a652,,,,Soderstrom,"{'birth_date': '2001-02-26', 'birth_place': 'Gavle,, SWE', 'channel_id': '1268142493749227520', 'college': '', 'draft_pick': '11', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2020'}",29.0,,,[],victor,,,,D,2978,Victor,#victorsoderstrom-NHL-BOS-29,,
4021,,,,,nhl,,,74,,,,,,True,,,,203,CGY,carterwilkie,,,,,,ACT,,Carter Wilkie,wilkie,,,,da0b74aa-7305-43cb-8313-a758c680a2a4,,,,Wilkie,"{'birth_date': '2000-04-03', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1274303003897106432', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",96.0,,,[],carter,,,,RW,4021,Carter,#carterwilkie-NHL-CGY-96,,
3653,,,,,nhl,,,75,9025235.0,,,,,True,,,,170,CGY,lukemcnamara,,,,,,ACT,,Luke McNamara,mcnamara,,,,bd2be634-ba3d-400e-955f-40dda9a2328d,,,,McNamara,"{'birth_date': '2005-03-02', 'birth_place': 'Mississauga, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",95.0,,,[],luke,,,,C,3653,Luke,#lukemcnamara-NHL-CGY-95,,
1715,,,,,nhl,,,76,9013415.0,,,,,True,,,,209,VAN,drewoconnor,,5.0,,,,ACT,,Drew O'Connor,oconnor,,,,eb79d48e-0d6d-43bd-8a7c-dd3e2843a06a,,,,O'Connor,"{'birth_date': '1998-06-09', 'birth_place': 'Chatham, NJ, USA', 'channel_id': '1157131263249764352', 'college': 'Dartmouth', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2020'}",18.0,,,[],drew,,,,LW,1715,Drew,#drewoconnor-NHL-VAN-18,,
3124,,,,,nhl,,,73,9015046.0,,,,,True,,,,174,NJ,spencersova,,,,,,ACT,,Spencer Sova,sova,,,,27240570-059d-439b-88f4-5d31da148185,,,,Sova,"{'birth_date': '2004-01-10', 'birth_place': 'Windsor, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",74.0,,,[],spencer,,,,D,3124,Spencer,#spencersova-NHL-NJ-74,,
2071,,,,,nhl,,,70,,,,,,True,,,,188,LA,ryanconmy,,,,,,NWT,,Ryan Conmy,conmy,,,,6123d5ff-68e4-4058-989a-150b40154793,,,,Conmy,"{'birth_date': '2004-10-23', 'birth_place': 'Fort Walton Beach, FL, USA', 'college': '', 'draft_pick': '182', 'draft_round': '6', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",,,,[],ryan,,,,RW,2071,Ryan,#ryanconmy-NHL-LA,,
3552,,,,,nhl,,,74,9025173.0,,,,,True,,,,195,VAN,zackarysandhu,,,,,,ACT,,Zackary Sandhu,sandhu,,,,dee541e3-9e2a-45b7-9638-b5eb878163b3,,,,Sandhu,"{'birth_date': '2005-12-20', 'birth_place': 'Toronto, ON, CAN', 'channel_id': '1274242675175862272', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",15.0,,,[],zackary,,,,D,3552,Zackary,#zackarysandhu-NHL-VAN-15,,
3682,,,,,nhl,,,70,9025257.0,,,,,True,,,,174,PIT,beaujelsma,,,,,,ACT,,Beau Jelsma,jelsma,,,,461f689e-e68a-4e35-b6d7-1d4e5d9b4c0e,,,,Jelsma,"{'birth_date': '2004-04-28', 'birth_place': 'London, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",76.0,,,[],beau,,,,LW,3682,Beau,#beaujelsma-NHL-PIT-76,,
3399,,,,,nhl,,,73,9025092.0,,,,,True,,,,190,STL,antoinedorion,,,,,,ACT,,Antoine Dorion,dorion,,,,6e45aa05-8684-4a28-9dbb-8cef0acd4173,,,,Dorion,"{'birth_date': '2005-11-02', 'birth_place': 'Orleans, ON, CAN', 'channel_id': '1274242715499900928', 'college': '', 'draft_pick': '209', 'draft_round': '7', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",86.0,,,[],antoine,,,,C,3399,Antoine,#antoinedorion-NHL-STL-86,,
3144,,,,,nhl,,,73,9015802.0,,,,,True,,,,211,TOR,nolandillingham,,,,,,ACT,,Nolan Dillingham,dillingham,,,,c5dc936f-b820-4b52-b34e-60770dc775f1,,,,Dillingham,"{'birth_date': '2002-06-22', 'birth_place': 'Mississauga, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",62.0,,,[],nolan,,,,D,3144,Nolan,#nolandillingham-NHL-TOR-62,,
2426,,,,,nhl,,,77,9014008.0,,,,,True,,,,203,FLA,daniiltarasov,,4.0,,,,ACT,,Daniil Tarasov,tarasov,,,,5d663105-1f22-43a6-b6f0-8a133c5dda35,,,,Tarasov,"{'birth_date': '1999-03-27', 'birth_place': 'Novokuznetsk,, RUS', 'channel_id': '1157131088917712896', 'college': '', 'draft_pick': '86', 'draft_round': '3', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2021'}",40.0,,,[],daniil,,,,G,2426,Daniil,#daniiltarasov-NHL-FLA-40,,
2826,,,,,nhl,,,77,9001002.0,,,,,True,,,,225,NYI,ottokoivula,,4.0,,,,ACT,,Otto Koivula,koivula,,,,b6f68395-cc3c-44e3-9638-81a197ea6120,,,,Koivula,"{'birth_date': '1998-09-01', 'birth_place': 'Nokia,, FIN', 'college': '', 'draft_pick': '120', 'draft_round': '4', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2019'}",36.0,,,[],otto,,,,LW,2826,Otto,#ottokoivula-NHL-NYI-36,,
1086,,,,,nhl,,,73,9012731.0,,,,,True,,,,196,UTA,seandurzi,,4.0,,,,ACT,,Sean Durzi,durzi,,,,a6c0a0de-646d-42b6-8684-9ca21070476b,,,,Durzi,"{'birth_date': '1998-10-21', 'birth_place': 'Mississauga, ON, CAN', 'channel_id': '1157131362273087488', 'college': '', 'draft_pick': '52', 'draft_round': '2', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2021'}",50.0,,,[],sean,,,,D,1086,Sean,#seandurzi-NHL-UTA-50,,
3963,,,,,nhl,,,70,,,,,,True,,,,201,COL,marksenden,,,,,,ACT,,Mark Senden,senden,,,,0a718398-347d-47e0-a219-17ace4ecd3b2,,,,Senden,"{'birth_date': '1998-01-22', 'birth_place': 'Medina, MN, USA', 'channel_id': '1273880230120935424', 'college': 'North Dakota', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",51.0,,,[],mark,,,,LW,3963,Mark,#marksenden-NHL-COL-51,,
