id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,collegeId,is_latest
6461,nba,Markieff Morris,Markieff,Morris,PF,88.0,False,245.0,81.0,36.0,1989-09-02T07:00Z,13.0,Philadelphia,PA,USA,2011.0,Kansas,collegeAthlete,2011.0,1.0,13.0,PHX,LAL,2025-10-11T14:57:39.617110,2305.0,0
4278039,nba,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,SG,7.0,True,205.0,77.0,27.0,1998-09-02T07:00Z,5.0,Toronto,ON,Canada,2019.0,Virginia Tech,collegeAthlete,2019.0,1.0,17.0,BKN,ATL,2025-10-11T14:57:39.617110,259.0,0
4592965,nba,Tristen Newton,Tristen,Newton,G,13.0,True,190.0,77.0,24.0,2001-04-26T07:00Z,1.0,El Paso,TX,USA,,UConn,collegeAthlete,2024.0,2.0,49.0,IND,MIN,2025-10-11T14:57:39.617110,41.0,0
4873201,nba,Asa Newell,Asa,Newell,F,14.0,True,220.0,83.0,20.0,2005-10-05T07:00Z,,Destin,FL,USA,,Georgia,collegeAthlete,2025.0,1.0,23.0,NO,ATL,2025-10-11T14:57:39.617110,61.0,0
4431679,nba,Precious Achiuwa,Precious,Achiuwa,PF,8.0,True,243.0,80.0,26.0,1999-09-19T07:00Z,5.0,Queens,NY,USA,2020.0,Memphis,collegeAthlete,2020.0,1.0,20.0,MIA,MIA,2025-10-11T14:57:39.617110,235.0,0
2991235,nba,Steven Adams,Steven,Adams,C,12.0,True,265.0,83.0,32.0,1993-07-20T07:00Z,12.0,Rotorua,,New Zealand,2013.0,Pittsburgh,collegeAthlete,2013.0,1.0,12.0,OKC,HOU,2025-10-11T14:57:39.617110,221.0,0
4066261,nba,Bam Adebayo,Bam,Adebayo,C,13.0,True,255.0,81.0,28.0,1997-07-18T07:00Z,8.0,Newark,NJ,USA,2017.0,Kentucky,collegeAthlete,2017.0,1.0,14.0,MIA,MIA,2025-10-11T14:57:39.617110,96.0,0
4397018,nba,Ochai Agbaji,Ochai,Agbaji,G,30.0,True,215.0,77.0,25.0,2000-04-20T07:00Z,3.0,Kansas City,MO,USA,,Kansas,collegeAthlete,2022.0,1.0,14.0,CLE,TOR,2025-10-11T14:57:39.617110,2305.0,0
4433268,nba,Trey Alexander,Trey,Alexander,G,23.0,True,185.0,76.0,22.0,2003-05-02T07:00Z,1.0,Oklahoma City,OK,USA,,Creighton,collegeAthlete,,,,,NO,2025-10-11T14:57:39.617110,156.0,0
4397233,nba,Pete Nance,Pete,Nance,F,35.0,True,220.0,82.0,25.0,2000-02-19T08:00Z,2.0,Akron,OH,USA,,North Carolina,collegeAthlete,,,,,MIL,2025-10-11T14:57:39.617110,153.0,0
3135045,nba,Grayson Allen,Grayson,Allen,SG,8.0,True,198.0,76.0,30.0,1995-10-08T07:00Z,7.0,Jacksonville,FL,USA,2018.0,Duke,collegeAthlete,2018.0,1.0,21.0,UTAH,PHX,2025-10-11T14:57:39.617110,150.0,0
5281137,nba,Saliou Niang,Saliou,Niang,G,,False,204.0,80.0,21.0,2004-05-14T07:00Z,,,,,,,,2025.0,2.0,58.0,CLE,CLE,2025-10-11T14:57:39.617110,,0
4432932,nba,Max Abmas,Max,Abmas,G,30.0,True,175.0,72.0,24.0,2001-04-02T07:00Z,,Rockwall,TX,USA,,Texas,collegeAthlete,,,,,UTAH,2025-10-11T14:57:39.617110,251.0,0
4396909,nba,Aaron Nesmith,Aaron,Nesmith,SF,23.0,True,215.0,78.0,25.0,1999-10-16T07:00Z,5.0,Charleston,SC,USA,2020.0,Vanderbilt,direct,2020.0,1.0,14.0,BOS,IND,2025-10-11T14:57:39.617110,238.0,0
4277869,nba,Jose Alvarado,Jose,Alvarado,PG,15.0,True,179.0,72.0,27.0,1998-04-12T07:00Z,4.0,Brooklyn,NY,USA,,Georgia Tech,collegeAthlete,,,,,NO,2025-10-11T14:57:39.617110,59.0,0
4702442,nba,Matthew Murrell,Matthew,Murrell,G,15.0,True,205.0,76.0,23.0,2001-12-19T08:00Z,,Memphis,TN,USA,,Ole Miss,collegeAthlete,,,,,UTAH,2025-10-11T14:57:39.617110,145.0,0
3133602,nba,Svi Mykhailiuk,Svi,Mykhailiuk,SG,10.0,True,205.0,79.0,28.0,1997-06-10T07:00Z,7.0,Cherkasy,,Ukraine,2018.0,Kansas,collegeAthlete,2018.0,2.0,47.0,LAL,UTAH,2025-10-11T14:57:39.617110,2305.0,0
5144071,nba,Eli John N'Diaye,Eli John,N'Diaye,C,30.0,True,209.0,80.0,21.0,2004-06-26T07:00Z,,Dakar,,Senegal,,,,,,,,ATL,2025-10-11T14:57:39.617110,,0
4873138,nba,Ace Bailey,Ace,Bailey,G,19.0,True,210.0,80.0,19.0,2006-08-13T07:00Z,,Chattanooga,TN,USA,,Rutgers,collegeAthlete,2025.0,1.0,5.0,UTAH,UTAH,2025-10-11T14:57:39.617110,164.0,0
4594326,nba,Kris Murray,Kris,Murray,F,24.0,True,216.0,80.0,25.0,2000-08-19T07:00Z,2.0,Cedar Rapids,IA,USA,,Iowa,collegeAthlete,2023.0,1.0,23.0,POR,POR,2025-10-07T19:48:55.648566,,0
4398029,nba,Dwight Murray Jr.,Dwight,Murray Jr.,G,19.0,False,180.0,72.0,25.0,2000-01-31T08:00Z,,Austell,GA,USA,,Rider,collegeAthlete,,,,,ATL,2025-10-07T19:48:55.648566,,0
4397821,nba,Nate Williams,Nate,Williams,G,19.0,True,205.0,77.0,26.0,1999-02-12T08:00Z,3.0,Rochester,NY,USA,,Buffalo,collegeAthlete,,,,,LAL,2025-10-07T19:48:55.648566,,0
4683935,nba,Blake Wesley,Blake,Wesley,G,1.0,True,185.0,75.0,22.0,2003-03-16T08:00Z,3.0,South Bend,IN,USA,,Notre Dame,collegeAthlete,2022.0,1.0,25.0,SA,POR,2025-10-07T19:48:55.648566,,0
4593803,nba,Jalen Williams,Jalen,Williams,F,8.0,True,211.0,77.0,24.0,2001-04-14T07:00Z,3.0,Gilbert,AZ,USA,,Santa Clara,collegeAthlete,2022.0,1.0,12.0,OKC,OKC,2025-10-07T19:48:55.648566,,0
4395712,nba,Andrew Nembhard,Andrew,Nembhard,PG,2.0,True,191.0,76.0,25.0,2000-01-16T08:00Z,3.0,Aurora,ON,Canada,,Gonzaga,collegeAthlete,2022.0,2.0,31.0,IND,IND,2025-10-07T19:48:55.648566,,0
4433133,nba,Jahmir Young,Jahmir,Young,G,,True,185.0,73.0,24.0,2000-10-07T07:00Z,1.0,Upper Marlboro,MD,USA,,Maryland,collegeAthlete,,,,,MIA,2025-10-07T19:48:55.648566,,0
4706557,nba,Chris Youngblood,Chris,Youngblood,G,3.0,True,221.0,76.0,23.0,2002-02-09T08:00Z,,Tuscaloosa,AL,USA,,Alabama,collegeAthlete,,,,,OKC,2025-10-07T19:48:55.648566,,0
4683681,nba,Fanbo Zeng,Fanbo,Zeng,F,,True,199.0,83.0,22.0,2003-01-11T08:00Z,,,,,,,,,,,,BKN,2025-10-07T19:48:55.648566,,0
5230864,nba,Tom Wilson,Tom,Wilson,F,12.0,True,,,,,,,,,,,,,,,,MEL,2025-10-07T19:48:55.648566,,0
4278078,nba,P.J. Washington,P.J.,Washington,PF,25.0,True,230.0,78.0,27.0,1998-08-23T07:00Z,6.0,Louisville,KY,USA,2019.0,Kentucky,collegeAthlete,2019.0,1.0,12.0,CHA,DAL,2025-10-07T19:48:55.648566,,0
4397227,nba,Vince Williams Jr.,Vince,Williams Jr.,G,5.0,True,205.0,76.0,25.0,2000-08-30T07:00Z,3.0,Toledo,OH,USA,,VCU,collegeAthlete,2022.0,2.0,47.0,MEM,MEM,2025-10-07T19:48:55.648566,,0
4397040,nba,Brandon Williams,Brandon,Williams,G,10.0,True,190.0,73.0,25.0,1999-11-22T08:00Z,3.0,Los Angeles,CA,USA,,Arizona,collegeAthlete,,,,,DAL,2025-10-07T19:48:55.648566,,0
4278355,nba,Obi Toppin,Obi,Toppin,PF,1.0,True,220.0,81.0,27.0,1998-03-04T08:00Z,5.0,Brooklyn,NY,USA,2020.0,Dayton,collegeAthlete,2020.0,1.0,8.0,NY,IND,2025-10-07T19:48:55.648566,,0
4066211,nba,Robert Williams III,Robert,Williams III,C,35.0,True,249.0,81.0,27.0,1997-10-17T07:00Z,7.0,Shreveport,LA,USA,2018.0,Texas A&M,collegeAthlete,2018.0,1.0,27.0,BOS,POR,2025-10-07T19:48:55.648566,,0
4431687,nba,Patrick Williams,Patrick,Williams,PF,44.0,True,215.0,80.0,24.0,2001-08-26T07:00Z,5.0,Charlotte,NC,USA,2020.0,Florida State,collegeAthlete,2020.0,1.0,4.0,CHI,CHI,2025-10-07T19:48:55.648566,,0
4432823,nba,Jaylin Williams,Jaylin,Williams,F,6.0,True,240.0,81.0,23.0,2002-06-29T07:00Z,3.0,Fort Smith,AR,USA,,Arkansas,collegeAthlete,2022.0,2.0,34.0,OKC,OKC,2025-10-07T19:48:55.648566,,0
4701232,nba,Mark Williams,Mark,Williams,C,15.0,True,240.0,84.0,23.0,2001-12-16T08:00Z,3.0,Virginia Beach,VA,USA,,Duke,collegeAthlete,2022.0,1.0,15.0,CHA,PHX,2025-10-07T19:48:55.648566,,0
4277880,nba,Malik Williams,Malik,Williams,C,,False,250.0,83.0,27.0,1998-08-26T07:00Z,1.0,Fort Wayne,IN,USA,,Louisville,collegeAthlete,,,,,ATL,2025-10-07T19:48:55.648566,,0
3133626,nba,Kenrich Williams,Kenrich,Williams,SF,34.0,True,210.0,78.0,30.0,1994-12-02T08:00Z,7.0,Waco,TX,USA,2018.0,TCU,collegeAthlete,,,,,OKC,2025-10-07T19:48:55.648566,,0
4395628,nba,Zion Williamson,Zion,Williamson,PF,1.0,True,284.0,78.0,25.0,2000-07-06T07:00Z,6.0,Salisbury,NC,USA,2019.0,Duke,collegeAthlete,2019.0,1.0,1.0,NO,NO,2025-10-07T19:48:55.648566,,0
4592843,nba,Brice Williams,Brice,Williams,G,,True,214.0,79.0,24.0,2001-07-05T07:00Z,,Huntersville,NC,USA,,Nebraska,collegeAthlete,,,,,DET,2025-10-07T19:48:55.648566,,0
5105623,nba,Kel'el Ware,Kel'el,Ware,C,7.0,True,230.0,84.0,21.0,2004-04-20T07:00Z,1.0,North Little Rock,AR,USA,,Indiana,collegeAthlete,2024.0,1.0,15.0,MIA,MIA,2025-10-07T19:48:55.648566,,0
4395620,nba,Hunter Tyson,Hunter,Tyson,F,5.0,True,215.0,80.0,25.0,2000-06-13T07:00Z,2.0,Monroe,NC,USA,,Clemson,collegeAthlete,2023.0,2.0,37.0,OKC,DEN,2025-10-07T19:48:55.648566,,0
3468,nba,Russell Westbrook,Russell,Westbrook,PG,4.0,False,200.0,76.0,36.0,1988-11-12T08:00Z,16.0,Long Beach,CA,USA,2008.0,UCLA,collegeAthlete,2008.0,1.0,4.0,SEA,DEN,2025-10-07T19:48:55.648566,,0
4702785,nba,Jahmyl Telfort,Jahmyl,Telfort,F,,True,225.0,79.0,24.0,2001-04-30T07:00Z,,Montreal,PQ,Canada,,Butler,collegeAthlete,,,,,LAC,2025-10-07T19:48:55.648566,,0
3914044,nba,Landry Shamet,Landry,Shamet,PG,44.0,True,190.0,76.0,28.0,1997-03-13T08:00Z,7.0,Kansas City,MO,USA,2018.0,Wichita State,collegeAthlete,2018.0,1.0,26.0,PHI,NY,2025-10-07T19:48:55.648566,,0
4433159,nba,Dalen Terry,Dalen,Terry,F,7.0,True,195.0,79.0,23.0,2002-07-12T07:00Z,3.0,Phoenix,AZ,USA,,Arizona,collegeAthlete,2022.0,1.0,18.0,CHI,CHI,2025-10-07T19:48:55.648566,,0
4702745,nba,Amari Williams,Amari,Williams,C,77.0,True,262.0,84.0,23.0,2002-01-28T08:00Z,,Nottingham,,England,,Kentucky,collegeAthlete,2025.0,2.0,46.0,ORL,BOS,2025-10-07T19:48:55.648566,,0
3059319,nba,Andrew Wiggins,Andrew,Wiggins,SF,22.0,True,197.0,79.0,30.0,1995-02-23T08:00Z,11.0,Thornhill,ON,Canada,2014.0,Kansas,collegeAthlete,2014.0,1.0,1.0,CLE,MIA,2025-10-07T19:48:55.648566,,0
4397183,nba,Aaron Wiggins,Aaron,Wiggins,SG,21.0,True,190.0,77.0,26.0,1999-01-02T08:00Z,4.0,Greensboro,NC,USA,,Maryland,collegeAthlete,2021.0,2.0,55.0,OKC,OKC,2025-10-07T19:48:55.648566,,0
5105592,nba,Cam Whitmore,Cam,Whitmore,F,1.0,True,230.0,79.0,21.0,2004-07-08T07:00Z,2.0,Odenton,MD,USA,,Villanova,collegeAthlete,2023.0,1.0,20.0,HOU,WSH,2025-10-07T19:48:55.648566,,0
4395651,nba,Coby White,Coby,White,PG,0.0,True,195.0,77.0,25.0,2000-02-16T08:00Z,6.0,Goldsboro,NC,USA,2019.0,North Carolina,collegeAthlete,2019.0,1.0,7.0,CHI,CHI,2025-10-07T19:48:55.648566,,0
5104157,nba,Victor Wembanyama,Victor,Wembanyama,C,1.0,True,235.0,87.0,21.0,2004-01-04T08:00Z,2.0,Paris,,France,,,,2023.0,1.0,1.0,SA,SA,2025-10-07T19:48:55.648566,,0
4895758,nba,Cody Williams,Cody,Williams,F,5.0,True,190.0,79.0,20.0,2004-11-20T08:00Z,1.0,Gilbert,AZ,USA,,Colorado,collegeAthlete,2024.0,1.0,10.0,UTAH,UTAH,2025-10-07T19:48:55.648566,,0
4066218,nba,Grant Williams,Grant,Williams,PF,2.0,True,236.0,78.0,26.0,1998-11-30T08:00Z,6.0,Charlotte,NC,USA,2019.0,Tennessee,collegeAthlete,2019.0,1.0,22.0,BOS,CHA,2025-10-07T19:48:55.648566,,0
5112087,nba,Jaylen Wells,Jaylen,Wells,F,0.0,True,206.0,80.0,22.0,2003-08-26T07:00Z,1.0,Sacramento,CA,USA,,Washington State,collegeAthlete,2024.0,2.0,39.0,MEM,MEM,2025-10-07T19:48:55.648566,,0
4576087,nba,Peyton Watson,Peyton,Watson,F,8.0,True,200.0,79.0,23.0,2002-09-11T07:00Z,3.0,Long Beach,CA,USA,,UCLA,collegeAthlete,2022.0,1.0,30.0,OKC,DEN,2025-10-07T19:48:55.648566,,0
4431705,nba,Anton Watson,Anton,Watson,F,41.0,True,225.0,80.0,25.0,2000-10-06T07:00Z,1.0,Spokane,WA,USA,,Gonzaga,collegeAthlete,2024.0,2.0,54.0,BOS,LAL,2025-10-07T19:48:55.648566,,0
4606840,nba,Jamir Watkins,Jamir,Watkins,G,5.0,True,210.0,79.0,24.0,2001-07-06T07:00Z,,Trenton,NJ,USA,,Florida State,collegeAthlete,2025.0,2.0,43.0,UTAH,WSH,2025-10-07T19:48:55.648566,,0
4431675,nba,Trendon Watford,Trendon,Watford,PF,12.0,True,237.0,80.0,24.0,2000-11-09T08:00Z,4.0,Birmingham,AL,USA,,LSU,collegeAthlete,,,,,PHI,2025-10-07T19:48:55.648566,,0
4684272,nba,Ja'Kobe Walter,Ja'Kobe,Walter,G,14.0,True,180.0,77.0,21.0,2004-09-04T07:00Z,1.0,Mckinney,TX,USA,,Baylor,collegeAthlete,2024.0,1.0,19.0,TOR,TOR,2025-10-07T19:48:55.648566,,0
4683749,nba,TyTy Washington Jr.,TyTy,Washington Jr.,G,14.0,False,195.0,75.0,23.0,2001-11-15T08:00Z,2.0,Phoenix,AZ,USA,,Kentucky,collegeAthlete,2022.0,1.0,29.0,MEM,LAC,2025-10-07T19:48:55.648566,,0
5157587,nba,Rocco Zikarsky,Rocco,Zikarsky,C,44.0,True,227.0,86.0,19.0,2006-07-11T07:00Z,,,,,,,,2025.0,2.0,45.0,CHI,MIN,2025-10-07T19:48:55.648566,,0
4066317,nba,Lindy Waters III,Lindy,Waters III,F,43.0,True,210.0,78.0,28.0,1997-07-28T07:00Z,4.0,Norman,OK,USA,,Oklahoma State,collegeAthlete,,,,,SA,2025-10-07T19:48:55.648566,,0
4433137,nba,Ziaire Williams,Ziaire,Williams,F,1.0,True,185.0,81.0,24.0,2001-09-12T07:00Z,3.0,Lancaster,CA,USA,,Stanford,collegeAthlete,2021.0,1.0,10.0,NO,BKN,2025-10-07T19:48:55.648566,,0
4566434,nba,Franz Wagner,Franz,Wagner,SF,22.0,True,220.0,82.0,24.0,2001-08-27T07:00Z,4.0,Berlin,,Germany,,Michigan,collegeAthlete,2021.0,1.0,8.0,ORL,ORL,2025-10-07T19:48:55.648566,,0
4395724,nba,Immanuel Quickley,Immanuel,Quickley,SG,5.0,True,190.0,74.0,26.0,1999-06-17T07:00Z,5.0,Havre De Grace,MD,USA,2020.0,Kentucky,collegeAthlete,2020.0,1.0,25.0,OKC,TOR,2025-10-07T19:48:55.648566,,0
4431695,nba,Drew Timme,Drew,Timme,F,26.0,True,235.0,82.0,25.0,2000-09-09T07:00Z,1.0,Richardson,TX,USA,,Gonzaga,collegeAthlete,,,,,BKN,2025-10-07T19:48:55.648566,,0
4432827,nba,Oscar Tshiebwe,Oscar,Tshiebwe,C,34.0,True,255.0,80.0,25.0,1999-11-27T08:00Z,2.0,Lubumbashi,,Congo,,Kentucky,collegeAthlete,,,,,UTAH,2025-10-07T19:48:55.648566,,0
4277890,nba,Lonnie Walker IV,Lonnie,Walker IV,G,16.0,False,205.0,76.0,26.0,1998-12-14T08:00Z,6.0,Reading,PA,USA,2018.0,Miami,collegeAthlete,2018.0,1.0,18.0,SA,PHI,2025-10-07T19:48:55.648566,,0
4432129,nba,Tyson Walker,Tyson,Walker,G,2.0,True,185.0,73.0,25.0,2000-09-18T07:00Z,,Westbury,NY,USA,,Michigan State,collegeAthlete,,,,,MEL,2025-10-07T19:48:55.648566,,0
5106060,nba,Jarace Walker,Jarace,Walker,F,5.0,True,235.0,79.0,22.0,2003-09-04T07:00Z,2.0,New Freedom,PA,USA,,Houston,collegeAthlete,2023.0,1.0,8.0,WSH,IND,2025-10-07T19:48:55.648566,,0
4432446,nba,Jabari Walker,Jabari,Walker,F,33.0,True,237.0,79.0,23.0,2002-07-30T07:00Z,3.0,Inglewood,CA,USA,,Colorado,collegeAthlete,2022.0,2.0,57.0,POR,PHI,2025-10-07T19:48:55.648566,,0
3150844,nba,Moritz Wagner,Moritz,Wagner,C,21.0,True,245.0,83.0,28.0,1997-04-26T07:00Z,7.0,Berlin,,Germany,2018.0,Michigan,collegeAthlete,2018.0,1.0,25.0,LAL,ORL,2025-10-07T19:48:55.648566,,0
3912848,nba,Dean Wade,Dean,Wade,PF,32.0,True,228.0,81.0,28.0,1996-11-20T08:00Z,6.0,Wichita,KS,USA,2019.0,Kansas State,collegeAthlete,,,,,CLE,2025-10-07T19:48:55.648566,,0
4683689,nba,Jordan Walsh,Jordan,Walsh,G,27.0,True,205.0,78.0,21.0,2004-03-03T08:00Z,1.0,Desoto,TX,USA,,Arkansas,collegeAthlete,2023.0,2.0,38.0,SAC,BOS,2025-10-07T19:48:55.648566,,0
4997537,nba,Tristan Vukcevic,Tristan,Vukcevic,PF,0.0,True,220.0,84.0,22.0,2003-03-11T08:00Z,2.0,Siena,,Italy,,,,2023.0,2.0,42.0,WSH,WSH,2025-10-07T19:48:55.648566,,0
3064514,nba,Julius Randle,Julius,Randle,PF,30.0,True,250.0,81.0,30.0,1994-11-29T08:00Z,11.0,Dallas,TX,USA,2014.0,Kentucky,collegeAthlete,2014.0,1.0,7.0,LAL,MIN,2025-10-07T19:48:55.648566,,0
4997539,nba,Luke Travers,Luke,Travers,G,33.0,True,207.0,79.0,24.0,2001-09-03T07:00Z,1.0,,,,,,,2022.0,2.0,56.0,CLE,CLE,2025-10-07T19:48:55.648566,,0
4395630,nba,Devin Vassell,Devin,Vassell,SG,24.0,True,205.0,77.0,25.0,2000-08-23T07:00Z,5.0,Suwanee,GA,USA,2020.0,Florida State,collegeAthlete,2020.0,1.0,11.0,SA,SA,2025-10-07T19:48:55.648566,,0
2991230,nba,Fred VanVleet,Fred,VanVleet,PG,5.0,True,197.0,72.0,31.0,1994-02-25T08:00Z,9.0,Rockford,IL,USA,2016.0,Wichita State,collegeAthlete,,,,,HOU,2025-10-07T19:48:55.648566,,0
4278077,nba,Jarred Vanderbilt,Jarred,Vanderbilt,PF,2.0,True,214.0,80.0,26.0,1999-04-03T08:00Z,7.0,Houston,TX,USA,2018.0,Kentucky,collegeAthlete,2018.0,2.0,41.0,ORL,LAL,2025-10-07T19:48:55.648566,,0
6477,nba,Jonas Valanciunas,Jonas,Valanciunas,C,17.0,True,265.0,83.0,33.0,1992-05-06T07:00Z,13.0,Utena,,Lithuania,2012.0,,,2011.0,1.0,5.0,TOR,DEN,2025-10-07T19:48:55.648566,,0
4279532,nba,Stanley Umude,Stanley,Umude,G,17.0,True,210.0,78.0,26.0,1999-04-12T07:00Z,3.0,San Antonio,TX,USA,,Arkansas,collegeAthlete,,,,,SA,2025-10-07T19:48:55.648566,,0
4702233,nba,JT Thor,JT,Thor,F,21.0,False,203.0,81.0,23.0,2002-08-26T07:00Z,3.0,Anchorage,AK,USA,,Auburn,collegeAthlete,2021.0,2.0,37.0,DET,WSH,2025-10-07T19:48:55.648566,,0
4397114,nba,Cormac Ryan,Cormac,Ryan,G,,True,195.0,77.0,26.0,1998-10-26T08:00Z,,New York,NY,USA,,North Carolina,collegeAthlete,,,,,MIL,2025-10-07T19:48:55.648566,,0
4432174,nba,Cam Thomas,Cam,Thomas,SG,24.0,True,210.0,75.0,23.0,2001-10-13T07:00Z,3.0,Chesapeake,VA,USA,,LSU,collegeAthlete,2021.0,1.0,27.0,BKN,BKN,2025-10-07T19:48:55.648566,,0
4897471,nba,Saint Thomas,Saint,Thomas,F,38.0,True,235.0,79.0,22.0,2003-05-01T07:00Z,,Omaha,NE,USA,,USC,collegeAthlete,,,,,PHI,2025-10-07T19:48:55.648566,,0
3033,nba,P.J. Tucker,P.J.,Tucker,PF,17.0,False,245.0,77.0,40.0,1985-05-05T07:00Z,13.0,Raleigh,NC,USA,2006.0,Texas,collegeAthlete,2006.0,2.0,35.0,TOR,NY,2025-10-07T19:48:55.648566,,0
4683692,nba,Cason Wallace,Cason,Wallace,G,22.0,True,195.0,75.0,21.0,2003-11-07T08:00Z,2.0,Dallas,TX,USA,,Kentucky,collegeAthlete,2023.0,1.0,10.0,DAL,OKC,2025-10-07T19:48:55.648566,,0
3136195,nba,Karl-Anthony Towns,Karl-Anthony,Towns,C,32.0,True,248.0,84.0,29.0,1995-11-15T08:00Z,10.0,Edison,NJ,USA,2015.0,Kentucky,collegeAthlete,2015.0,1.0,1.0,MIN,NY,2025-10-07T19:48:55.648566,,0
5060631,nba,Adou Thiero,Adou,Thiero,F,1.0,True,220.0,80.0,,,,Pittsburgh,PA,USA,,Arkansas,collegeAthlete,2025.0,2.0,36.0,BKN,LAL,2025-10-07T19:48:55.648566,,0
4592461,nba,Jacob Toppin,Jacob,Toppin,F,0.0,True,200.0,80.0,25.0,2000-05-08T07:00Z,1.0,Brooklyn,NY,USA,,Kentucky,collegeAthlete,,,,,ATL,2025-10-07T19:48:55.648566,,0
5159925,nba,Nikola Topic,Nikola,Topic,G,44.0,True,200.0,78.0,20.0,2005-08-10T07:00Z,,,,,,,,2024.0,1.0,12.0,OKC,OKC,2025-10-07T19:48:55.648566,,0
5170949,nba,Alex Toohey,Alex,Toohey,F,22.0,True,,80.0,21.0,2004-05-05T07:00Z,,Canberra,ACT,Australia,,,,2025.0,2.0,52.0,PHX,GS,2025-10-07T19:48:55.648566,,0
4593043,nba,John Tonje,John,Tonje,F,17.0,True,218.0,77.0,24.0,2001-04-23T07:00Z,,Omaha,NE,USA,,Wisconsin,collegeAthlete,2025.0,2.0,53.0,UTAH,UTAH,2025-10-07T19:48:55.648566,,0
4277843,nba,Gary Trent Jr.,Gary,Trent Jr.,SG,5.0,True,204.0,77.0,26.0,1999-01-18T08:00Z,7.0,Columbus,OH,USA,2018.0,Duke,collegeAthlete,2018.0,2.0,37.0,SAC,MIL,2025-10-07T19:48:55.648566,,0
5106268,nba,Nae'Qwan Tomlin,Nae'Qwan,Tomlin,F,30.0,True,210.0,81.0,24.0,2000-12-19T08:00Z,1.0,Harlem,NY,USA,,Memphis,collegeAthlete,,,,,CLE,2025-10-07T19:48:55.648566,,0
5279130,nba,Nolan Traore,Nolan,Traore,G,88.0,True,175.0,75.0,19.0,2006-05-28T07:00Z,,Creteil,,France,,,,2025.0,1.0,19.0,BKN,BKN,2025-10-07T19:48:55.648566,,0
3907498,nba,Matisse Thybulle,Matisse,Thybulle,SG,4.0,True,201.0,77.0,28.0,1997-03-04T08:00Z,6.0,Issaquah,WA,USA,2019.0,Washington,collegeAthlete,2019.0,1.0,20.0,BOS,POR,2025-10-07T19:48:55.648566,,0
6474,nba,Tristan Thompson,Tristan,Thompson,C,13.0,False,254.0,81.0,34.0,1991-03-13T08:00Z,13.0,Brampton,ON,Canada,2011.0,Texas,collegeAthlete,2011.0,1.0,4.0,CLE,CLE,2025-10-07T19:48:55.648566,,0
6475,nba,Klay Thompson,Klay,Thompson,SG,31.0,True,220.0,77.0,35.0,1990-02-08T08:00Z,14.0,Los Angeles,CA,USA,2011.0,Washington State,collegeAthlete,2011.0,1.0,11.0,GS,DAL,2025-10-07T19:48:55.648566,,0
4278516,nba,Ethan Thompson,Ethan,Thompson,G,,True,195.0,77.0,26.0,1999-05-04T07:00Z,1.0,Los Angeles,CA,USA,,Oregon State,collegeAthlete,,,,,MIA,2025-10-07T19:48:55.648566,,0
4684742,nba,Ausar Thompson,Ausar,Thompson,F,9.0,True,205.0,78.0,22.0,2003-01-30T08:00Z,2.0,Oakland,CA,USA,,,,2023.0,1.0,5.0,DET,DET,2025-10-07T19:48:55.648566,,0
4684740,nba,Amen Thompson,Amen,Thompson,F,1.0,True,200.0,79.0,22.0,2003-01-30T08:00Z,2.0,Oakland,CA,USA,,,,2023.0,1.0,4.0,HOU,HOU,2025-10-07T19:48:55.648566,,0
5211176,nba,Tidjane Salaun,Tidjane,Salaun,F,31.0,True,207.0,80.0,20.0,2005-08-10T07:00Z,1.0,,,,,,,2024.0,1.0,6.0,CHA,CHA,2025-10-07T19:48:55.648566,,0
4066889,nba,Jackson Rowe,Jackson,Rowe,F,44.0,True,210.0,79.0,28.0,1997-01-04T08:00Z,,Toronto,ON,Canada,,Cal State Fullerton,collegeAthlete,,,,,GS,2025-10-07T19:48:55.648566,,0
3074752,nba,Terry Rozier,Terry,Rozier,SG,2.0,True,190.0,73.0,31.0,1994-03-17T08:00Z,10.0,Youngstown,OH,USA,2015.0,Louisville,collegeAthlete,2015.0,1.0,16.0,BOS,MIA,2025-10-07T19:48:55.648566,,0
4432810,nba,Isaiah Stewart,Isaiah,Stewart,C,28.0,True,250.0,80.0,24.0,2001-05-22T07:00Z,5.0,Rochester,NY,USA,2020.0,Washington,collegeAthlete,2020.0,1.0,16.0,POR,DET,2025-10-07T19:48:55.648566,,0
2990992,nba,Marcus Smart,Marcus,Smart,PG,36.0,True,220.0,75.0,31.0,1994-03-06T08:00Z,11.0,Flower Mound,TX,USA,2014.0,Oklahoma State,collegeAthlete,2014.0,1.0,6.0,BOS,LAL,2025-10-07T19:48:55.648566,,0
4066993,nba,Dru Smith,Dru,Smith,G,12.0,True,203.0,74.0,27.0,1997-12-30T08:00Z,3.0,Evansville,IN,USA,,Missouri,collegeAthlete,,,,,MIA,2025-10-07T19:48:55.648566,,0
4397189,nba,Jalen Smith,Jalen,Smith,PF,25.0,True,215.0,81.0,25.0,2000-03-16T08:00Z,5.0,Baltimore,MD,USA,2020.0,Maryland,collegeAthlete,2020.0,1.0,10.0,PHX,CHI,2025-10-07T19:48:55.648566,,0
