id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,collegeId,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,is_latest
2975,nhl,Zach Parise,Zach,Parise,LW,9,False,195.0,71.0,41.0,1984-07-28T07:00Z,18.0,Minneapolis,MN,USA,2005.0,North Dakota,155,direct,2003,1,17,NJ,COL,2025-10-11T22:13:50.013680,1
3151772,nhl,Fredrik Olofsson,Fredrik,Olofsson,LW,22,False,190.0,74.0,29.0,1996-05-27T07:00Z,,Helsingborg,,SWE,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4587936,nhl,Arvid Holm,Arvid,Holm,G,31,False,213.0,76.0,26.0,1998-11-03T08:00Z,,Ljungby,,SWE,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
4697688,nhl,William Dufour,William,Dufour,RW,,False,215.0,74.0,23.0,2002-01-28T08:00Z,,Quebec City,QC,CAN,,,,,2020,5,152,NYI,COL,2025-10-11T22:13:50.013680,1
4874911,nhl,Ville Koivunen,Ville,Koivunen,RW,41,True,161.0,71.0,22.0,2003-06-13T07:00Z,,Oulu,,FIN,,,,,2021,2,51,CAR,PIT,2025-10-11T22:13:50.013680,1
4846923,nhl,John Ludvig,John,Ludvig,D,3,False,213.0,73.0,25.0,2000-08-02T07:00Z,,Kamloops,BC,CAN,,,,,2019,3,69,FLA,COL,2025-10-11T22:13:50.013680,1
5206898,nhl,Isak Posch,Isak,Posch,G,,False,210.0,75.0,,,,Umea,,SWE,,St. Cloud State,2594,direct,,,,,COL,2025-10-11T22:13:50.013680,1
5229169,nhl,Jere Innala,Jere,Innala,LW,22,False,183.0,69.0,27.0,1998-03-17T08:00Z,,Heinola,,FIN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5276967,nhl,Cooper Gay,Cooper,Gay,C,,False,,76.0,23.0,2002-03-15T08:00Z,,Edina,MN,USA,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
5277161,nhl,Briley Wood,Briley,Wood,C,53,False,183.0,74.0,22.0,2003-01-15T08:00Z,,Winnipeg,MB,CAN,,,,,,,,,COL,2025-10-11T22:13:50.013680,1
3649,nhl,Erik Johnson,Erik,Johnson,D,6,False,225.0,76.0,37.0,1988-03-21T08:00Z,16.0,Bloomington,MN,USA,2007.0,Minnesota,135,direct,2006,1,1,STL,COL,2025-10-11T22:13:50.013680,1
2563033,nhl,T.J. Tynan,T.J.,Tynan,C,9,False,165.0,69.0,33.0,1992-02-25T08:00Z,,Orland Park,IL,USA,2017.0,Notre Dame,87,direct,2011,3,66,CBJ,COL,2025-10-11T22:13:50.013680,1
5216919,nhl,Harrison Brunicke,Harrison,Brunicke,D,45,True,196.0,75.0,19.0,2006-05-08T07:00Z,,Johannesburg,,RSA,,,,,2024,2,44,PIT,PIT,2025-10-11T22:13:50.013680,1
4588331,nhl,Filip Hallander,Filip,Hallander,C,11,True,190.0,73.0,25.0,2000-06-29T07:00Z,,Sundsvall,,SWE,,,,,2018,2,58,PIT,PIT,2025-10-11T22:13:50.013680,1
5164,nhl,Erik Karlsson,Erik,Karlsson,D,65,True,186.0,72.0,35.0,1990-05-31T07:00Z,17.0,Landsbro,,SWE,2009.0,,,,2008,1,15,OTT,PIT,2025-10-11T22:13:50.013680,1
3096237,nhl,Noel Acciari,Noel,Acciari,C,55,True,209.0,71.0,33.0,1991-12-01T08:00Z,11.0,Johnston,RI,USA,2016.0,Providence,2507,direct,,,,,PIT,2025-10-11T22:13:50.013680,1
5767,nhl,Kevin Hayes,Kevin,Hayes,RW,13,True,216.0,77.0,33.0,1992-05-08T07:00Z,12.0,Dorchester,MA,USA,2014.0,Boston College,103,direct,2010,1,24,CHI,PIT,2025-10-11T22:13:50.013680,1
2562629,nhl,Rickard Rakell,Rickard,Rakell,RW,67,True,191.0,73.0,32.0,1993-05-05T07:00Z,13.0,Sundbyberg,,SWE,2013.0,,,,2011,1,30,ANA,PIT,2025-10-11T22:13:50.013680,1
2591155,nhl,Bryan Rust,Bryan,Rust,RW,17,True,198.0,71.0,33.0,1992-05-11T07:00Z,12.0,Pontiac,MI,USA,2014.0,Notre Dame,87,direct,2010,3,80,PIT,PIT,2025-10-11T22:13:50.013680,1
2970689,nhl,Matt Dumba,Matt,Dumba,D,24,True,185.0,73.0,31.0,1994-07-25T07:00Z,13.0,Calgary,AB,CAN,2013.0,,,,2012,1,7,MIN,PIT,2025-10-11T22:13:50.013680,1
3042020,nhl,Tristan Jarry,Tristan,Jarry,G,35,True,195.0,74.0,30.0,1995-04-29T07:00Z,8.0,Surrey,BC,CAN,2017.0,,,,2013,2,44,PIT,PIT,2025-10-11T22:13:50.013680,1
3042037,nhl,Anthony Mantha,Anthony,Mantha,RW,39,True,234.0,77.0,31.0,1994-09-16T07:00Z,11.0,Longueuil,QC,CAN,2016.0,,,,2013,1,20,DET,PIT,2025-10-11T22:13:50.013680,1
3042191,nhl,Connor Clifton,Connor,Clifton,D,75,True,192.0,71.0,30.0,1995-04-28T07:00Z,8.0,Matawan,NJ,USA,2018.0,Quinnipiac,2514,direct,2013,5,133,PHX,PIT,2025-10-11T22:13:50.013680,1
3941970,nhl,Caleb Jones,Caleb,Jones,D,82,True,194.0,73.0,28.0,1997-06-06T07:00Z,7.0,Arlington,TX,USA,2018.0,,,,2015,4,117,EDM,PIT,2025-10-11T22:13:50.013680,1
4588004,nhl,Connor Dewar,Connor,Dewar,C,19,True,192.0,70.0,26.0,1999-06-26T07:00Z,5.0,The Pas,MB,CAN,2018.0,,,,2018,3,92,MIN,PIT,2025-10-11T22:13:50.013680,1
3942033,nhl,Ryan Shea,Ryan,Shea,D,5,True,220.0,73.0,28.0,1997-02-11T08:00Z,3.0,Milton,MA,USA,,Northeastern,111,direct,,,,,PIT,2025-10-11T22:13:50.013680,1
3942061,nhl,Tommy Novak,Tommy,Novak,C,18,True,179.0,73.0,28.0,1997-04-28T07:00Z,5.0,Saint Paul,MN,USA,2015.0,Minnesota,135,direct,2015,3,85,NSH,PIT,2025-10-11T22:13:50.013680,1
3942638,nhl,Parker Wotherspoon,Parker,Wotherspoon,D,28,True,192.0,73.0,28.0,1997-08-24T07:00Z,4.0,Surrey,BC,CAN,2015.0,,,,2015,4,112,NYI,PIT,2025-10-11T22:13:50.013680,1
4063605,nhl,Justin Brazeau,Justin,Brazeau,RW,16,True,227.0,78.0,27.0,1998-02-02T08:00Z,3.0,New Liskeard,ON,CAN,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
4316983,nhl,Blake Lizotte,Blake,Lizotte,C,46,True,173.0,69.0,27.0,1997-12-13T08:00Z,7.0,Lindstrom,MN,USA,2019.0,St. Cloud State,2594,direct,,,,,PIT,2025-10-11T22:13:50.013680,1
4565245,nhl,Philip Tomasino,Philip,Tomasino,C,53,True,190.0,72.0,24.0,2001-07-28T07:00Z,5.0,Mississauga,ON,CAN,2019.0,,,,2019,1,24,NSH,PIT,2025-10-11T22:13:50.013680,1
4576894,nhl,Arturs Silovs,Arturs,Silovs,G,37,True,203.0,76.0,24.0,2001-03-22T08:00Z,2.0,Riga,,LAT,2019.0,,,,2019,6,156,VAN,PIT,2025-10-11T22:13:50.013680,1
4272688,nhl,Sebastian Aho,Sebastian,Aho,D,25,False,180.0,70.0,29.0,1996-02-17T08:00Z,5.0,Umea,,SWE,2017.0,,,,2017,5,139,NYI,PIT,2025-10-11T22:13:50.013680,1
4271989,nhl,Filip Larsson,Filip,Larsson,G,31,False,188.0,74.0,31.0,1994-03-14T08:00Z,,Karlskoga,,SWE,2016.0,Denver,2172,direct,2016,6,167,DET,PIT,2025-10-11T22:13:50.013680,1
5149238,nhl,Carson Bjarnason,Carson,Bjarnason,G,64,False,190.0,75.0,20.0,2005-06-30T07:00Z,,Carberry,MB,CAN,,,,,2023,2,51,PHI,PHI,2025-10-11T22:13:50.013680,1
4268746,nhl,Joona Koppanen,Joona,Koppanen,LW,15,False,215.0,77.0,27.0,1998-02-25T08:00Z,,Tampere,,FIN,2016.0,,,,2016,5,135,BOS,PIT,2025-10-11T22:13:50.013680,1
5193,nhl,Nicolas Deslauriers,Nicolas,Deslauriers,LW,44,True,218.0,73.0,34.0,1991-02-22T08:00Z,13.0,La Salle,QC,CAN,2014.0,,,,2009,3,84,LA,PHI,2025-10-11T22:13:50.013680,1
2562601,nhl,Sean Couturier,Sean,Couturier,C,14,True,210.0,76.0,32.0,1992-12-07T08:00Z,14.0,Phoenix,AZ,USA,2011.0,,,,2011,1,8,PHI,PHI,2025-10-11T22:13:50.013680,1
2564164,nhl,Nick Seeler,Nick,Seeler,D,24,True,197.0,75.0,32.0,1993-06-03T07:00Z,8.0,Eden Prairie,MN,USA,2018.0,Omaha,2437,direct,2011,5,131,MIN,PHI,2025-10-11T22:13:50.013680,1
3114757,nhl,Travis Sanheim,Travis,Sanheim,D,6,True,222.0,76.0,29.0,1996-03-29T08:00Z,9.0,Elkhorn,MB,CAN,2017.0,,,,2014,1,17,PHI,PHI,2025-10-11T22:13:50.013680,1
3115035,nhl,Christian Dvorak,Christian,Dvorak,C,22,True,190.0,73.0,29.0,1996-02-02T08:00Z,10.0,Palos,IL,USA,2016.0,,,,2014,2,58,PHX,PHI,2025-10-11T22:13:50.013680,1
3149633,nhl,Garnet Hathaway,Garnet,Hathaway,RW,19,True,212.0,74.0,33.0,1991-11-23T08:00Z,11.0,Naples,FL,USA,2016.0,Brown,225,direct,,,,,PHI,2025-10-11T22:13:50.013680,1
3900169,nhl,Travis Konecny,Travis,Konecny,RW,11,True,192.0,70.0,28.0,1997-03-11T08:00Z,10.0,London,ON,CAN,2016.0,,,,2015,1,24,PHI,PHI,2025-10-11T22:13:50.013680,1
3900504,nhl,Noah Juulsen,Noah,Juulsen,D,47,True,201.0,74.0,28.0,1997-04-02T08:00Z,6.0,Abbotsford,BC,CAN,2018.0,,,,2015,1,26,MTL,PHI,2025-10-11T22:13:50.013680,1
3942030,nhl,Dennis Gilbert,Dennis,Gilbert,D,48,True,216.0,74.0,28.0,1996-10-30T08:00Z,5.0,Buffalo,NY,USA,2019.0,Notre Dame,87,direct,2015,3,91,CHI,PHI,2025-10-11T22:13:50.013680,1
3942459,nhl,Dan Vladar,Dan,Vladar,G,80,True,209.0,77.0,28.0,1997-08-20T07:00Z,5.0,Prague,,CZE,2015.0,,,,2015,3,75,BOS,PHI,2025-10-11T22:13:50.013680,1
4064976,nhl,Rodrigo Abols,Rodrigo,Abols,C,18,True,206.0,76.0,29.0,1996-01-05T08:00Z,2.0,Riga,,LAT,2016.0,,,,2016,7,184,VAN,PHI,2025-10-11T22:13:50.013680,1
4271565,nhl,Carl Grundstrom,Carl,Grundstrom,RW,91,True,200.0,72.0,27.0,1997-12-01T08:00Z,8.0,Umea,,SWE,2019.0,,,,2016,2,57,TOR,PHI,2025-10-11T22:13:50.013680,1
4392072,nhl,Owen Tippett,Owen,Tippett,RW,74,True,210.0,73.0,26.0,1999-02-16T08:00Z,6.0,Peterborough,ON,CAN,2017.0,,,,2017,1,10,FLA,PHI,2025-10-11T22:13:50.013680,1
4392268,nhl,Egor Zamula,Egor,Zamula,D,5,True,200.0,75.0,25.0,2000-03-30T08:00Z,5.0,Chelyabinsk,,RUS,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
4419682,nhl,Noah Cates,Noah,Cates,LW,27,True,194.0,74.0,26.0,1999-02-05T08:00Z,5.0,Stillwater,MN,USA,,Minnesota Duluth,134,direct,,,,,PHI,2025-10-11T22:13:50.013680,1
4565230,nhl,Trevor Zegras,Trevor,Zegras,C,46,True,185.0,72.0,24.0,2001-03-20T08:00Z,6.0,Bedford,NY,USA,2019.0,Boston University,104,direct,2019,1,9,ANA,PHI,2025-10-11T22:13:50.013680,1
4565235,nhl,Cam York,Cam,York,D,8,True,194.0,72.0,24.0,2001-01-05T08:00Z,5.0,Anaheim,CA,USA,2019.0,,,,2019,1,14,PHI,PHI,2025-10-11T22:13:50.013680,1
5291997,nhl,Matthew Gard,Matthew,Gard,C,86,False,192.0,76.0,18.0,2007-04-07T07:00Z,,Winnipeg,MB,CAN,,,,,2025,2,57,PHI,PHI,2025-10-11T22:13:50.013680,1
5291948,nhl,Jack Nesbitt,Jack,Nesbitt,C,73,False,183.0,76.0,18.0,2007-01-12T08:00Z,,Sarnia,ON,CAN,,,,,2025,1,12,PHI,PHI,2025-10-11T22:13:50.013680,1
5277447,nhl,Karsen Dorwart,Karsen,Dorwart,LW,23,False,194.0,73.0,23.0,2002-09-17T07:00Z,,Sherwood,OR,USA,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188356,nhl,Alex Bump,Alex,Bump,LW,20,False,195.0,72.0,21.0,2003-11-20T08:00Z,,Burnsville,MN,USA,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5173105,nhl,Denver Barkey,Denver,Barkey,C,52,False,155.0,69.0,20.0,2005-04-27T07:00Z,,Newmarket,ON,CAN,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5173112,nhl,Tucker Robertson,Tucker,Robertson,C,21,False,188.0,71.0,22.0,2003-06-22T07:00Z,,Toronto,ON,CAN,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188331,nhl,Aleksei Kolosov,Aleksei,Kolosov,G,35,False,185.0,73.0,23.0,2002-01-04T08:00Z,,Minsk,,BLR,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188338,nhl,Owen McLaughlin,Owen,McLaughlin,C,72,False,178.0,72.0,,,,Spring City,PA,USA,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188341,nhl,Cole Knuble,Cole,Knuble,RW,54,False,,,,,,,,,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188346,nhl,Santeri Sulku,Santeri,Sulku,RW,,False,,,,,,,,,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188350,nhl,Ryan Macpherson,Ryan,Macpherson,C,42,False,,,,,,,,,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188358,nhl,Egor Zavragin,Egor,Zavragin,G,97,False,,,,,,,,,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5237988,nhl,Sawyer Boulton,Sawyer,Boulton,RW,68,False,209.0,72.0,21.0,2004-07-12T07:00Z,,Huntington,NY,USA,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188369,nhl,Ty Murchison,Ty,Murchison,D,96,False,205.0,74.0,22.0,2003-02-02T08:00Z,,Corona,CA,USA,,Arizona State,9,direct,,,,,PHI,2025-10-11T22:13:50.013680,1
5188383,nhl,Devin Kaplan,Devin,Kaplan,RW,68,False,200.0,75.0,21.0,2004-01-10T08:00Z,,Bridgewater,NJ,USA,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188390,nhl,Alex Ciernik,Alex,Ciernik,LW,45,False,,,,,,,,,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188397,nhl,Alexis Gendron,Alexis,Gendron,RW,92,False,175.0,69.0,21.0,2003-12-30T08:00Z,,Coteau-du-Lac,QC,CAN,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5188404,nhl,Ethan Samson,Ethan,Samson,D,75,False,180.0,73.0,22.0,2003-08-23T07:00Z,,Delta,BC,CAN,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5216934,nhl,Spencer Gill,Spencer,Gill,D,42,False,185.0,76.0,19.0,2006-08-17T07:00Z,,Riverview,NB,CAN,,,,,2024,2,59,PHI,PHI,2025-10-11T22:13:50.013680,1
5229135,nhl,Oscar Eklind,Oscar,Eklind,LW,43,False,220.0,76.0,27.0,1998-07-14T07:00Z,,Trelleborg,,SWE,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
4565257,nhl,Bobby Brink,Bobby,Brink,RW,10,True,169.0,68.0,24.0,2001-07-08T07:00Z,4.0,Minnetonka,MN,USA,,Denver,2172,direct,,,,,PHI,2025-10-11T22:13:50.013680,1
4587815,nhl,Samuel Ersson,Samuel,Ersson,G,33,True,194.0,75.0,25.0,1999-10-20T07:00Z,4.0,Falun,,SWE,,,,,2018,5,143,PHI,PHI,2025-10-11T22:13:50.013680,1
4587818,nhl,Adam Ginning,Adam,Ginning,D,13,True,196.0,75.0,25.0,2000-01-13T08:00Z,,Linkoping,,SWE,,,,,2018,2,50,PHI,PHI,2025-10-11T22:13:50.013680,1
5291981,nhl,Peyton Kettles,Peyton,Kettles,D,,False,194.0,77.0,18.0,2007-09-01T07:00Z,,Winnipeg,MB,CAN,,,,,2025,2,39,PIT,PIT,2025-10-11T22:13:50.013680,1
5188430,nhl,Cooper Foster,Cooper,Foster,C,,False,,,,,,,,,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
5239506,nhl,Max Graham,Max,Graham,C,,False,203.0,75.0,21.0,2004-05-21T07:00Z,,Whitehorse,,CAN,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
5272306,nhl,Finn Harding,Finn,Harding,D,,False,192.0,74.0,20.0,2005-03-02T08:00Z,,Toronto,ON,CAN,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
4392570,nhl,Filip Kral,Filip,Kral,D,82,False,193.0,74.0,25.0,1999-10-20T07:00Z,,Sternberk,,Czechoslovakia,2018.0,,,,2018,5,149,TOR,PIT,2025-10-11T22:13:50.013680,1
4697456,nhl,Vasily Ponomarev,Vasily,Ponomarev,C,11,False,181.0,70.0,23.0,2002-03-13T08:00Z,,Moscow,,RUS,,,,,2020,2,53,CAR,PIT,2025-10-11T22:13:50.013680,1
5275543,nhl,Will Horcoff,Will,Horcoff,C,,False,203.0,77.0,18.0,2007-01-23T08:00Z,,Birmingham,MI,USA,,Michigan,130,direct,2025,1,24,PIT,PIT,2025-10-11T22:13:50.013680,1
5291958,nhl,Bill Zonnon,Bill,Zonnon,LW,,False,190.0,74.0,19.0,2006-10-03T07:00Z,,Montreal,QC,CAN,,,,,2025,1,22,PIT,PIT,2025-10-11T22:13:50.013680,1
2346,nhl,Marc-Andre Fleury,Marc-Andre,Fleury,G,29,False,185.0,74.0,40.0,1984-11-28T08:00Z,,Sorel,QC,CAN,2003.0,,,,2003,1,1,PIT,PIT,2025-10-11T22:13:50.013680,1
5103650,nhl,Mats Lindgren,Mats,Lindgren,C,,False,172.0,71.0,21.0,2004-08-26T07:00Z,,Vancouver,BC,CAN,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
2563076,nhl,Matt Nieto,Matt,Nieto,LW,83,False,187.0,71.0,32.0,1992-11-05T08:00Z,,Long Beach,CA,USA,2013.0,Boston University,104,direct,2011,2,47,SJ,PIT,2025-10-11T22:13:50.013680,1
3042122,nhl,Ryan Graves,Ryan,Graves,D,27,False,222.0,77.0,30.0,1995-05-21T07:00Z,6.0,Yarmouth,NS,CAN,2018.0,,,,2013,4,110,NYR,PIT,2025-10-11T22:13:50.013680,1
3042136,nhl,Ryan Segalla,Ryan,Segalla,D,63,False,190.0,72.0,30.0,1994-12-29T08:00Z,,,,,,UConn,41,direct,,,,,PIT,2025-10-11T22:13:50.013680,1
3114774,nhl,Robby Fabbri,Robby,Fabbri,C,12,False,185.0,71.0,29.0,1996-01-22T08:00Z,,Mississauga,ON,CAN,2015.0,,,,2014,1,21,STL,PIT,2025-10-11T22:13:50.013680,1
3151741,nhl,Danton Heinen,Danton,Heinen,LW,43,False,195.0,74.0,30.0,1995-07-05T07:00Z,7.0,Langley,BC,CAN,2016.0,Denver,2172,direct,2014,4,116,BOS,PIT,2025-10-11T22:13:50.013680,1
3648080,nhl,Kyle Criscuolo,Kyle,Criscuolo,C,45,False,180.0,68.0,33.0,1992-05-05T07:00Z,,Southampton,NJ,USA,2017.0,Harvard,108,direct,,,,,PIT,2025-10-11T22:13:50.013680,1
3939856,nhl,Bokondji Imama,Bokondji,Imama,LW,14,False,221.0,73.0,29.0,1996-08-03T07:00Z,,Montreal,QC,CAN,2015.0,,,,2015,6,180,TB,PIT,2025-10-11T22:13:50.013680,1
5188421,nhl,Mikhail Ilyin,Mikhail,Ilyin,C,,False,,,,,,,,,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
4954352,nhl,Bennett MacArthur,Bennett,MacArthur,LW,,False,195.0,72.0,24.0,2001-01-30T08:00Z,,Summerside,PE,CAN,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
4697387,nhl,Jamie Drysdale,Jamie,Drysdale,D,9,True,185.0,71.0,23.0,2002-04-08T07:00Z,5.0,Toronto,ON,CAN,2020.0,,,,2020,1,6,ANA,PHI,2025-10-11T22:13:50.013680,1
4858544,nhl,Maxim Cajkovic,Maxim,Cajkovic,RW,,False,185.0,71.0,24.0,2001-01-03T08:00Z,,Bratislava,,SVK,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
4697406,nhl,Tyson Foerster,Tyson,Foerster,RW,71,True,215.0,74.0,23.0,2002-01-18T08:00Z,3.0,Alliston,ON,CAN,2020.0,,,,2020,1,23,PHI,PHI,2025-10-11T22:13:50.013680,1
5149170,nhl,Matvei Michkov,Matvei,Michkov,RW,39,True,172.0,70.0,20.0,2004-12-09T08:00Z,2.0,Perm,,RUS,,,,,2023,1,7,PHI,PHI,2025-10-11T22:13:50.013680,1
5188490,nhl,Nikita Grebenkin,Nikita,Grebenkin,RW,71,True,210.0,74.0,22.0,2003-05-02T07:00Z,,Serov,,RUS,,,,,,,,,PHI,2025-10-11T22:13:50.013680,1
5216881,nhl,Jett Luchanko,Jett,Luchanko,C,17,True,180.0,71.0,19.0,2006-08-21T07:00Z,,London,ON,CAN,,,,,2024,1,13,PHI,PHI,2025-10-11T22:13:50.013680,1
3648,nhl,Brian Boyle,Brian,Boyle,C,11,False,245.0,78.0,40.0,1984-12-18T08:00Z,14.0,Hingham,MA,USA,2008.0,Boston College,103,direct,2003,1,26,LA,PIT,2025-10-11T22:13:50.013680,1
4269067,nhl,Alex D'Orio,Alex,D'Orio,G,33,False,209.0,74.0,26.0,1999-04-28T07:00Z,,Sherbrooke,QC,CAN,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
4711949,nhl,Radim Zohorna,Radim,Zohorna,LW,63,False,220.0,78.0,29.0,1996-04-29T07:00Z,2.0,Havlickuv Brod,,CZE,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
2383,nhl,Jeff Carter,Jeff,Carter,C,77,False,219.0,75.0,40.0,1985-01-01T08:00Z,19.0,London,ON,CAN,2005.0,,,,2003,1,11,PHI,PIT,2025-10-11T22:13:50.013680,1
4697728,nhl,Chase Yoder,Chase,Yoder,C,,False,200.0,71.0,23.0,2002-05-28T07:00Z,,Fairview,TX,USA,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
4268766,nhl,Dmitri Samorukov,Dmitri,Samorukov,D,53,False,180.0,74.0,26.0,1999-06-16T07:00Z,,Volgograd,,RUS,2017.0,,,,2017,3,84,EDM,PIT,2025-10-11T22:13:50.013680,1
4867884,nhl,Karel Plasek,Karel,Plasek,C,,False,154.0,71.0,25.0,2000-07-28T07:00Z,,Prerov,,Czechoslovakia,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
5172968,nhl,Ludovic Waeber,Ludovic,Waeber,G,31,False,176.0,73.0,29.0,1996-08-19T07:00Z,,Fribourg,,SUI,,,,,,,,,PIT,2025-10-11T22:13:50.013680,1
4063450,nhl,Dan Renouf,Dan,Renouf,C,,False,205.0,74.0,31.0,1994-06-01T07:00Z,1.0,Pickering,ON,CAN,2017.0,Maine,311,direct,,,,,PIT,2025-10-11T22:13:50.013680,1
4392605,nhl,Mac Hollowell,Mac,Hollowell,D,81,False,170.0,69.0,27.0,1998-09-26T07:00Z,,Niagara Falls,ON,CAN,2018.0,,,,2018,4,118,TOR,PIT,2025-10-11T22:13:50.013680,1
4423398,nhl,Emil Bemstrom,Emil,Bemstrom,C,52,False,190.0,72.0,26.0,1999-06-01T07:00Z,5.0,Nykoping,,SWE,2019.0,,,,2017,4,117,CBJ,PIT,2025-10-11T22:13:50.013680,1
4587850,nhl,Samuel Houde,Samuel,Houde,C,,False,172.0,72.0,25.0,2000-03-06T08:00Z,,Blainville,QC,CAN,,,,,2018,5,133,MTL,PIT,2025-10-11T22:13:50.013680,1
4697412,nhl,Brendan Brisson,Brendan,Brisson,C,91,False,179.0,71.0,23.0,2001-10-22T07:00Z,,Manhattan Beach,CA,USA,2020.0,Michigan,130,direct,2020,1,29,VGK,NYR,2025-10-11T22:13:50.013680,1
4588844,nhl,Trey Fix-Wolansky,Trey,Fix-Wolansky,RW,64,False,191.0,67.0,26.0,1999-05-26T07:00Z,1.0,Edmonton,AB,CAN,2018.0,,,,2018,7,204,CBJ,NYR,2025-10-11T22:13:50.013680,1
4587811,nhl,Gavin Hain,Gavin,Hain,D,,False,190.0,72.0,25.0,2000-04-03T07:00Z,,Grand Rapids,MN,USA,,,,,,,,,NYR,2025-10-11T22:13:50.013680,1
4024820,nhl,Patrik Laine,Patrik,Laine,RW,92,True,208.0,76.0,27.0,1998-04-19T07:00Z,10.0,Tampere,,FIN,2016.0,,,,2016,1,2,WPG,MTL,2025-10-11T22:13:50.013680,1
4874942,nhl,Riley Kidney,Riley,Kidney,C,86,False,168.0,71.0,22.0,2003-03-25T08:00Z,,Halifax,NS,CAN,,,,,2021,2,63,MTL,MTL,2025-10-11T22:13:50.013680,1
4874943,nhl,Oliver Kapanen,Oliver,Kapanen,C,91,True,166.0,71.0,22.0,2003-07-29T07:00Z,2.0,Sundsvall,,SWE,,,,,2021,2,64,MTL,MTL,2025-10-11T22:13:50.013680,1
4893969,nhl,Arber Xhekaj,Arber,Xhekaj,D,72,True,240.0,76.0,24.0,2001-01-30T08:00Z,4.0,Hamilton,ON,CAN,,,,,,,,,MTL,2025-10-11T22:13:50.013680,1
4894186,nhl,Ty Smilanic,Ty,Smilanic,C,83,False,175.0,73.0,23.0,2002-01-20T08:00Z,,Elizabeth,CO,USA,,,,,2020,3,74,MTL,MTL,2025-10-11T22:13:50.013680,1
4894317,nhl,Benjamin Gaudreau,Benjamin,Gaudreau,G,31,False,,,22.0,2003-01-11T08:00Z,,,,,,,,,,,,,MTL,2025-10-11T22:13:50.013680,1
4894319,nhl,Gannon Laroque,Gannon,Laroque,D,55,False,200.0,74.0,22.0,2003-08-20T07:00Z,,Edmonton,AB,CAN,,,,,2021,4,103,SJ,MTL,2025-10-11T22:13:50.013680,1
4915349,nhl,Juraj Slafkovsky,Juraj,Slafkovsky,LW,20,True,225.0,75.0,21.0,2004-03-30T08:00Z,4.0,Kosice,,SVK,,,,,2022,1,1,MTL,MTL,2025-10-11T22:13:50.013680,1
4997129,nhl,Lucas Condotta,Lucas,Condotta,LW,82,False,223.0,73.0,28.0,1997-06-19T07:00Z,,Georgetown,ON,CAN,,UMass Lowell,2349,direct,,,,,MTL,2025-10-11T22:13:50.013680,1
5012030,nhl,Joshua Roy,Joshua,Roy,RW,89,False,192.0,72.0,22.0,2003-08-03T07:00Z,,Saint-Georges,QC,CAN,,,,,,,,,MTL,2025-10-11T22:13:50.013680,1
5080174,nhl,Filip Mesar,Filip,Mesar,RW,46,False,174.0,70.0,21.0,2004-01-03T08:00Z,,Skalica,,Czechoslovakia,,,,,2022,1,26,MTL,MTL,2025-10-11T22:13:50.013680,1
5080202,nhl,Owen Beck,Owen,Beck,C,62,False,187.0,71.0,21.0,2004-02-03T08:00Z,,Port Hope,ON,CAN,,,,,2022,2,33,MTL,MTL,2025-10-11T22:13:50.013680,1
5080230,nhl,Lane Hutson,Lane,Hutson,D,48,True,162.0,69.0,21.0,2004-02-14T08:00Z,2.0,North Barrington,IL,USA,,Boston University,104,direct,2022,2,62,MTL,MTL,2025-10-11T22:13:50.013680,1
