gsis_id,sportradar_id,college,swish_id,fantasy_data_id,news_updated,birth_state,player_id,birth_date,height,depth_chart_order,espn_id,team,active,team_abbr,kalshi_id,practice_description,rotoworld_id,high_school,rotowire_id,competitions,status,injury_start_date,search_last_name,search_first_name,practice_participation,sport,age,years_exp,opta_id,pandascore_id,oddsjam_id,birth_city,injury_status,first_name,fantasy_positions,stats_id,birth_country,metadata,last_name,depth_chart_position,injury_body_part,hashtag,position,search_rank,team_changed_at,number,search_full_name,full_name,injury_notes,weight,yahoo_id
 00-0034902,3b4c4797-d35d-4885-93a3-06d85242b522,Texas Tech,605322.0,20724.0,1701299758306.0,,5830,1993-02-22,73,,2577637.0,,True,,,,,Lakeview Centennial (TX),13561.0,[],Active,,eguavoen,sam,,nfl,32.0,6.0,,,A5263D323666,,,Sam,['LB'],,,"{'channel_id': '1113708742605565953', 'rookie_year': '2019'}",Eguavoen,,,#sameguavoen-NFL-FA-52,LB,9999999.0,,52.0,sameguavoen,Sam Eguavoen,,236,31815.0
,b6a3e040-ad0b-4242-82a4-871ba158644b,Oklahoma,1125630.0,23283.0,1756877455999.0,,8283,2000-03-29,72,,,LV,True,,834c402c-dfe5-478c-86ca-d674e7152e9b,,,St. Francis De Sales (OH),15993.0,[],Active,,asamoah,brian,,nfl,25.0,3.0,,,5E854A57CBCD,,,Brian,['LB'],,,"{'channel_id': '1113708711467053056', 'rookie_year': '2022'}",Asamoah,,,#brianasamoah-NFL-LV-53,LB,9999999.0,,53.0,brianasamoah,Brian Asamoah,,226,
00-0027667,6edf1c3e-bf89-4148-b827-cc4e50888c18,Massachusetts,,10994.0,1565532921538.0,,522,1987-10-15,77,,13273.0,,False,,,,,Stamford (CT),6543.0,[],Inactive,,ducasse,vladimir,,nfl,34.0,12.0,,,,,,Vladimir,['OL'],,,,Ducasse,,,#vladimirducasse-NFL-FA-62,G,9999999.0,,62.0,vladimirducasse,Vladimir Ducasse,,329,24036.0
00-0027678,1540d25f-4758-44d8-a4eb-276845326620,Mississippi,,10956.0,1564274111111.0,,509,1986-06-14,77,,13278.0,,True,,,,5881.0,South Panola (MS),6556.0,[],Active,,jerry,john,,nfl,35.0,12.0,,,,,,John,['OL'],,,{'channel_id': '1116853054885330944'},Jerry,,,#johnjerry-NFL-FA-64,G,9999999.0,,64.0,johnjerry,John Jerry,,340,24048.0
,004c3d40-9542-4676-87d6-efbedcc11d7f,Florida,,16980.0,,,2520,1990-09-12,"6'0""",,2447736.0,,False,,,,,,10491.0,[],Inactive,,debose,andre,,nfl,28.0,2.0,,,,,,Andre,['WR'],508874.0,,,Debose,,,#andredebose-NFL-FA-9,WR,9999999.0,,9.0,andredebose,Andre Debose,,190,28609.0
00-0032550,3de3804d-1b80-4f3d-81f9-bdf6d03561b0,Toledo,,18184.0,1567365636993.0,,3420,1992-09-29,75,,2980238.0,,False,,,,,H.D. Woodson (DC),11165.0,[],Inactive,,russell,alonzo,,nfl,29.0,6.0,,,,,,Alonzo,['WR'],697261.0,,,Russell,,,#alonzorussell-NFL-FA-0,WR,9999999.0,,0.0,alonzorussell,Alonzo Russell,,205,29710.0
,578f063e-30e5-4a2c-b3cc-09aaaf3d0a7c,Kentucky,1313536.0,24929.0,1753924835174.0,,11724,2003-02-22,73,1.0,,CAR,True,,9d11882f-3476-4455-aba4-1d3fac44c2e5,,,Wayne County (GA),17872.0,[],Active,,wallace,trevin,,nfl,22.0,1.0,,,A9E50BBF8936,,,Trevin,['LB'],,,"{'channel_id': '1113708883127332864', 'rookie_year': '2024'}",Wallace,LILB,,#trevinwallace-NFL-CAR-32,LB,469.0,,32.0,trevinwallace,Trevin Wallace,,244,
,,,,,,,12456,,,,,,False,,,,,,,[],Inactive,,invalid,player,,nfl,,0.0,,,,,,Player,['WR'],,,,Invalid,,,#playerinvalid-NFL-FA,WR,,,,playerinvalid,Player Invalid,,,
00-0032729,e4b362e0-d43c-4279-b30f-15000dbc0591,Miami,,18432.0,1586553052688.0,,3642,1992-11-02,78,,3051940.0,,True,,,,,Starr's Mill (GA),11084.0,[],Active,,kamalu,ufomba,,nfl,29.0,6.0,,,,,,Ufomba,['LB'],748586.0,,{'channel_id': '1116852888094638080'},Kamalu,,,#ufombakamalu-NFL-FA-96,OLB,9999999.0,,96.0,ufombakamalu,Ufomba Kamalu,,295,29797.0
,,Georgia,,18895.0,,,4922,,"6'3""",,,ATL,True,,,,,,12193.0,[],Active,,scantling,garrett,,nfl,,1.0,,,,,,Garrett,['WR'],,,{'channel_id': '1116853040842801152'},Scantling,,,#garrettscantling-NFL-ATL-89,WR,9999999.0,,89.0,garrettscantling,Garrett Scantling,,210,30110.0
,,,,18724.0,,,3900,,,,,,False,,,,12079.0,,,[],Inactive,,robinson,nate,,nfl,,0.0,,,,,,Nate,,,,,Robinson,,,#naterobinson-NFL-FA-0,,9999999.0,,0.0,naterobinson,Nate Robinson,,,
,299d4fe8-188c-43d1-95d3-8a8f103da5c5,Oregon,,23177.0,1759424410605.0,,12486,2000-12-28,71,1.0,,CLE,True,,e5c9f460-8580-4184-b03d-68c2b173a0c8,,,Mililani (HI),18496.0,[],Active,,gabriel,dillon,,nfl,24.0,0.0,,,8DD8BDD92EA9CE85,,,Dillon,['QB'],,,"{'channel_id': '1221700206081351680', 'rookie_year': '2025', 'source_id': '6570275a-6d25-470c-8d4c-483d9c09ebe5'}",Gabriel,QB,,#dillongabriel-NFL-CLE-8,QB,455.0,,8.0,dillongabriel,Dillon Gabriel,,205,
 00-0034901,efc94096-abe3-46eb-803a-ecab1d56e28f,"Northwestern State, La.",,20726.0,1599275454959.0,,5831,1992-08-16,74,,3050661.0,,True,,,,,Mount Miquel (CA),13576.0,[],Inactive,,mitchell,bryant,,nfl,29.0,3.0,,,,,,Bryant,['WR'],747276.0,,{'channel_id': '1116853169922506752'},Mitchell,,,#bryantmitchell-NFL-FA-16,WR,9999999.0,,16.0,bryantmitchell,Bryant Mitchell,,198,31816.0
00-0034374,4deb42ec-bece-4b00-b697-3caeff8c1997,Pittsburgh,879290.0,19954.0,1754693747062.0,,5375,1997-03-18,70,,3895798.0,,True,,,,,Central Valley (PA),12641.0,[],Active,,whitehead,jordan,,nfl,27.0,7.0,,,CC7F37F395B2,,,Jordan,['DB'],,,"{'channel_id': '1113708729078935552', 'rookie_year': '2018'}",Whitehead,,,#jordanwhitehead-NFL-FA-3,DB,497.0,,3.0,jordanwhitehead,Jordan Whitehead,,198,31087.0
,a7140ce9-4841-4f7f-9bda-5dcd75899eec,Louisville,1175681.0,24189.0,1701199246960.0,,11014,2001-03-19,70,2.0,,ARI,True,,910d4336-eab4-4fe6-8f92-242e6420b434,,,Manchester (VA),16695.0,[],Active,,clark,keitrel,,nfl,24.0,2.0,,,F850F5E74310,,,Kei'Trel,['DB'],,,"{'channel_id': '1113708848310415360', 'rookie_year': '2023'}",Clark,NB,,#keitrelclark-NFL-ARI-13,DB,9999999.0,,13.0,keitrelclark,Kei'Trel Clark,,181,
00-0034234,09b78e4f-e683-4c5d-b35e-35cc0dbbf7e5,Texas,835441.0,20185.0,1754605231073.0,,5226,1995-11-19,71,1.0,3125114.0,LAR,True,,c85d89d0-5e9b-44f3-9259-ad8d2ac457af,,,Hilton Head (SC),12492.0,[],Active,,ford,poona,,nfl,29.0,7.0,,,1EAAE9B6AF27,,,Poona,['DL'],,,"{'channel_id': '1113708689065275392', 'rookie_year': '2018'}",Ford,NT,,#poonaford-NFL-LAR-95,DT,9999999.0,,95.0,poonaford,Poona Ford,,314,31477.0
,601467c7-b593-472d-a147-b8e7bfdbe990,Cincinnati,1107037.0,24375.0,1756422321059.0,,10212,1999-09-08,79,,,GB,True,,af875fc8-ef0a-47bc-a470-3bd02ce6135e,,,La Salle (OH),16866.0,[],Active,,whyle,josh,,nfl,26.0,2.0,,,9E50F7704FF1,,,Josh,['TE'],,,"{'channel_id': '1113708832116207616', 'rookie_year': '2023'}",Whyle,,,#joshwhyle-NFL-GB-81,TE,651.0,,81.0,joshwhyle,Josh Whyle,,248,
,770482a0-eac3-11ed-b0fb-af4f3941e6b7,Duke,1121054.0,24412.0,,,11251,2000-04-19,75,2.0,,CIN,True,,e0f561f5-a9e2-434b-a348-5b6039d75d64,,,Mill Creek (GA),17171.0,[],Active,,heyward,shaka,,nfl,25.0,2.0,,,A855E869B587,,,Shaka,['LB'],,,"{'channel_id': '1113708806094745600', 'rookie_year': '2023'}",Heyward,LOLB,,#shakaheyward-NFL-CIN-50,LB,9999999.0,,50.0,shakaheyward,Shaka Heyward,,238,
,1d1eb430-f01e-11ed-97df-a94b89ac5704,Nebraska,1068822.0,24444.0,1742860549491.0,,11381,1998-06-04,78,3.0,,ARI,True,,25a4f148-6efe-44a3-8bf0-b7be1207e49c,,,Kickapoo (MO),16746.0,[],Active,,vokolek,travis,,nfl,27.0,2.0,,,937A4081D738,,,Travis,['TE'],,,"{'channel_id': '1113708844527153152', 'rookie_year': '2023'}",Vokolek,TE,,#travisvokolek-NFL-ARI-81,TE,456.0,,81.0,travisvokolek,Travis Vokolek,,260,
00-0022824,edaad8e3-62cd-4715-b225-0010ee9825a0,Pittsburgh,246395.0,3100.0,1640797509534.0,,112,1982-08-11,73,,5713.0,,True,,,,2884.0,West Oak (SC),4044.0,[],Active,,lee,andy,,nfl,40.0,19.0,,,,,,Andy,['P'],,,{'channel_id': '1116852662818570240'},Lee,,,#andylee-NFL-FA-14,P,9999999.0,,14.0,andylee,Andy Lee,,185,6947.0
,9b76763e-1030-461f-900b-fba8e9ef9ef3,Tarleton,,21299.0,1560694514542.0,,6391,,76,,4389458.0,,True,,,,,,14015.0,[],Active,,thompson,tyrell,,nfl,,3.0,,,,,,Tyrell,['DL'],,,"{'channel_id': '1116853243519959040', 'rookie_year': '2019'}",Thompson,,,#tyrellthompson-NFL-FA-0,DT,9999999.0,,0.0,tyrellthompson,Tyrell Thompson,,290,32136.0
00-0034833,27b1ba46-842b-4bca-a434-56c60102c1b5,Georgia,823068.0,19848.0,1732572046559.0,,4977,1995-12-09,74,,3128713.0,,True,,,,13111.0,Lakewood (FL),12855.0,[],Active,,wynn,isaiah,,nfl,29.0,7.0,,,D0E5EE87742E,,,Isaiah,"['OL', 'OT']",,,"{'channel_id': '1113708735978565632', 'rookie_year': '2018'}",Wynn,,,#isaiahwynn-NFL-FA-77,OL,9999999.0,,77.0,isaiahwynn,Isaiah Wynn,,305,30993.0
,5ccd21e0-91bc-11ed-aadd-77f58bac4374,South Carolina,974487.0,,1684789825891.0,,8937,1998-07-24,76,,,,True,,,,,Wando (SC),16877.0,[],Active,,white,parker,,nfl,24.0,1.0,,,,,,Parker,['K'],,,"{'channel_id': '1116853552539500544', 'years_exp_shift': '1'}",White,,,#parkerwhite-NFL-FA-48,K,9999999.0,,48.0,parkerwhite,Parker White,,207,
,d00b8cd0-86fb-4d44-9816-7011747ad3fd,San Diego State,,11821.0,,,670,1980-05-20,"6'5""",,5437.0,,False,,,,,,,[],Inactive,,osgood,kassim,,nfl,37.0,12.0,,,,,,Kassim,['WR'],,,,Osgood,,,#kassimosgood-NFL-FA-14,WR,9999999.0,,14.0,kassimosgood,Kassim Osgood,,220,
,78c9d691-b869-485b-a7d4-55296bb92647,Georgia Southern,,18411.0,,,3624,1993-03-31,73,,,,True,,,,,Douglas County (GA),11389.0,[],Active,,glover,antonio,,nfl,31.0,9.0,,,,,,Antonio,['DB'],,,"{'channel_id': '1202954214460882944', 'rookie_year': '2016'}",Glover,,,#antonioglover-NFL-FA-0,SS,9999999.0,,0.0,antonioglover,Antonio Glover,,200,29619.0
,55aefcf9-4dfb-4994-883f-4d537a6f1ddb,Liberty,976323.0,23118.0,1755996942988.0,,8161,1999-05-25,73,2.0,,GB,True,,83bb2293-a7ad-4092-8a18-601cd3994099,,,Roswell (GA),15872.0,[],Active,,willis,malik,,nfl,26.0,3.0,,,BB802A531515,,,Malik,['QB'],,,"{'channel_id': '1113708831713554433', 'rookie_year': '2022'}",Willis,QB,,#malikwillis-NFL-GB-2,QB,489.0,,2.0,malikwillis,Malik Willis,,225,
00-0034333,0a1be8da-5839-4768-bfe5-9fec74908268,Alabama,884053.0,19841.0,1751560520782.0,,4976,1997-05-27,75,1.0,3925354.0,WAS,True,,e2479fbd-b510-4c4e-9bd2-5366b08a9301,,13130.0,Shades Valley (AL),12618.0,[],Active,,payne,daron,,nfl,28.0,7.0,,,F41FEEDD0D51,,,Daron,['DL'],,,"{'channel_id': '1113708695025381376', 'rookie_year': '2018'}",Payne,LDT,,#daronpayne-NFL-WAS-94,DT,796.0,,94.0,daronpayne,Daron Payne,,320,30983.0
00-0034632,878d42bc-8f58-41b2-9179-46a0c834e219,Toledo,,20136.0,1535742407291.0,,5201,1996-08-06,70,,3126113.0,,True,,,,,Aliquippa,13021.0,[],Active,,swanson,terry,,nfl,25.0,4.0,,,,,,Terry,['RB'],833513.0,,{'channel_id': '1116853070014185472'},Swanson,,,#terryswanson-NFL-FA-42,RB,9999999.0,,42.0,terryswanson,Terry Swanson,,205,31590.0
,08dd2a20-071e-11ef-a836-4d7ec7910c6a,Wisconsin,,,,,12032,,71,,,,True,,,,,Atascocita (TX),,[],Active,,blaylock,travian,,nfl,,1.0,,,BAEA55D3BB177246,,,Travian,['DB'],,,"{'channel_id': '1113708760943063040', 'rookie_year': '2024'}",Blaylock,,,#travianblaylock-NFL-FA,DB,9999999.0,,,travianblaylock,Travian Blaylock,,208,
,869ae250-f364-11ed-9735-2f9579cd28dc,Washington State,1068961.0,,1696884938688.0,,11476,1999-02-17,69,,,,True,,,,,Gonzaga Prep (WA),17625.0,[],Active,,marsh,armani,,nfl,24.0,1.0,,,5F3A29C1364F,,,Armani,['DB'],,,{'channel_id': '1116852693369880576'},Marsh,,,#armanimarsh-NFL-FA-38,DB,9999999.0,,38.0,armanimarsh,Armani Marsh,,182,
00-0030520,e1235f1e-26ce-438c-8168-3b1ded4ab893,North Carolina State,464346.0,15201.0,1673325011837.0,,1559,1989-12-12,78,,15837.0,,True,,,,8374.0,Westfield (VA),8745.0,[],Active,,glennon,mike,,nfl,33.0,10.0,,,,,,Mike,['QB'],464346.0,,{'channel_id': '1116852745769320448'},Glennon,,,#mikeglennon-NFL-FA-16,QB,397.0,,16.0,mikeglennon,Mike Glennon,,225,26696.0
,bbcc69eb-b974-4012-9aab-b27128aef84a,Coastal Carolina,977504.0,,1723680962438.0,,8402,1999-06-01,76,,,,True,,,,,Riverside (NC),16118.0,[],Active,,gunter,jeff,,nfl,25.0,2.0,,,90B8EC5486C2,,,Jeff,['LB'],,,"{'channel_id': '1113708807701164032', 'rookie_year': '2022'}",Gunter,,,#jeffgunter-NFL-FA-93,LB,9999999.0,,93.0,jeffgunter,Jeff Gunter,,263,
,,,,,,,7557,,,,,,False,,,,,,,[],Inactive,,invalid,player,,nfl,,0.0,,,,,,Player,['TE'],,,{'override_active': 'false'},Invalid,,,#playerinvalid-NFL-FA,TE,,,,playerinvalid,Player Invalid,,,
00-0030555,94ee954f-baf6-489c-b50f-3b60b2506f33,Oregon,,14875.0,1638291643322.0,,1356,1990-03-05,78,,15800.0,,True,,,,8384.0,Chandler (AZ),8658.0,[],Inactive,,jordan,dion,,nfl,31.0,9.0,,,,,,Dion,['DL'],459199.0,,{'channel_id': '1116852732624371712'},Jordan,,,#dionjordan-NFL-FA-96,DE,709.0,,96.0,dionjordan,Dion Jordan,,275,26626.0
,ae250261-fdac-4d0e-b480-72529864cce4,Fresno State,,,,,7977,,78,,,,True,,,,,Pleasant Valley (CA),,[],Active,,tuitele,syrus,,nfl,,1.0,,,,,,Syrus,['OG'],,,{'channel_id': '1116853445245009920'},Tuitele,,,#syrustuitele-NFL-FA-67,OG,,,67.0,syrustuitele,Syrus Tuitele,,318,
,a9ad5705-6ee6-483c-b1ee-6f257ad94514,Indiana,1065163.0,,1630453253152.0,,7558,1998-07-31,71,,,,True,,,,,Plant (FL),15418.0,[],Active,,philyor,whop,,nfl,23.0,1.0,,,,,,Whop,['WR'],,,"{'channel_id': '1116853405965352960', 'source_id': '7a67e7da-78b6-4865-84ad-51c9bae7c67e'}",Philyor,,,#whopphilyor-NFL-FA-0,WR,9999999.0,,0.0,whopphilyor,Whop Philyor,,182,
00-0034777,c2a7bd8a-d141-423a-8810-0988a59ff0b4,LSU,822008.0,19816.0,1755530730172.0,,4951,1996-09-23,75,,3115394.0,,True,,0ebe2e26-c8d7-4080-ac74-e837b4b4dbea,,13096.0,Alexandria (LA),12820.0,[],Active,,chark,dj,,nfl,28.0,7.0,,,FE6FDE652B42,,,DJ,['WR'],822008.0,,"{'channel_id': '1113708693481877504', 'rookie_year': '2018'}",Chark,,,#djchark-NFL-FA-16,WR,490.0,,16.0,djchark,DJ Chark,,198,31031.0
,328630a3-2469-4f46-8cb6-4869f0bf9ab7,Clemson,,12263.0,,,722,1987-05-26,"6'1""",,13324.0,,False,,,,,Asheville HS (NC),6641.0,[],Inactive,,butler,crezdon,,nfl,33.0,10.0,,,,,,Crezdon,['DB'],,,,Butler,,,#crezdonbutler-NFL-FA-41,CB,9999999.0,,41.0,crezdonbutler,Crezdon Butler,,189,24140.0
,f5e0334b-b5f1-422f-a437-199c36cc108d,Utah,1381164.0,24930.0,1759424411346.0,,11729,2001-07-30,71,4.0,,DET,True,,db45e1d6-7e47-476c-9df5-050097003868,,,Liberty (CA),17760.0,[],Active,,vaki,sione,,nfl,24.0,1.0,,,D074211D7313,,Questionable,Sione,['RB'],,,"{'channel_id': '1113708815829725185', 'rookie_year': '2024'}",Vaki,RB,Groin,#sionevaki-NFL-DET-33,RB,332.0,,33.0,sionevaki,Sione Vaki,,216,
,76fbc960-f371-11ed-897f-a16099977b1f,UMass,1214921.0,,1735077624671.0,,11483,1999-04-07,73,,,,True,,286c1a41-5f24-4c9d-b701-a0beb9ea965d,,,Alpharetta (GA),16987.0,[],Active,,merriweather,ellis,,nfl,26.0,2.0,,,2A2557879E56,,Out,Ellis,['RB'],,,"{'channel_id': '1113708799169949696', 'rookie_year': '2023'}",Merriweather,,Undisclosed,#ellismerriweather-NFL-FA-38,RB,621.0,,38.0,ellismerriweather,Ellis Merriweather,,220,
,7e397190-ca24-11ec-9f1c-b7114d38a85b,Oklahoma State,1176443.0,23479.0,1759062045401.0,,8228,1998-11-01,68,1.0,,PIT,True,,a9e82ea3-df9e-4c2b-b87a-37cce2537d36,,,East (UT),15984.0,[],Active,,warren,jaylen,,nfl,26.0,3.0,,,536A370A900F,,Out,Jaylen,['RB'],,,"{'channel_id': '1113708819336163328', 'rookie_year': '2022'}",Warren,RB,Knee,#jaylenwarren-NFL-PIT-30,RB,89.0,,30.0,jaylenwarren,Jaylen Warren,,215,
00-0016919,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,South Dakota State,,3258.0,1622061304799.0,,120,1972-12-28,72,,1097.0,,True,,,,1152.0,Central (SD),395.0,[],Injured Reserve,,vinatieri,adam,,nfl,49.0,26.0,,,,,,Adam,['K'],23849.0,,{'channel_id': '1116852710797213696'},Vinatieri,,,#adamvinatieri-NFL-FA-0,K,588.0,,0.0,adamvinatieri,Adam Vinatieri,,212,3727.0
,491a4774-9f2d-4b70-9933-2c7c89abbeba,South Carolina State,867257.0,22019.0,1725658816402.0,,7028,1997-04-29,80,,4384564.0,,True,,,,,Berkeley (SC),14694.0,[],Active,,taylorprioleau,armani,,nfl,27.0,4.0,,,66602FA4AAF5,,Questionable,Armani,"['OL', 'OT']",,,"{'channel_id': '1116853324721684480', 'rookie_year': '2020'}",Taylor-Prioleau,,Undisclosed,#armanitaylorprioleau-NFL-FA-79,T,9999999.0,,79.0,armanitaylorprioleau,Armani Taylor-Prioleau,,301,33312.0
,38561e86-2763-49ee-bd08-b74b0f6b24b3,Oklahoma State,,19438.0,1508894461535.0,,4786,1993-11-26,72,,2977745.0,,True,,,,,Memorial (TX),12180.0,[],Active,,seales,jhajuan,,nfl,28.0,5.0,,,,,,Jhajuan,['WR'],,,{'channel_id': '1116853021532225536'},Seales,,,#jhajuanseales-NFL-FA-0,WR,9999999.0,,0.0,jhajuanseales,Jhajuan Seales,,205,30727.0
00-0034863,db2b100c-1931-460d-a80a-3d7d3786e80b,Wake Forest,,20519.0,,,5774,1994-08-06,75,,3039793.0,,True,,,,,Briar Woods,12753.0,[],Active,,serigne,cam,,nfl,27.0,4.0,,,,,,Cam,['TE'],740272.0,,{'channel_id': '1116853161198354432'},Serigne,,,#camserigne-NFL-FA-86,TE,9999999.0,,86.0,camserigne,Cam Serigne,,240,31770.0
,cefa3a60-d307-11ec-8b77-45b1765fd110,Northern Iowa,921093.0,,1685048416914.0,,8229,1997-10-25,76,,,,True,,,,,St. Michael-Albertville (MN),16028.0,[],Injured Reserve,,weston,isaiah,,nfl,25.0,1.0,,,,,,Isaiah,['WR'],,,"{'channel_id': '1116853476517740544', 'source_id': '4bff1a26-836a-4771-8b1a-5dbb42d023cd'}",Weston,,,#isaiahweston-NFL-FA-81,WR,446.0,,81.0,isaiahweston,Isaiah Weston,,214,
,f4d8da18-8be8-470c-947c-d9fd3d85612c,LSU,1213349.0,24092.0,1756267222388.0,,10908,2002-04-05,74,3.0,,ARI,True,,2c05279b-fc6d-4716-ba90-4f12cce07368,,,Marietta (GA),17177.0,[],Active,,ojulari,bj,,nfl,23.0,2.0,,,629BE31B1BF7,,PUP,BJ,['DL'],,,"{'channel_id': '1113708850243989504', 'rookie_year': '2023'}",Ojulari,LOLB,Knee - ACL,#bjojulari-NFL-ARI-9,DE,966.0,,9.0,bjojulari,BJ Ojulari,Surgery,248,
,0b4fd230-254f-11f0-8004-fbcbee62d635,Rutgers,,,,,12995,2001-12-28,77,,,,True,,c33b2464-5797-47fe-9841-586bb8831331,,,Vineland (NJ),18738.0,[],Active,,powell,tyreem,,nfl,23.0,0.0,,,1C23BC1A4C3CFB20,,,Tyreem,['LB'],,,"{'channel_id': '1223089385541468160', 'rookie_year': '2025'}",Powell,,,#tyreempowell-NFL-FA-57,LB,9999999.0,,57.0,tyreempowell,Tyreem Powell,,252,
,e0eecf78-86b2-4ee8-8ac9-d7713a138765,South Carolina,1174752.0,23186.0,1759115451746.0,,11562,2000-09-28,72,1.0,,NO,True,,038dcd02-09c7-4188-b2be-127c8765749a,,,Pinnacle (AZ),17782.0,[],Active,,rattler,spencer,,nfl,25.0,1.0,,,DF80FA7F35A8,,,Spencer,['QB'],,,"{'channel_id': '1113708688037670912', 'rookie_year': '2024'}",Rattler,QB,,#spencerrattler-NFL-NO-2,QB,372.0,,2.0,spencerrattler,Spencer Rattler,,211,
,2fc19390-0c7f-11ef-8ff1-ff144f43292e,Oregon State,,,,,12309,,74,,,,True,,,,,American Heritage (FL),,[],Active,,chatfield,andrew,,nfl,,1.0,,,,,,Andrew,['DL'],,,"{'channel_id': '1116852721018732544', 'rookie_year': '2024'}",Chatfield,,,#andrewchatfield-NFL-FA,DE,9999999.0,,,andrewchatfield,Andrew Chatfield,,254,
00-0032298,512e3d02-9d44-4ede-bf6b-660cffbf8a31,Eastern Michigan,,17067.0,1535831709074.0,,2599,1993-01-02,70,,2574474.0,,False,,,,,Catholic Central,10636.0,[],Inactive,,hill,bronson,,nfl,29.0,7.0,,,,,,Bronson,['RB'],603300.0,,,Hill,,,#bronsonhill-NFL-FA-36,RB,9999999.0,,36.0,bronsonhill,Bronson Hill,,215,29184.0
,b7f8bf4e-a1e5-443e-8deb-3916c817a1a8,Iowa,923912.0,22820.0,1759075847543.0,,7693,1998-02-10,77,2.0,,NYG,True,,7a5c8b47-5b38-4874-bcf5-bdafb95cb11e,,,East English Village Prep (MI),15321.0,[],Active,,golston,chauncey,,nfl,27.0,4.0,,,E20BAD78429E,,Questionable,Chauncey,['DL'],,,"{'channel_id': '1113708855981797376', 'rookie_year': '2021'}",Golston,LOLB,Ankle,#chaunceygolston-NFL-NYG-57,DE,9999999.0,,57.0,chaunceygolston,Chauncey Golston,,277,
,a0833a94-60ce-4a3a-a32a-d067fe7b253d,North Carolina,1059576.0,21852.0,1757614557989.0,,8230,1998-05-12,71,6.0,,MIN,True,,5ebfbf14-ac95-4b98-8373-beec9d17379e,,,Montgomery Bell Academy (TN),15979.0,[],Inactive,,chandler,ty,,nfl,27.0,3.0,,,2676F8BCCBD5,,IR,Ty,['RB'],,,"{'channel_id': '1113708711223783424', 'rookie_year': '2022'}",Chandler,RB,Knee,#tychandler-NFL-MIN-32,RB,477.0,,32.0,tychandler,Ty Chandler,,205,
,,,,17806.0,,,3066,,,,,,False,,,,8342.0,,,[],Inactive,,chudzinski,rob,,nfl,,,,,,,,Rob,,,,,Chudzinski,,,#robchudzinski-NFL-FA-0,,9999999.0,,0.0,robchudzinski,Rob Chudzinski,,,
,3be80b70-ca20-11ec-aeb5-1b91b32ddede,Illinois,1122576.0,,1672185607706.0,,8567,1999-12-27,72,,,,True,,,,,Admiral Farragut Academy (FL),16172.0,[],Active,,tolson,khalan,,nfl,23.0,1.0,,,,,,Khalan,['LB'],,,"{'channel_id': '1116853498374258688', 'years_exp_shift': '1'}",Tolson,,,#khalantolson-NFL-FA-0,LB,9999999.0,,0.0,khalantolson,Khalan Tolson,,235,
,2e55d5a9-55c5-4156-87b4-6b5eed75215b,Louisville,,16250.0,,,1983,1990-10-17,"5'11""",,17131.0,,False,,,,,,,[],Inactive,,copeland,damian,,nfl,27.0,2.0,,,,,,Damian,['WR'],,,,Copeland,,,#damiancopeland-NFL-FA-3,WR,9999999.0,,3.0,damiancopeland,Damian Copeland,,184,27871.0
,4eab5550-0c90-11ef-ad42-55f366583dc8,Purdue,,,,,12326,1999-11-12,76,,,,True,,,,,Lee (AL),,[],Active,,langham,malik,,nfl,25.0,1.0,,,,,,Malik,['DL'],,,"{'channel_id': '1113708683558154240', 'rookie_year': '2024'}",Langham,,,#maliklangham-NFL-FA,DL,9999999.0,,,maliklangham,Malik Langham,,310,
,5ad9a4de-9a86-4fbf-8d02-4daeec2d5007,No College,,15806.0,,,1761,1989-10-12,"6'5""",,16632.0,,False,,,,,,9218.0,[],Inactive,,adongo,daniel,,nfl,30.0,7.0,,,,,,Daniel,['LB'],,,,Adongo,,,#danieladongo-NFL-FA-56,LB,9999999.0,,56.0,danieladongo,Daniel Adongo,,252,27468.0
 00-0035289,dabb52c0-455b-48fe-996b-abf758120623,Washington State,867303.0,20880.0,1755324908998.0,,6011,1996-05-16,73,2.0,4038524.0,KC,True,,f869d9c2-d548-44e3-9744-3d85e8591513,,14235.0,Brandon (MS),13741.0,[],Active,,minshew,gardner,,nfl,29.0,6.0,,,9AB5C8726A0D,,,Gardner,['QB'],867303.0,,"{'channel_id': '1113708773135904768', 'rookie_year': '2019'}",Minshew,QB,,#gardnerminshew-NFL-KC-17,QB,488.0,,17.0,gardnerminshew,Gardner Minshew,,225,32010.0
,36e8d27f-0dae-42a9-9d57-f34fbd325a6f,Indiana,,12816.0,,,822,1989-09-22,"6'2""",,14190.0,,False,,,,,,,[],Inactive,,doss,tandon,,nfl,27.0,5.0,,,,,,Tandon,['WR'],463844.0,,,Doss,,,#tandondoss-NFL-FA-17,WR,9999999.0,,17.0,tandondoss,Tandon Doss,,207,24910.0
00-0029697,9102665d-a658-4264-81c3-b9810776ddf0,Stanford,,13997.0,1529874901586.0,,1107,1988-09-20,"6'6""",,14900.0,,False,,,,7418.0,Joliet Catholic Academy (IL),8064.0,[],Inactive,,fleener,coby,,nfl,31.0,8.0,,,,,,Coby,['TE'],399848.0,,,Fleener,,,#cobyfleener-NFL-FA-82,TE,9999999.0,,82.0,cobyfleener,Coby Fleener,,251,25744.0
